celltype,gene,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_FCmedian,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_sign,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_expr_Salmonella_infNonTLSwk3,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_expr_IL10_KOnonTLS,Salmonella_infTLSwk6_vs_IL10_KOTLS_FCmedian,Salmonella_infTLSwk6_vs_IL10_KOTLS_sign,Salmonella_infTLSwk6_vs_IL10_KOTLS_expr_Salmonella_infTLSwk6,Salmonella_infTLSwk6_vs_IL10_KOTLS_expr_IL10_KOTLS,Salmonella_infTLSwk3_vs_IL10_KOTLS_FCmedian,Salmonella_infTLSwk3_vs_IL10_KOTLS_sign,Salmonella_infTLSwk3_vs_IL10_KOTLS_expr_Salmonella_infTLSwk3,Salmonella_infTLSwk3_vs_IL10_KOTLS_expr_IL10_KOTLS,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_FCmedian,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_sign,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_expr_Salmonella_infNonTLSwk6,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_expr_IL10_KOnonTLS
B0,Neurl3,-0.3855996181916518,negative,0.82893194421781,0.616816600864875,30.21811877468876,positive,0.0,1.2587000861325888,30.221168811876005,positive,0.0,1.257723419289044,-0.1211819360530497,negative,0.7207801777314224,0.6176648489736275
B0,Ighd,-0.1347532545854634,negative,1.65759755480314,1.506990348823397,-0.0577427826670563,negative,1.6482470025244325,1.58540191124307,0.0265085672390695,positive,1.5586579925557351,1.58470605634387,-0.1207569156195738,negative,1.64673387091928,1.5060545713906688
B0,Satb1,-0.0401934187432555,negative,2.098850616922375,2.0430847152111675,0.0287226350980237,positive,2.046299115258157,2.089395667416848,0.1076158592259558,positive,1.9316810127270951,2.089135228724384,-0.0786915783680544,negative,2.1556474751642627,2.0408634578157074
B0,Scd1,0.3436102136105748,positive,1.18100702950466,1.5069923503459826,0.0573440585227114,positive,1.44517793309778,1.50229149132361,0.131425377197027,positive,1.3722440765759152,1.502492997243816,-0.1520861039125796,negative,1.672837859991315,1.5073792707752451
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B3,Jchain,0.0087296984017892,positive,6.59768876992967,6.637557642695815,0.0725447811544221,positive,6.243515753346896,6.564739524868443,0.0014028156999232,positive,6.5568186482857005,6.565044785206204,0.0146639433840002,positive,6.56987358516645,6.63752342115597
B3,Tnfrsf17,0.4730888361099228,positive,0.5188466095654416,0.7173159513200578,2.0779839310996344,positive,0.15630906409432,0.6511959432813665,0.3445984450835149,positive,0.5153974146404428,0.6526028667659767,0.6981121994671083,positive,0.4423103720724887,0.717633871415366
B3,Iglv1,-0.8602253953346415,negative,2.832006398153728,1.5613644019423338,-0.7009615720610218,negative,2.438599544650325,1.50414567252243,-0.8564081868200746,negative,2.7224991260243314,1.5025121857834849,-0.4265641244956581,negative,2.0964740962824013,1.5620618100781751
B3,Ccr10,-0.0994239090412202,negative,0.9383243253954394,0.8771903713938214,29.65126787382668,positive,0.0,0.8455534920070015,-0.1038699463339359,negative,0.9091199810454722,0.8468161402590368,0.5063301888859176,positive,0.6159742302701152,0.876218864921485
B3,Slpi,-0.3408562499734448,negative,2.5327862437054653,2.007482181743594,-0.5394504750003004,negative,2.9464821607978,2.034265560542868,-0.4000118887944022,negative,2.6823905101073517,2.0303460810231075,-0.3252487880742952,negative,2.5138573206916788,2.0057753340817577
B3,Igha,0.0071235005968015,positive,6.972078431322943,7.00601308680784,0.0949768931853998,positive,6.472877499188455,6.913344535859892,-0.0254241303737206,negative,7.037627555646079,6.913781412330334,-0.0025040497999056,negative,7.01884749074709,7.006519732714844
B3,Iglc1,0.2878159083817714,positive,1.7322339596447571,2.115163541508091,0.4228886072676039,positive,1.641312409773805,2.1994025829099835,0.3409581889984291,positive,1.74105021610323,2.2000635799681474,0.2045633970286263,positive,1.84013155905311,2.1133326546148026
B3,Igkc,-0.0094377439270468,negative,8.415060355722403,8.359486121003506,-0.0061120398831601,negative,8.372835373629176,8.333848134035325,-0.0102202614684445,negative,8.393292237583722,8.334157218445993,-0.0075547967992344,negative,8.403151307378224,8.359337954625298
B3,Fkbp11,-0.3186110698270744,negative,0.90923389641544,0.7307473988047317,-0.282274968884206,negative,0.8258705503242705,0.6799953747081683,-0.2689061717495767,negative,0.8212922123906687,0.6807163751989964,-0.1327877932181822,negative,0.801425902144554,0.731948370856123
B3,Tmem176a,-0.0717746710568122,negative,1.77254824904761,1.6885865884354312,0.1493222289850115,positive,1.46045898756635,1.61706719598586,-0.1608678852657096,negative,1.807802332566625,1.616382312448181,0.1403695646393871,positive,1.531254618348385,1.6868499059772426
B3,Ly6c2,-0.2457636812908469,negative,0.777497672021869,0.6595903356895911,-0.8313378844970252,negative,0.9675380196774152,0.5472314880498177,-0.7122981725645696,negative,0.892911574774742,0.5446053688338208,0.0612040393796879,positive,0.6318516592446127,0.6571580938513498
B3,Tmem176b,-0.0274899836550752,negative,1.7024391152419724,1.6706514612019665,0.030887936890479,positive,1.5469887237296875,1.5826567854075513,-0.1657340012525831,negative,1.7732716925582477,1.5794842560346225,0.1019098411271483,positive,1.5560735341184335,1.6703783429087125
B3,Trf,0.0184641512644458,positive,0.6828013755463682,0.6894374969487272,0.2347753072897492,positive,0.5575732361500487,0.6591327833018085,0.0029537706920982,positive,0.6575649182419434,0.6602041892074885,0.0195038455425262,positive,0.6822848596765856,0.6892735292733965
B3,Derl3,0.1463136377436007,positive,0.8539114345796913,0.944929283816522,0.0604990243471161,positive,0.860606058382837,0.897363861551612,0.012082732543131,positive,0.8932248796390649,0.8975149103065633,0.0093326336813597,positive,0.9363575929473128,0.9444570408049066
B3,Iglv3,-0.5466985368631987,negative,0.8356792909706969,0.5706964767599211,-0.8205725368733754,negative,0.9232440441526416,0.5222999574382121,-0.8066209106030136,negative,0.9123194715053082,0.5221802717710631,-0.317153072228475,negative,0.7136797781580264,0.5707949287909397
B3,Sdc1,0.3616889279320875,positive,0.6149556664556565,0.790922926580668,0.2708629582394508,positive,0.604615544669824,0.7298636361520807,0.3333725226290894,positive,0.5790508217689784,0.7286225618561186,0.1885236259649552,positive,0.6950591355807718,0.791633074079908
B3,Txndc5,-0.4028556428157185,negative,2.6770963642275047,2.025453421129183,-0.1885102232533239,negative,2.260347904591675,1.979426065115445,-0.4220499242091797,negative,2.65493244958577,1.9795955791986877,-0.2108407285111011,negative,2.34455448015582,2.0251105048080653
B3,Selenom,0.0575331040438386,positive,0.626831453485515,0.6510218789093138,-0.0285910296493693,negative,0.6212882177103805,0.6066685495709794,0.1075922750405262,positive,0.5634001944052629,0.6061576025011488,0.0069469605139287,positive,0.6469776788523081,0.6505626430051135
B3,Cd28,0.8889299683691543,positive,0.3580810316319142,0.6632783593939751,29.33279034730486,positive,0.0,0.6772800312235441,1.174159783831943,positive,0.3003450930768342,0.6774276866579143,1.3572645338255245,positive,0.260543615285152,0.6633908363210992
B3,Iglc2,-0.0052065215263314,negative,2.9234236191130547,2.913216595562368,0.0147469116316205,positive,2.987370099519179,3.0177066475239074,0.0268346101530903,positive,2.9597329927663227,3.016663168934975,0.0265042766280656,positive,2.863923134570751,2.9167310451487665
B3,Cacna1s,0.7334816290186613,positive,0.6107396414606889,1.0154120436216738,0.6315814672550757,positive,0.7010149489594395,1.0839956647421425,0.5079252633541352,positive,0.7627031514166656,1.0846017096317275,0.7047843123411595,positive,0.624194894863872,1.0146049774528496
B3,Pon3,-28.88507871250988,negative,0.4968328306199259,0.0,-29.47861392393455,negative,0.7480782380957485,0.0,-29.21781404632363,negative,0.6244614851661953,0.0,-28.790941675979997,negative,0.4651969505920338,0.0
B3,Edem2,-0.0231586149764997,negative,1.2169599961647524,1.197221038512991,0.0506301467946477,positive,1.1414401794059823,1.1833311388486374,-0.0468923139048914,negative,1.2204916223539,1.1824410659906424,0.084186239551435,positive,1.1303409865040974,1.1972521984608775
B3,Fkbp2,-0.0821548473482743,negative,1.944886997743359,1.8372529987278277,-0.044359981252175,negative,1.87897478969821,1.824709622898508,-0.0419853782792818,negative,1.877665302525804,1.824923387785345,-0.0126800427794502,negative,1.85412417247658,1.8369055074635137
B3,Xbp1,-0.0249386000043391,negative,2.0515402695343874,2.0125163909257475,0.0123297130406433,positive,2.1865803220073303,2.2043334896745765,-0.0065907748423692,negative,2.2141232003182827,2.203241341029376,0.0886562947660193,positive,1.89304172628383,2.0126870299612465
B3,Tram2,0.2984786614761114,positive,0.3863081776610279,0.4745999873184345,0.1771559554885802,positive,0.4539717166794971,0.5150212481759131,0.3194216382580139,positive,0.4116977516853502,0.5156583649522886,0.0434574728581967,positive,0.4609531874817995,0.4744671084008455
B3,Sdf2l1,0.0732478410918316,positive,1.2577297752614949,1.3222896360813374,0.0524996116153864,positive,1.2438842407604076,1.291746599601736,0.075529468068103,positive,1.223164118892445,1.2886058824165,0.0469289819371195,positive,1.2818612221640189,1.323695483096845
B3,Prdx4,-0.0345049474117628,negative,1.49019529830053,1.4546888405916962,-0.2543694397012609,negative,1.6437901755968,1.3787322746153676,-0.1506425323141775,negative,1.5329452032089674,1.379434483445794,-0.0835840993948797,negative,1.5437147900344077,1.4549188241566062
B3,Tent5c,0.1087783803405015,positive,1.43583253989649,1.549926889274495,-0.043097836298732,negative,1.705856888453055,1.65357265258107,0.1120938896919187,positive,1.5297151962197777,1.6531743552644025,0.0378850210509525,positive,1.5088475487085975,1.5497046638039662
B4,Rgs13,30.14127183338716,positive,0.0,1.184205104975,0.8873994047667666,positive,0.9366678311926934,1.734414044091111,30.693075936410477,positive,0.0,1.7359472164631675,30.14127183338716,positive,0.0,1.184205104975
B4,Aicda,0.0,zero,0.0,0.0,-0.1012661283480757,negative,0.9618743341042584,0.8980387845605518,29.74009561418372,positive,0.0,0.8967282532357636,0.0,zero,0.0,0.0
B4,Stmn1,-0.2424406152620936,negative,1.7575020351713149,1.43484076405225,-0.7338480139706818,negative,1.2337754304674362,0.7518040565770425,-1.39518030059721,negative,1.89732865070061,0.7428332511267608,0.1520981189179522,positive,1.301601618919962,1.434311972817195
B4,Scimp,28.38218435413761,positive,0.0,0.3498556015591675,0.0115739074405608,positive,0.9814697371122691,0.9897740951545492,1.3489374976705597,positive,0.383302018556293,0.9894285968077848,0.1022688754575828,positive,0.3360336818361872,0.3498556015591675
B4,Dut,-0.1263475915606245,negative,1.3423678797540175,1.22788497791659,-0.0064850528702087,negative,1.0201108433772923,1.0171153791988343,-0.4941232011247224,negative,1.43166158209386,1.016747727069664,-0.0004387009200969,negative,1.227947646346792,1.22788497791659
B4,Ezh2,-1.379376286314497,negative,1.161741840414683,0.427277124480463,-0.8063907307203766,negative,0.3441919944801829,0.2573576338772717,-1.7878056700246645,negative,0.8148394113442675,0.2494483716238202,-1.012197851598921,negative,0.8822128370690221,0.427277124480463
B4,Cks2,-0.0674081143839243,negative,0.7325708173668111,0.6888386571139755,0.0244803314515389,positive,0.8831339887608853,0.9005871001887142,-0.2817466909204008,negative,1.10891749200967,0.9009586426186884,-0.2697560868032982,negative,0.835457088471683,0.6881344244317931
B4,Rfc1,0.2365386587282974,positive,0.7722446644314568,0.9220133142520226,-0.0168225610036951,negative,1.031720527841315,1.0203748548881713,0.512875588397965,positive,0.706409744239035,1.0232053065433349,0.6948621897225798,positive,0.5597995763700687,0.9220133142520226
B4,Arpc5l,0.6332996446697985,positive,1.1185658174757962,1.6894283639482,0.024059466614619,positive,1.85038466780416,1.8818314562262963,0.4039439679552562,positive,1.42967806299874,1.881916255793248,0.3884230053123138,positive,1.3073289232458123,1.68472573252307
B4,Fas,0.0,zero,0.0,0.0,0.4195982512290942,positive,0.5277682097879874,0.7092944572715593,0.9636339732770812,positive,0.370161514044164,0.708511511269666,-27.825025813027217,negative,0.289703867781156,0.0
B4,Hmgb2,-0.0190829921780598,negative,3.010908729198428,2.95525633506508,-0.0026060266343193,negative,2.738652453449475,2.7363085902947013,-0.2121325747577976,negative,3.1377308833635,2.73652455233568,0.0459768791504425,positive,2.8835798182391423,2.95525633506508
B4,Basp1,2.650939118677852,positive,0.3156225802996,1.9298000964734952,0.0518417270441048,positive,2.065411188568148,2.140157459772545,0.9088762419728398,positive,1.150412029710195,2.140341550874389,0.3039873443546198,positive,1.5276381054383923,1.9298000964734952
B4,Smagp,-27.212052981954443,negative,0.2379219894535255,0.0,-0.3492826091012349,negative,0.8921245790188997,0.695184546379523,-0.0452933938869267,negative,0.706409744239035,0.6949513524774675,-28.11000370996237,negative,0.4616211163801424,0.0
B4,Mtf2,2.466262972265802,positive,0.180013964806052,1.01392144061995,0.4843433862322756,positive,0.942462715534072,1.3189085039102126,0.7117296839297885,positive,0.804453396760064,1.3182954393498612,1.2609907173995891,positive,0.4264444683785642,1.01392144061995
B4,March1,28.38218435413761,positive,0.0,0.3498556015591675,-0.0201076335934371,negative,0.5849073555244422,0.5776107440777253,1.31345059831761,positive,0.233655958931456,0.5796402852580974,0.0,zero,0.0,0.3498556015591675
B4,Apobec1,1.6435817347914905,positive,0.136754692577375,0.427277124480463,-0.3335404686723828,negative,0.7411512190569235,0.5937862185885896,0.1270528955319319,positive,0.573511464599555,0.595502145852045,28.670596842700547,positive,0.0,0.427277124480463
B4,Hmces,0.316147147648736,positive,0.180013964806052,0.224117604745449,0.8433102153045395,positive,0.3895537049212478,0.6998901306934089,29.384754335633563,positive,0.0,0.7028049653188783,0.5266421616220353,positive,0.0,0.224117604745449
B4,Sypl,1.5925902133411636,positive,0.4764198812204869,1.39956469804079,0.1265211031398388,positive,1.3952762547409177,1.520421686022595,1.049323194745404,positive,0.7351138863419775,1.5226746218377412,0.8443373556281157,positive,0.800434065813623,1.4019230639646252
B4,Hmgn2,-0.0545983682042968,negative,1.5751837778665676,1.55425119441147,-0.1061382956319574,negative,1.420626359117835,1.31774364156911,-0.2884724710489617,negative,1.6181806346346,1.3168184369456224,0.0762873998639843,positive,1.433417474655215,1.55425119441147
B4,Klhl6,0.6295035329058825,positive,0.618477842156519,0.9370365450148704,-0.0977171191407003,negative,1.0319561540754,0.9632581329706452,0.611345042752255,positive,0.624092410648289,0.9651385257398476,0.4170845727849804,positive,0.6851944185532522,0.9370365450148704
B4,Hpf1,0.1134066186127114,positive,0.9745745455480396,1.05110526073364,0.1084955578037079,positive,1.0140381101388052,1.0941484778646424,0.1337403800121812,positive,1.005296958064029,1.0920069153172514,0.2620096560520997,positive,0.895776287558229,1.05110526073364
B4,Tubb5,-0.3248518230005993,negative,1.761955542294,1.45088903063211,-0.2162100261951953,negative,1.4456691550398664,1.24241924113713,-0.845001049802206,negative,2.23003007720701,1.241605066706979,0.0488600830576361,positive,1.419966616339,1.45088903063211
B4,H2afv,-0.0364450022095438,negative,1.3367914579897868,1.22762900093811,0.1892706819766177,positive,1.2411185592563312,1.41470211782594,-0.0196731309925457,negative,1.423233722765485,1.4139904577579288,0.1363182224208857,positive,1.1315214147804786,1.22439696201942
B4,Glrx3,0.7658524693944251,positive,0.64678529681083,1.1270087963533,0.3432465362610691,positive,1.045847130471551,1.3295223849256326,0.7839158080555853,positive,0.7745783838298995,1.3316267114436124,0.2245445404997892,positive,0.9492288049021992,1.1270087963533
B4,Dbi,-0.1681699323886224,negative,1.4322784876996848,1.26406741578878,0.2996061025332025,positive,1.1703449049534689,1.4442447302322323,0.2965979070808496,positive,1.180802117019288,1.4431160210673202,0.2316168932862655,positive,1.0829543476009895,1.26406741578878
B4,H2afz,-0.1541691908588374,negative,2.747944380421985,2.43459919769077,-0.0091191990064266,negative,2.273504753008326,2.2495623485240253,-0.389160443848382,negative,2.9699963708154757,2.245809053635491,-0.1491147646818445,negative,2.803808885469005,2.43459919769077
B4,Cenps,0.0,zero,0.077613957084232,0.0,-29.63437345671424,negative,0.9411871560463868,0.0,-28.77749598263805,negative,0.624092410648289,0.0,-28.30319612464761,negative,0.4620609545290827,0.0
B4,Selenoh,-0.342926687995958,negative,1.272075522301445,0.9867566229243936,-0.2485812897317477,negative,1.0928780501009263,0.92230033848513,-0.5487103096262607,negative,1.3299535152245,0.9206429586248436,-0.0683934667525775,negative,1.0544606571259627,1.00379176136432
B4,Mbd2,0.2808295074461279,positive,0.9969745899818532,1.22825125044741,0.2502307418366688,positive,1.174626531637866,1.402145553963451,0.8160976496175633,positive,0.793697098343656,1.401145494735899,0.4626654168934383,positive,0.8902592354139687,1.2395203138655475
B4,Tuba1b,-0.3991773329452334,negative,1.374330209294555,1.04033361963754,-1.0149906390302532,negative,1.0147017548733972,0.5102112823059923,-1.9962808400536984,negative,1.75757265189086,0.4628518057317993,-0.3029648079982386,negative,1.2915269654353598,1.04033361963754
B5,Egr3,-0.4415691786638647,negative,2.49667556375011,1.83982389790664,-0.4289184350219474,negative,2.1572105344427053,1.61216784363339,-0.5270838059699354,negative,2.31906126269944,1.6110518229082238,-0.4381588128912279,negative,2.55897392728515,1.842621744175771
B5,Myc,-0.0778027806340787,negative,2.338264372807445,2.193907561609854,-0.1092570219737883,negative,2.411208789158944,2.230944240401844,-0.0443667488320269,negative,2.304178782935204,2.2327853944360063,0.0156131171243135,positive,2.187354740476355,2.1930902176535825
B5,Nfkbid,0.0584005354411226,positive,1.31861106831174,1.3751043644372074,0.1077326857321011,positive,1.2054113046669377,1.295028639202795,0.1232042544532569,positive,1.185550122958075,1.2945836325376212,0.2010077030328604,positive,1.20523428042005,1.374350400783075
B5,Nr4a3,30.075441934604846,positive,0.0,1.310484050232515,0.2724364829321459,positive,1.2553833467744724,1.5166011404394713,1.350855538292815,positive,0.588196266200325,1.515969697580129,-0.1065175652007257,negative,1.4118761396620552,1.310484050232515
B5,Gpr183,-0.1486419820584506,negative,2.24861202924938,2.021016375041285,-0.053874676228388,negative,2.186801895495859,2.1067668649129474,-0.0698088167443844,negative,2.211321325745635,2.106626454199405,-0.0605625402457834,negative,2.096492358574895,2.020876640576615
B5,Rasgef1b,-0.2038972773310879,negative,1.28096273508925,1.1733546557793977,-0.2198500556430051,negative,1.24559582994885,1.0718877271013465,-0.2524173863565978,negative,1.2736532579241548,1.0764068882251208,-0.1259211120423785,negative,1.24202290748789,1.1793235099184138
B5,Nr4a1,-0.3311839072191563,negative,2.52491636505411,2.014026374753527,-0.0693642548305848,negative,2.218581402165945,2.1211407014704875,-0.1263596316140462,negative,2.31972933513529,2.125646941641784,-0.3212450676641827,negative,2.52600136859953,2.01039741956118
B5,Irf4,0.0906837376202833,positive,1.41943804993247,1.5256528815351889,0.1478927240190345,positive,1.4508555907296374,1.6056020402515,0.2027494866178339,positive,1.3944730426363126,1.6045891867396525,0.2437524423215317,positive,1.27479951791587,1.525247671114645
B5,Gch1,-1.9968022768239777,negative,1.17565342192177,0.2723412987588275,-0.0657068037276317,negative,1.0763431255460312,1.0384626046889671,-0.1253531444026697,negative,1.13718691929738,1.0448894097135182,-0.5675769487440603,negative,0.608994896237815,0.3226077035817275
B5,Bcl2a1b,0.5026227722961771,positive,1.33813386696321,1.9578506983546424,0.1257699301255522,positive,1.9218185543293225,2.0966030677001117,0.2207228149744425,positive,1.8052612368027137,2.097729188169145,-0.0256331866629242,negative,1.95791997026902,1.95028985087704
B5,Samsn1,0.0603985777246523,positive,1.18530810272241,1.2541978272430874,0.194312610522146,positive,1.141489973672255,1.2952450231774413,0.020103055464903,positive,1.273785536269925,1.2915113261550537,0.4751906128070559,positive,0.929027551873005,1.246936857439641
B5,Dusp2,-0.2471961321695372,negative,2.10069975200186,1.76885811868204,-0.1040081022861885,negative,1.8820371505048372,1.7500235753012512,-0.0471307187987099,negative,1.809060942183795,1.752749522388835,-0.1215406463076793,negative,1.9237001498108,1.76840122902595
B5,Bcl2a1d,0.0,zero,0.0,0.0,-0.3224380275437721,negative,1.1772606353664,0.9480080827654872,0.2073668023164866,positive,0.719818265092175,0.9202426215159752,0.0,zero,0.0,0.0
B5,Stap1,0.0258672117485861,positive,1.85874050999391,1.93206679185226,-0.0921645466159735,negative,2.2080539046993177,2.070142077580714,-0.0669715233037381,negative,2.167396775105028,2.0717511202420957,-0.0470013445692008,negative,1.97884935681483,1.9342264911430476
B5,Cd83,-0.0907001054836441,negative,2.49667556375011,2.366118116195308,-0.0089697786385059,negative,2.2681934440669127,2.2522207478079315,-0.130148141515016,negative,2.46423498082054,2.2543600383489464,-0.0084162879296887,negative,2.38454827428792,2.363563397625235
B5,Dmxl1,-0.0760042877585793,negative,2.208743870751205,2.119366474933834,0.0581765202721187,positive,2.0666076557824877,2.149610117892125,-0.0847541592259712,negative,2.280597175459109,2.149867908568398,0.1866024850744154,positive,1.8578267778959,2.1193460187681263
B5,Irs2,-0.068094275751018,negative,1.21185385441029,1.157516560945175,-0.9535615981977428,negative,1.2310455263729123,0.6238667715119379,-1.1494975965824992,negative,1.2463998866990451,0.5463455623722088,0.0348423889921016,positive,1.120440529259055,1.159328096916445
B5,Kdm6b,-0.2142539415210604,negative,1.48138821445583,1.2566190511222546,-0.1159036280742692,negative,1.4467952211274162,1.3307060140421063,-0.1673814473179666,negative,1.498674708624,1.3290323554651249,-0.1126293021895611,negative,1.38794663336961,1.2594685602177451
B5,Rilpl2,0.1589570611359395,positive,1.127749656960655,1.1927415074881975,-0.1899051841254772,negative,1.5250044330786423,1.3375682173955212,0.0999438631693892,positive,1.2475545254065823,1.3357200222463337,-0.1503677339641187,negative,1.321364998353355,1.19085765932105
B5,Ncf1,0.0,zero,0.0,0.0,-1.028896643335182,negative,1.149631700073955,0.5119075649934741,-0.8814494169581049,negative,1.09360923547765,0.4867645245021931,0.0,zero,0.0,0.0
B5,Gnl3,0.1418518767414003,positive,1.451202661683775,1.57951294840864,0.0266001662545544,positive,1.6283426651340376,1.660981060990115,-0.0122503882892964,negative,1.6706485460404965,1.66202981369218,-0.0748778009669468,negative,1.66234886396227,1.5796969587622538
B5,Plek,0.0882282544706297,positive,1.68369763817665,1.7733764789812665,-0.1445154001827654,negative,1.980241815957629,1.7896924118755877,0.0456810101049936,positive,1.740211488672055,1.7916065051430636,0.0575882011032423,positive,1.69532172632394,1.7744307450669838
B5,Tob2,0.0082771440826233,positive,1.22575549025645,1.205123050720065,-0.1721059838345608,negative,1.4256150496584374,1.263886805076481,-0.0461249611076577,negative,1.30265514891278,1.264390757336,-0.1296061534235448,negative,1.325559824662925,1.20953013374068
B5,Zfp36l1,-0.1697432286205117,negative,2.72106377425552,2.406872439524099,-0.228445093409821,negative,2.5654880045129778,2.1874560214522334,-0.1730783568681349,negative,2.468696680987044,2.187678973983015,-0.060842601390687,negative,2.54063337764384,2.4135053815941623
B5,Rel,0.0672107151374021,positive,2.92420514981986,3.0598024889356275,0.0326147956829139,positive,3.051949984157765,3.1208256155837275,0.0707399994601462,positive,2.971392888842637,3.1210156572496297,-0.0403361418644671,negative,3.11968145460468,3.052673911779732
B5,Satb1,-0.0135330408767571,negative,2.31122553036446,2.3009467493270077,-0.0155927018632488,negative,2.411585529948568,2.3860407667467864,-0.0088431479493488,negative,2.40202373100814,2.3853168975342576,0.0630434901427039,positive,2.197064159731825,2.2910846611754687
B5,Ncl,0.2369799270446344,positive,2.43459919769077,2.8627148715191204,0.1866891217247726,positive,2.583855376083065,2.9433680033220213,0.2831447184496208,positive,2.422492518413295,2.94477473620257,0.1650300988813202,positive,2.548644165160165,2.866357735590995
B5,Nop58,1.1061615676144136,positive,0.63088196467717,1.393422007697015,0.308581407295361,positive,1.184505467860895,1.4654281476135949,0.3199302157903077,positive,1.1732865996016149,1.4672186401762275,0.1874482523124738,positive,1.242385334550981,1.388582118021605
B5,Eif4a1,0.2383036449257618,positive,1.56101275503263,1.8273890004481523,0.1921436447640227,positive,1.7203391750594086,1.9636586909116889,0.3082361890610221,positive,1.586299954459145,1.963342932660105,0.1573951522107379,positive,1.67789002480563,1.83292867661399
B5,Plaur,-30.09715240799317,negative,1.14853876657121,0.0,-30.21069615422845,negative,1.2493205845883135,0.0,-30.14148260799719,negative,1.195470282516305,0.0,-30.159692717065724,negative,1.20523428042005,0.0
B6,Trac,-0.971488261696608,negative,0.8645345353242031,0.4324966167413079,-1.3447988895839629,negative,0.9703024230709528,0.3875727818214632,-0.6308647349458998,negative,0.6082255981697545,0.4054680798622215,-0.8919435622292969,negative,0.7837936893809205,0.4345871254363375
B6,Icos,0.0115252312768322,positive,1.01269195843493,1.031503588515557,0.717144834487435,positive,0.8087225221433153,1.3242263460549275,0.4476117642048856,positive,0.9571611666553153,1.3205229713287925,0.283685958434659,positive,0.8514252101986499,1.031503588515557
B6,Cd3g,-0.2821142876322871,negative,1.04796855584935,0.8553531712906762,0.1047648478255399,positive,1.069789100263225,1.1548402872452237,0.0151848454526712,positive,1.1345933268697102,1.1541298260179,-0.2530769940160782,negative,1.023192044782886,0.8573911983653625
B6,Cd3e,-0.4469582429812923,negative,1.02051484341807,0.7687053292042925,-0.1013311982559346,negative,0.9257281692759036,0.8841416836085549,-0.0160937096263787,negative,0.8904593759691064,0.8814163258461035,-0.273474688293529,negative,0.9361380495578078,0.7710111522756771
B6,Cxcr6,-4.090239791491021,negative,1.0852724428916,0.0715907971459137,-0.6848853313073318,negative,0.4259912567349663,0.2787732833384716,-1.05088925721281,negative,0.5652404002355742,0.2762380614432135,-3.254590561662108,negative,0.5312357770292415,0.0715907971459137
B6,Trbc2,-0.3041491008879982,negative,1.23203382835092,1.011222908471434,-0.1337841279372749,negative,1.43001219478777,1.304088436224924,0.093747031428296,positive,1.219070879271825,1.3071150120390325,-0.2788638537091302,negative,1.2293046156841425,1.0079670642870813
B6,Cd3d,-0.6408961995442551,negative,1.233124335876765,0.7980697233794017,-0.2421837550105137,negative,1.244835014353965,1.0590117843117843,-0.1514961179096507,negative,1.1727631572856452,1.0596175016540736,-0.3321662370796084,negative,1.0091851770449605,0.7995685301948862
