gene_cell,source,log2fc_median_LP
Pdgfra_O7,DEG,-0.6321983977243065
Pdia3_B3,DEG,0.2742415098773803
Pdia3_M0,DEG,-0.1218786268793504
Pdia3_M3,DEG,-0.1938053804235728
Pdia3_M4,DEG,-0.1769913403300978
Pdia3_O10,DEG,-0.2229360763169449
Pdia3_O4,DEG,-0.227818401469264
Pdia3_O7,DEG,-0.2394498080300219
Pdia3_T2,DEG,-0.1789117603041118
Pdia3_T5,DEG,-0.2072062131640472
Pdia6_B3,DEG,0.1921431104913284
Pdia6_M0,DEG,-0.3816048926511662
Pdia6_M3,DEG,-0.2651884603690942
Pdia6_O4,DEG,-0.3083741828767379
Pdia6_O7,DEG,-0.5181897263817572
Pdia6_T5,DEG,-0.441142030509668
Pdlim1_O10,DEG,-0.3394313715510824
Pdlim3_O13,Signature,2.549835754299189
Pdpn_O4,DEG,0.8882488313559587
Pdpn_O7,DEG,1.5014723295778496
Pebp1_M0,DEG,-2.286065061356102
Pebp1_M3,DEG,0.1849190098803392
Pebp1_O7,DEG,-0.4085416529601382
Pecam1_O10,Signature,-0.076373201852228
Peli1_T5,DEG,0.2285548748798316
Pfdn1_T5,DEG,-0.8368419198900099
Pfdn2_M3,DEG,-0.4061923045446365
Pfdn5_O4,DEG,-0.09355881076045
Pfdn5_O7,DEG,-0.0708176387593434
Pfdn5_T3,DEG,0.0510559703832232
Pfdn5_T5,DEG,0.1426924327494098
Pfdn6_M4,DEG,-0.4919481202672197
Pfkp_M4,DEG,-0.2425411538374534
Pfn1_B1,DEG,-0.1162717978410378
Pfn1_B3,DEG,0.1024459488825259
Pfn1_M0,DEG,-0.1040225449865968
Pfn1_M1,DEG,-0.1509107472004172
Pfn1_M2,DEG,-0.1159150257965593
Pfn1_M3,DEG,-0.1442835928440421
Pfn1_M4,DEG,-0.1810121539567465
Pfn1_M5,DEG,-0.1594636217658711
Pfn1_O7,DEG,-0.1703239712273539
Pfn1_T0,DEG,-0.2461014827513836
Pfn1_T1,DEG,-0.2553362399003589
Pfn1_T2,DEG,-0.249910094650999
Pfn1_T3,DEG,-0.3269004904558071
Pfn1_T4,DEG,-0.2467835351402984
Pfn1_T5,DEG,-0.1813454703804534
Pfn1_T7,DEG,-0.3921679196823752
Pgam1_M0,DEG,-0.8102907458450632
Pgam1_M5,DEG,-0.6817108033704629
Pgam1_T5,DEG,-0.2782410102562522
Pgk1_M0,DEG,-0.6189907123181568
Pgk1_M3,DEG,0.1386835847031211
Pgk1_M5,DEG,-0.5970730152517432
Pgls_M0,DEG,-1.3133561970492575
Pgls_T5,DEG,-0.298105051676774
Pglyrp1_M2,DEG;Signature,-1.2087282384864135
Phb2_M3,DEG,-2.511387624250247
Phb2_T5,DEG,-0.3348179444466921
Phc2_M3,DEG,0.3170476207070066
Phc2_M4,DEG,0.6321992983130571
Phf3_M3,DEG,-0.2932356709321577
Pi16_O7,Signature,-0.5466424873094309
Pi4k2a_M4,DEG,0.6499117610374279
Picalm_M1,DEG,0.1325654984837562
Pik3ap1_M2,DEG,0.5773430651346227
Pik3ap1_M3,DEG,-0.3853851968600346
Pik3cg_B3,DEG,0.2139038186840277
Pik3r1_M1,DEG,-0.1794386537543229
Pik3r1_M3,DEG,0.4005138199016931
Pik3r1_O4,DEG,-2.7903764793376
Pik3r5_M3,DEG,1.7810956381118066
Pim1_B3,DEG,-0.1278048777261408
Pim1_M1,DEG,0.0127921673947384
Pim1_M3,DEG,-0.1198916932630602
Pim1_M6,Signature,0.0170711725484014
Pim1_O7,DEG,-0.1703612135614189
Pim1_T2,DEG,-0.0791985748524811
Pim1_T3,DEG,-0.3940636439430744
Pim1_T4,DEG,-0.152321400867035
Pip4k2a_M3,DEG,-0.5018020654324207
Pip4k2a_M4,DEG,-0.4842758339345511
Pir_M7,Signature,-0.7219115251151731
Pitpna_M0,DEG,-0.2738789129237644
Pitpna_M3,DEG,-0.301127558589707
Pkib_M3,DEG;Signature,0.3700331273822906
Pkm_B3,DEG,0.3435223425739597
Pkm_M0,DEG,-0.4339764522596773
Pkm_M5,DEG,-0.5820973025834516
Pkm_T2,DEG,-1.3886277379108805
Pla2g7_M0,DEG,-0.3496184298140796
Pla2g7_M1,DEG,-0.2542780146293131
Plaat3_M4,DEG,-0.9300104873610148
Plac8_M0,DEG,-0.7830087589407019
Plac8_M3,DEG,-0.3416321101287137
Plac8_M4,DEG,-0.8616577342816532
Plac8_M5,DEG,-0.9178868205504408
Plac8_O7,DEG,-0.6827133376643825
Plaur_M0,DEG,-0.4321152888336534
Plaur_M1,DEG,0.1680122288057948
Plaur_M2,DEG,0.1496233768182541
Plbd1_M1,DEG,0.0474411288010622
Plbd1_M3,DEG,0.1342665551916482
Plbd1_M5,DEG,0.5468629280784603
Pld4_M0,DEG,-0.4418848995642135
Pld4_M1,DEG,-0.4953398421804674
Pld4_M3,DEG,-1.7609252282219412
Pld4_M4,DEG,-0.7226867062973397
Plek_B5,Signature,0.0575882011032423
Plek_M0,DEG,-0.285471314851564
Plek_M1,DEG,0.0799730266555206
Plek_M2,DEG,0.1546406212434615
Plek_M3,DEG,0.4214540912019221
Plek_M4,DEG,0.3513565263724251
Plekhj1_M4,DEG,-0.4391602104909248
Plekhj1_T5,DEG,-0.9095153069929448
Plekho1_M4,DEG,-0.861417765266338
Plekho2_M0,DEG,-1.0646870744879902
Plekho2_M1,DEG,-0.2488786691213177
Plekho2_M4,DEG,-0.4458950904038723
Plet1_M3,Signature,
Plod2_O7,DEG,-1.9576696744199025
Plscr1_M3,DEG,-0.4655104645642524
Pltp_O7,DEG,-2.274150249171192
Plvap_O10,Signature,0.0021910422287907
Pmepa1_M4,DEG,0.5252233363763846
Pmvk_M3,Signature,0.3549050531766993
Pnisr_M3,DEG,-0.4701410690549946
Pnn_M3,DEG,-0.2815089675546997
Pnn_T5,DEG,-0.2661039660029995
Pnrc1_B1,DEG,-0.1753691287840955
Pnrc1_O10,DEG,0.1046261468026949
Pnrc1_O7,DEG,-0.1835976148330258
Pnrc1_T4,DEG,0.0157883720020445
Pnrc1_T5,DEG,0.1920965754149183
Podxl_O10,Signature,0.0238850606531341
Poldip3_M3,DEG,0.2141327081229254
Polr1d_M0,DEG,-0.2004313184116503
Polr1d_T3,DEG,-0.090023417202853
Polr2c_T5,DEG,-0.7199160724739195
Polr2e_M4,DEG,0.2368810923837063
Pomp_M0,DEG,-0.195400468673258
Pomp_M3,DEG,-0.2503560618095815
Pomp_O4,DEG,-0.2489217158288521
Pomp_O7,DEG,-2.8945050279841453
Pomp_T4,DEG,-0.3043776107238359
Pomp_T5,DEG,-0.1579078522765214
Pon3_B3,Signature,
Por_M1,DEG,1.8047489493989497
Postn_O4,DEG;Signature,0.1945636248009969
Postn_O7,DEG,1.280133940936206
Pou2af1_B3,DEG,-0.5401851356359462
Pou2f2_B1,Signature,-0.8574626176667128
Ppa1_B3,DEG,-2.7160310736813864
Ppa1_M4,DEG,-0.4388362461086597
Ppia_B1,DEG,0.0510756381411319
Ppia_B2,DEG,0.0501494754153931
Ppia_B3,DEG,0.3216782508035573
Ppia_O7,DEG,-0.0640713716392319
Ppia_T1,DEG,0.0524780061557454
Ppia_T2,DEG,0.045032849792389
Ppib_M0,DEG,-0.1990289299573755
Ppib_M1,DEG,-0.2388769372828168
Ppib_M3,DEG,-0.1108930340347865
Ppib_O7,DEG,-0.2419716910799937
Ppib_T3,DEG,-0.1664545240970665
Ppib_T4,DEG,-0.1619067180562777
Ppig_B1,DEG,-0.6093425870369313
Ppig_M0,DEG,-0.8077406052536034
Ppig_M3,DEG,0.1680212583629502
Ppm1g_T5,DEG,-1.2946817536783373
Ppm1m_M4,DEG,-0.68330829983168
Ppp1ca_M0,DEG,-0.1866552750271849
Ppp1ca_M1,DEG,-0.1738554498689904
Ppp1ca_M3,DEG,-0.3548355130871927
Ppp1ca_M4,DEG,-0.2266070708932371
Ppp1ca_M5,DEG,-0.2906906071800856
Ppp1ca_T0,DEG,-1.3208242006863942
Ppp1ca_T5,DEG,-0.1589820892339275
Ppp1cc_T1,DEG,0.6203920122680298
Ppp1r11_M3,DEG,-0.3840645502157896
Ppp1r11_M4,DEG,-0.4574078850811755
Ppp1r12a_M4,DEG,-0.3491221110444752
Ppp1r12a_T0,DEG,-0.2780309485272563
Ppp1r12a_T4,DEG,-0.2395378811058775
Ppp1r14b_T5,DEG,-0.8763516561927562
Ppp1r15a_M1,DEG,0.0545229473171279
Ppp1r15a_M3,DEG,0.3356446395521849
Ppp1r15a_O4,DEG,0.3325616827776564
Ppp1r15a_T8,Signature,
Ppp1r16b_B1,DEG,-2.550086006273588
Ppp1r2_M3,DEG,0.0948359660705004
Ppp1r2_M4,DEG,0.1759682937815025
Ppp1r2_O10,DEG,0.1586832519386296
Ppp2ca_B3,DEG,0.3128356617458583
Ppp2ca_M1,DEG,0.2115807830449407
Ppp2ca_M3,DEG,0.238862847816208
Ppp2ca_M4,DEG,0.2872791013070376
Ppp2ca_M5,DEG,0.2140383705427032
Ppp2ca_T2,DEG,0.283266013713796
Ppp2ca_T5,DEG,0.1461898043251425
Ppp2r5a_T6,Signature,0.6545141737339935
Ppp4c_T5,DEG,-0.6914899895501312
Ppp4r2_M1,DEG,0.5153810490793416
Ppp4r2_M3,DEG,0.7136270578371379
Ppt1_M4,DEG;Signature,-0.2604844612889593
Ppt1_M5,DEG,-2.6843251189795074
Ppt2_M0,Signature,
Pqlc3_B3,DEG,-1.5320901158880174
Prc1_B8,Signature,-0.2881491051212013
Prcp_M1,DEG,-0.1746029164934039
Prcp_M3,DEG,-0.2767086019093057
Prdx1_B3,DEG,0.0857490625369134
Prdx1_M0,DEG,-0.2787413025590579
Prdx1_M1,DEG,-0.1795251875946259
Prdx1_M3,DEG,-0.2789763920268804
Prdx1_M4,DEG,-0.2263537573156938
Prdx1_M5,DEG,-0.4052229052761549
Prdx1_O10,DEG,0.0633001363913187
Prdx1_T5,DEG,-0.1455423908447764
Prdx2_M3,DEG,0.5843321376842778
Prdx2_M4,DEG,0.157916719001972
Prdx4_B3,Signature,-0.0835840993948797
Prdx5_M0,DEG,-0.3507563695815561
Prdx5_M1,DEG,-0.1358335559841249
Prdx5_M2,DEG,-0.1967498276282629
Prdx5_M3,DEG,-0.2163063631721456
Prdx5_M5,DEG,-1.0011609596225293
Prdx5_O4,DEG,-0.2613398690118746
Prdx5_O7,DEG,-1.991433969490448
Prdx6_M0,DEG,-0.758256146407974
Prdx6_M3,DEG,-0.2504374887649747
Prdx6_T5,DEG,0.2730053656350325
Prelid1_M0,DEG,-0.8177797556599038
Prg2_B3,DEG;Signature,-1.200264769601378
Prkar1a_B3,DEG,0.3836026794614041
Prkar1a_M0,DEG,-0.7412580127242955
Prkar1a_M1,DEG,0.1781018216242207
Prkar1a_M4,DEG,0.2611417516451154
Prkar1a_M5,DEG,0.2106196612445542
Prkar1a_T1,DEG,0.3546008690777252
Prkar1a_T2,DEG,0.1730096501077153
Prkar1a_T3,DEG,0.2155387543382168
Prkar1a_T4,DEG,0.1700057869766696
Prkar1a_T5,DEG,0.1756569530543156
Prkca_M7,Signature,0.0843039477063937
Prkcd_M0,DEG,-0.5372972181256878
Prkcd_M3,DEG,-0.4614963755449575
Prmt1_M4,DEG,-1.165982580693555
Prnp_O4,DEG,0.2772514095511992
Procr_O13,Signature,0.2028976264385028
Prpf38b_B1,DEG,-2.663825305141933
Prpf38b_M0,DEG,-0.6173081934931448
Prpf38b_M1,DEG,-0.2042688972710117
Prpf38b_M3,DEG,-0.2719364909005732
Prpf38b_M4,DEG,-0.5424172415368879
Prpf40a_M0,DEG,-2.402398546959311
Prpf40a_M4,DEG,-0.3313621968259479
Prpf4b_M4,DEG,0.1462124355352881
Prr13_M1,DEG,-1.421880641773738
Prr13_T1,DEG,0.1717849023020581
Prr13_T2,DEG,0.4781972656143582
Prr29_T7,Signature,0.2905093393693633
Prrc2c_M0,DEG,-0.3524842366524108
Prrc2c_M4,DEG,-0.2466820641994443
Prrc2c_O4,DEG,-0.1977084254066339
Prrc2c_O7,DEG,-0.2402739881054558
Prrc2c_T2,DEG,-0.1923272257328125
Prss23_O7,DEG;Signature,0.3897051450185931
Prss32_O15,Signature,-0.3465238717868572
Psap_M3,DEG,0.0988294422865989
Psap_M4,DEG,-0.1135182580730822
Psap_O10,DEG,-0.3177312170507381
Psenen_M1,DEG,-0.3258392328107871
Psenen_M3,DEG,-0.3862369389707776
Psip1_B3,DEG,-0.526058173230348
Psma1_M3,DEG,-0.3548885372567931
Psma1_M5,DEG,-0.5251991539977856
Psma1_T5,DEG,-0.2849851843742872
Psma2_M0,DEG,-0.3626028926646079
Psma2_M1,DEG,-0.248233733051622
Psma2_M3,DEG,-0.2482173494347971
Psma2_T3,DEG,-1.5411571293793402
Psma2_T4,DEG,-0.2959705257755762
Psma2_T5,DEG,-0.1751495068397732
Psma3_B3,DEG,0.1137455526834995
Psma3_M0,DEG,-0.4510320752699563
Psma3_M4,DEG,-0.3366284098322488
Psma3_O7,DEG,-0.3725858558049701
Psma4_M0,DEG,-0.6464764793835247
Psma4_M1,DEG,-0.9929441798932273
Psma4_M3,DEG,-0.4276514531579268
Psma4_M4,DEG,-0.4250036852077174
Psma4_M5,DEG,-0.6241185448620701
Psma4_O4,DEG,-0.358966744142995
Psma4_T5,DEG,-0.3641083825846692
Psma5_M0,DEG,-1.428589491126209
Psma5_M3,DEG,-0.393804275782358
Psma5_M4,DEG,-0.3590092062389146
Psma5_M5,DEG,-0.3694660493412098
Psma5_O4,DEG,-0.4837516886941632
Psma6_M4,DEG,-0.4432329520831485
Psma6_T5,DEG,-0.3492389652004043
Psma7_M0,DEG,-0.2074483465336462
Psma7_M3,DEG,-0.2276117526780682
Psma7_M4,DEG,-0.1885237831745611
Psma7_M5,DEG,-0.199441554592111
Psma7_O10,DEG,-0.3682048411249113
Psma7_O4,DEG,-0.2630721693504443
Psma7_O7,DEG,-1.949976624861642
Psma7_T3,DEG,-2.0529706576866573
Psmb10_M0,DEG,-0.4531894711229182
Psmb10_M1,DEG,-1.926850121025252
Psmb10_M3,DEG,-0.965015266037248
Psmb10_M4,DEG,-0.3301982499248556
Psmb10_M5,DEG,-2.441672174741796
Psmb1_B3,DEG,0.0914636727116042
Psmb1_M0,DEG,-0.4924290445136331
Psmb1_M1,DEG,-0.2221848241361431
Psmb1_M3,DEG,-0.215979717719801
Psmb1_M4,DEG,-0.1245011784832326
Psmb1_M5,DEG,-0.2594119394532698
Psmb1_O10,DEG,-0.7179130588571137
Psmb1_O7,DEG,-0.418653786217236
Psmb1_T2,DEG,-0.1898335574509347
Psmb1_T3,DEG,-0.1680757165823578
Psmb1_T4,DEG,-0.2315058542361862
Psmb1_T5,DEG,-0.0769320050844884
Psmb2_M0,DEG,-0.4225530999952108
Psmb2_M1,DEG,-0.4473266897376006
Psmb2_M3,DEG,-0.2829916285032123
Psmb2_O4,DEG,-0.4141094908555502
Psmb2_T5,DEG,-0.3145440747235454
Psmb3_B3,DEG,0.1152021523693624
Psmb3_M0,DEG,-0.8702007268722962
Psmb3_M1,DEG,-0.3550329229130886
Psmb3_T5,DEG,-0.1786463242531686
Psmb4_B3,DEG,0.1302848644989389
Psmb4_M3,DEG,-0.2455159762748944
Psmb4_O7,DEG,-0.224569240245687
Psmb4_T5,DEG,-0.1584455266270996
Psmb6_M0,DEG,-0.3066647853746785
Psmb6_M1,DEG,-0.1940739981369837
Psmb6_M4,DEG,-0.3032346306185448
Psmb6_M5,DEG,-0.6637925519614838
Psmb7_M3,DEG,-0.2471213613968487
Psmb7_M4,DEG,-0.4653522107139656
Psmb8_B1,DEG,-0.4282890044581861
Psmb8_B2,DEG,-0.1627766684629462
Psmb8_B3,DEG,-0.2276651510068503
Psmb8_M0,DEG,-0.289831619895683
Psmb8_M1,DEG,-0.2565598450703841
Psmb8_M3,DEG,-0.4058764210019381
Psmb8_M4,DEG,-0.2070141157457187
Psmb8_M5,DEG,-0.5268998976396343
Psmb8_M7,DEG,-0.308583333808061
Psmb8_O10,DEG,-0.6599056537474164
Psmb8_O4,DEG,-0.8203728541329584
Psmb8_T0,DEG,-0.2950774433013873
Psmb8_T1,DEG,-0.2305424114795525
Psmb8_T2,DEG,-0.3584555905004188
Psmb8_T3,DEG,-0.2180952236376865
Psmb8_T4,DEG,-0.4373277357173943
Psmb8_T5,DEG,-0.3431045501327758
Psmb8_T6,DEG,-0.957053594188229
Psmb9_B3,DEG,-0.3756490479730803
Psmb9_M0,DEG,-0.5579971320220822
Psmb9_M1,DEG,-0.5947774569062743
Psmb9_M3,DEG,-0.6298915593626576
Psmb9_M4,DEG,-0.4177896662277225
Psmb9_M5,DEG,-0.8466393190995687
Psmb9_M7,DEG,-0.5662724822807367
Psmb9_T5,DEG,-0.4485191830538151
Psmc2_T5,DEG,-1.7140932441022063
Psmd11_T5,DEG,-0.5512402823451493
Psmd4_M0,DEG,-2.659500089642786
Psmd4_M3,DEG,-0.2416744125959513
Psmd8_B3,DEG,-0.2092050603507235
Psmd8_M0,DEG,-0.7902060514949643
Psmd8_M3,DEG,-0.4106373793975367
Psmd8_M4,DEG,-0.25359496984014
Psmd8_M5,DEG,-0.53917057049498
Psme1_B1,DEG,-0.4062288530843889
Psme1_B2,DEG;Signature,-0.2357180258728899
Psme1_M0,DEG,-0.1864491497756369
Psme1_M1,DEG,-0.1992305230732084
Psme1_M3,DEG,-0.2713892394882411
Psme1_M4,DEG,-0.1404886698422101
Psme1_M5,DEG,-0.2363537832908142
Psme1_O10,DEG,-0.5809378302903879
Psme1_O4,DEG,-0.4014059661976183
Psme1_T0,DEG,-0.3401739565040222
Psme1_T1,DEG,-0.3389224353894716
Psme1_T2,DEG,-0.325195135603462
Psme1_T3,DEG,-0.3763665377800428
Psme1_T4,DEG,-0.3421627457184955
Psme1_T5,DEG,-0.3195348219487985
Psme1_T6,DEG,-0.6751775123977255
Psme2_B3,DEG,-0.3556625158089483
Psme2_M0,DEG,-0.4537773357137199
Psme2_M1,DEG,-0.3414204229199798
Psme2_M3,DEG,-0.3619143546138689
Psme2_M4,DEG,-0.2324976961931674
Psme2_M5,DEG,-0.4054639722068622
Psme2_T5,DEG,-0.3468947447835517
Ptafr_M0,DEG,-0.4352607227256843
Ptafr_M1,DEG,0.0953029975308402
Ptafr_M2,DEG,0.0016218557750119
Ptafr_M3,DEG,-0.5522195450082903
Ptafr_M6,Signature,2.10644809512529
Ptbp3_M1,DEG,0.3075031806134666
Ptbp3_M5,DEG,0.257652612272034
Pten_M3,DEG,0.4166289411229789
Pten_M4,DEG,0.2750295682182992
Pten_O4,DEG,-0.3802249210460177
Ptges3_B3,DEG,0.2455009048348733
Ptges3_M0,DEG,-2.2880734237354767
Ptgfrn_O7,DEG,-1.612612924904034
Ptgs1_O13,Signature,
Ptgs2_M0,DEG,-0.7824335186069098
Ptgs2_M3,DEG,-1.7207995957100688
Ptgs2_M5,DEG,-1.9076728383027424
Ptma_B2,DEG,0.0448542283220395
Ptma_B3,DEG,0.0546595484092554
Ptma_B5,DEG,0.1095862479100163
Ptma_M0,DEG,0.0156268834483302
Ptma_M1,DEG,0.0245050507657258
Ptma_M3,DEG,-0.1186326317831565
Ptma_M5,DEG,0.0488598585980415
Ptma_O10,DEG,0.0894842458972849
Ptma_O7,DEG,0.0909126420597049
Ptma_T3,DEG,0.0271691363309274
Ptms_M0,DEG,-0.4264491544612362
Ptms_M1,DEG,-0.3054260012152714
Ptms_M3,DEG,-0.2013104705584506
Ptp4a2_B1,DEG,-0.2623882688530584
Ptp4a2_B3,DEG,0.4527569880256191
Ptp4a2_M0,DEG,-0.2780354959443828
Ptp4a2_M3,DEG,0.0765270661988809
Ptp4a2_M4,DEG,-0.1377164997081775
Ptp4a2_T2,DEG,-0.3879840798813788
Ptp4a2_T3,DEG,-0.2357665968105402
Ptp4a2_T5,DEG,-0.1105796387531098
Ptpn13_T8,Signature,0.2056946682532636
Ptpn18_B1,DEG,-0.1920863630901027
Ptpn18_B2,DEG,-0.1648392049748606
Ptpn18_M0,DEG,-0.345163581133034
Ptpn18_M1,DEG,-0.423917402026751
Ptpn18_M3,DEG,-0.5188027194438016
Ptpn18_M4,DEG,-0.2918379413915822
Ptpn18_M5,DEG,-0.2813128325398898
Ptpn18_T2,DEG,-0.4032354613817142
Ptpn18_T3,DEG,-0.1733622444400922
Ptpn18_T4,DEG,-0.3047307777180161
Ptpn1_M0,DEG,-0.4361414097575166
Ptpn1_M1,DEG,-0.2643290634902456
Ptpn1_M3,DEG,-0.3035716649680414
Ptpn1_M5,DEG,-0.3710789226862814
Ptpn22_M5,Signature,-0.3946411299837236
Ptpn22_T4,DEG,-0.3362504794993435
Ptprc_M1,DEG,-0.1381740671568945
Ptprc_M2,DEG,0.0370130872037621
Ptprc_M3,DEG,-0.4857567698174699
Ptprc_M4,DEG,-0.3210235812441157
Ptprc_M5,DEG,-0.1684616851779531
Ptprc_T1,DEG,-0.3510733731455655
Ptprc_T2,DEG,-0.1949874096849386
Ptprc_T3,DEG;Signature,-0.0699151443097713
Ptprc_T4,DEG,-0.1860445178591439
Ptprc_T5,DEG,-0.206055800184155
Ptprcap_T2,DEG,-0.8586587112667756
Ptprcap_T4,DEG,-0.4626859363848986
Ptprcap_T5,DEG,-0.596947117767196
Ptpre_M5,DEG,-2.585378196397126
Pttg1ip_O7,DEG,0.1503751759524697
Purb_M3,DEG,0.2961034014007074
Purb_M4,DEG,0.169661843738752
Purb_M5,DEG,0.4536716590660082
Pxdc1_T7,Signature,0.2701103932887787
Pxn_M0,DEG,-1.8244696504249769
Pxn_M1,DEG,0.2862438799751093
Pycard_B3,DEG,0.4777521760314647
Pycard_M0,DEG,-0.8395349629935892
Pycard_M4,DEG,-0.7888123344828868
Pycard_T5,DEG,-0.7574338231330587
Qk_M0,DEG,-2.229177980212234
R3hdm1_M4,DEG,-0.295435715887449
Rab10_M0,DEG,-1.0349561323781566
Rab10_O7,DEG,-0.7629882698193952
Rab11a_T5,DEG,0.4801942609607724
Rab11fip1_M0,DEG,-2.470317004304503
Rab11fip1_M3,DEG,0.2878032425728
Rab14_M0,DEG,-1.5318378844634437
Rab18_O4,DEG,-0.3259978314258249
Rab1a_M0,DEG,-2.190576657823623
Rab1a_O7,DEG,-2.0346704504810886
Rab20_M0,DEG,-0.5952596392277432
Rab20_M5,DEG,-2.573857635100851
Rab21_M3,DEG,0.3785017356900725
Rab21_M5,DEG,0.4096306531757444
Rab2a_B3,DEG,0.1070909048885088
Rab2a_M0,DEG,-0.6260534774976669
Rab2a_M3,DEG,0.2858143018982892
Rab2a_T1,DEG,0.8667681991246763
Rab2a_T4,DEG,0.1580073215815929
Rab2a_T5,DEG,0.1897119882893
Rab43_M3,DEG,-0.3303419752384234
Rab43_M4,DEG,-0.305120649569613
Rab4b_M4,DEG,-0.4481606306299421
Rab5c_M0,DEG,-1.2565040696066183
Rab5c_M3,DEG,-0.2253003105248956
Rab5c_M5,DEG,-0.4992740837486259
Rab5if_B3,DEG,0.0979468876195613
Rab5if_M3,DEG,-0.4869984656814113
Rab6a_M4,DEG,0.2321238242359465
Rab7_M0,DEG,-0.1758089060185783
Rab7b_M1,DEG,-0.2798572739686464
Rab7b_M4,DEG,-0.1573892121033439
Rab8a_M3,DEG,-0.2962794240989483
Rab8a_T5,DEG,-0.5109446909314925
Rab8b_M0,DEG,-0.3336773430354911
Rab8b_M1,DEG,0.3655629758680327
Rab8b_M2,DEG,0.3154297086905224
Rab8b_M3,DEG,0.7256216757841449
Rab8b_M4,DEG,0.3230868244073285
Rab8b_M5,DEG,0.3525466459885527
Rab8b_T1,DEG,0.8822446929872244
Rab8b_T2,DEG,0.2469508032825577
Rab8b_T3,DEG,0.3948461080563973
Rab8b_T5,DEG,0.3852308842743799
Rabac1_B3,DEG,0.1544191069324023
Rabac1_M0,DEG,-0.5922113684143415
Rabac1_O7,DEG,-0.2166813186156929
Rabac1_T2,DEG,1.841741391712724
Rabac1_T3,DEG,0.1420304884557076
Rabac1_T4,DEG,0.0447543693935851
Rabac1_T5,DEG,0.6654336502881559
Rac1_B3,DEG,0.3644901890576064
Rac1_T1,DEG,0.1869077750741766
Rac2_M0,DEG,-0.4667434115338931
Rac2_M1,DEG,-0.6314006531756081
Rac2_M2,DEG,-0.1745815539688763
Rac2_M4,DEG,-0.63271436787553
Rac2_M5,DEG,-0.2919431089692195
Rac2_T0,DEG,-0.289888765940004
Rac2_T1,DEG,-0.3468483908592312
Rac2_T2,DEG,-0.3920845583497216
Rac2_T3,DEG,-0.3243168186631059
Rac2_T4,DEG,-0.4478000482748908
Rac2_T5,DEG,-0.2525896351004447
Rack1_B1,DEG,-0.0558328509751876
Rack1_B2,DEG,-0.0373283586672492
Rack1_M5,DEG,0.0625480097649343
Rack1_O10,DEG,0.0038970444537089
Rack1_O4,DEG,0.0219532152536225
Rack1_T2,DEG,-0.0678462114246166
Rack1_T3,DEG,-0.061106333347969
Rack1_T4,DEG,-0.0687196026986455
Rack1_T5,DEG,-0.0825987200571495
Rad23b_M4,DEG,-1.563510580901026
Ralgps2_B2,DEG;Signature,-0.1538051930933281
Ralgps2_B3,DEG,-0.2272832452109386
Raly_M3,DEG,-0.196084013742831
Ramp1_T4,Signature,-0.128444988957788
Ramp2_O10,DEG,-0.2099000695005349
Ramp3_M3,Signature,
Ramp3_T1,DEG;Signature,2.3659092186379223
Ran_M0,DEG,-0.2220369595831796
Ran_M3,DEG,-0.2343969759057809
Ran_T5,DEG,-0.1839429095222345
Ranbp1_M3,DEG,-0.3668617728095973
Ranbp1_T5,DEG,-0.2212707389823235
Rap1a_B3,DEG,0.1478172641624357
Rap1a_M3,DEG,-0.2389135968768809
Rap1a_M4,DEG,-0.2893834909724755
Rap1a_M5,DEG,-0.1726059071858958
Rap1a_T2,DEG,-0.3785533873176528
Rap1a_T5,DEG,-0.2500200555452347
Rap1b_B3,DEG,0.3588468525190588
Rap1b_M0,DEG,-0.0870979334141931
Rap1b_M1,DEG,0.1437932953719973
Rap1b_M2,DEG,0.0525920357759533
Rap1b_M3,DEG,0.1202659510287464
Rap1b_M4,DEG,0.1405796359480242
Rap1b_O10,DEG,0.258644688496304
Rap2a_M3,DEG;Signature,0.8171128398965373
Rap2a_M4,DEG,0.9997336925397442
Rapgef6_T6,Signature,-0.1588302608751677
Rarres2_O4,DEG;Signature,-0.1433867273321552
Rarres2_O7,DEG,-0.2226135025521595
Rasgef1b_B5,Signature,-0.2038972773310879
Rasip1_O10,Signature,-0.1872959390789784
Rassf3_M1,DEG,-0.3374866117373056
Rassf3_M4,DEG,-0.5051923041482677
Rbbp4_M3,DEG,-2.39036712176873
Rbbp6_M3,DEG,0.408963485049985
Rbbp7_M3,DEG,-0.650870920977002
Rbbp7_M4,DEG,-0.5200542584057689
Rbbp7_T5,DEG,-0.2937051088777535
Rbm17_M4,DEG,-0.4400940585909524
Rbm25_B2,DEG,-0.1785609335319856
Rbm25_B3,DEG,-0.2600416512634995
Rbm25_M0,DEG,-0.305759878010048
Rbm25_M3,DEG,-0.1166561773482803
Rbm25_O10,DEG,-1.596460627900553
Rbm25_O7,DEG,-0.4868704056139709
Rbm25_T2,DEG,-0.1524364359581165
Rbm25_T3,DEG,-0.1234860355080691
Rbm39_B2,DEG,-0.0877262822240432
Rbm39_B3,DEG,0.088980884061908
Rbm39_M1,DEG,0.0754840867869718
Rbm39_T2,DEG,0.0644573781193341
Rbm39_T3,DEG,0.0369310083252131
Rbm3_O4,DEG,-0.2042745814456467
Rbm5_M3,DEG,0.2421853236273888
Rbm5_M4,DEG,0.2569249941502424
Rbm7_M0,DEG,-2.3827482874261023
Rbm7_M4,DEG,-1.3895687991368042
Rbm7_M5,DEG,-1.597184747442057
