gene_cell,source,log2fc_median_TLS
Sub1_B0,DEG,0.1195517437577738
Sub1_B1,DEG,0.1047309409876978
Sub1_B2,DEG,0.1697706877607842
Sub1_B3,DEG,0.0826441752663428
Sub1_B4,DEG,-1.356394831820368
Sub1_B5,DEG,0.1148424416242268
Sub1_M1,DEG,0.0931274900199281
Sub1_M3,DEG,-0.3812889647595623
Sub1_M4,DEG,0.0998661477672251
Sub1_M5,DEG,0.1251303690575024
Sub1_T1,DEG,0.1417133664382724
Sub1_T2,DEG,0.1434584539332895
Sub1_T3,DEG,0.0415217219003501
Sub1_T5,DEG,-0.1328454808737443
Sugt1_B4,DEG,-0.6546209932651538
Sumo1_M3,DEG,-0.6533636661223476
Sumo2_B1,DEG,0.1195213142635401
Sumo2_B3,DEG,0.1078404545531242
Sumo2_B5,DEG,0.2041309116785026
Sumo2_M0,DEG,-0.6513477351786011
Sumo2_M3,DEG,-0.5930990168704859
Sumo2_M4,DEG,-0.1438460826914866
Sumo2_O7,DEG,-0.738180748330562
Sumo2_T3,DEG,-0.2014279751263276
Sumo2_T4,DEG,-0.1442607186015871
Sumo2_T5,DEG,-0.0954207073627311
Supt20_M4,DEG,-2.5085913723963715
Supt4a_B1,DEG,-0.2507061721679643
Supt4a_B3,DEG,0.3612219618794137
Supt4a_T1,DEG,-0.1890808986029569
Surf4_B3,DEG,0.2448454866409738
Swap70_B1,DEG;Signature,-1.3816967700058471
Syf2_B3,DEG,0.2694789121814492
Syk_B4,DEG,0.2842565949436232
Syk_M0,DEG,-1.218208605771111
Syk_M3,DEG,1.0483743365861131
Syncrip_B5,DEG,0.39995068938729
Syncrip_M3,DEG,0.2895567841084554
Syngr2_B4,DEG,-3.0396366049522507
Syngr2_M3,DEG,-0.3106172268581962
Syngr2_M7,DEG,0.1380403344273772
Synj1_M3,DEG,-0.3351619290586179
Sypl_B4,DEG;Signature,0.1265211031398388
Tab2_B4,DEG,-2.695975732228537
Tab2_M3,DEG,-0.6998543985760399
Taf10_B3,DEG,0.1313953652706846
Taf10_M3,DEG,-0.6028571733797332
Taf10_M4,DEG,-0.2696267169016874
Taf1d_M4,DEG,-0.4924067620603947
Tagln2_M1,DEG,0.3701822780869644
Tagln2_M3,DEG,0.265725598719611
Tagln2_M4,DEG,0.668999623875087
Tagln2_M5,DEG,0.6668569850836088
Tagln2_O7,DEG,-0.5645346329729451
Tagln_O13,Signature,0.7919598132335208
Taldo1_M0,DEG,-0.3302857246285799
Taldo1_M3,DEG,-0.505537352125508
Tank_M3,DEG,0.1298571572743486
Tap1_M4,DEG,-0.8882917995576991
Tap1_M5,DEG,-0.8332253904611912
Tap2_M4,DEG,-0.5898742201550317
Tap2_M5,DEG,-0.7422485130054486
Tapbp_B3,DEG,-0.5447796494822895
Tapbp_M0,DEG,-0.978518735311184
Tapbp_M3,DEG,-0.208732833297482
Tapbp_M4,DEG,-0.3347303071127648
Tapbp_M5,DEG,-0.5656777798317373
Tapbp_O10,DEG,-0.7720406789562633
Tapbp_T5,DEG,-2.334345740907714
Tax1bp1_B2,DEG,-0.1402440998139899
Tax1bp1_B3,DEG,0.05035146011947
Tax1bp1_B5,DEG,-0.2962246346046812
Tax1bp1_M0,DEG,-0.9260114521408678
Tax1bp1_M3,DEG,-0.1118908714681807
Tax1bp1_T1,DEG,0.1299358159680013
Tbc1d15_B3,DEG,0.5829316383617271
Tbc1d15_M4,DEG,0.5065638661640843
Tbc1d15_M5,DEG,0.6611756515723017
Tbc1d4_M3,Signature,
Tbc1d4_T6_3,Signature,-0.3579524180142583
Tbca_M0,DEG,-2.157741873828111
Tbca_M3,DEG,-0.3984862127778398
Tbcb_M4,DEG,-0.6136564561879315
Tbrg1_B3,DEG,0.1439588569231449
Tcea1_B4,DEG,0.124060981137586
Tcea1_M4,DEG,-0.4085567984488535
Tcf21_O4,Signature,0.4603689381245065
Tcf25_B1,DEG,0.1359446343201221
Tcf4_B1,DEG;Signature,-0.2147989531501975
Tcf4_B3,DEG,-0.2325609807689273
Tcf4_M7,DEG,-0.1750487627676841
Tcf4_O13,DEG,0.4368641664779638
Tcf7_T6,DEG;Signature,-0.3540971213642147
Tcf7_T6_3,Signature,-0.3259388635576354
Tcirg1_M1,DEG,-0.6978128674148236
Tcp1_M3,DEG,-0.625306873379118
Tcrg-C1_T4,DEG;Signature,-0.3043063826546247
Tent5c_M5,DEG,-1.9519996790146448
Tes_M4,DEG,0.8350295893184034
Tgfb1_M1,DEG,0.2626797608800649
Tgfb1_M3,DEG,1.015818930909442
Tgfb1_M4,DEG,0.2861958550693396
Tgfb1_T5,DEG,0.7946363462715971
Tgfbi_M0,DEG,-0.952836085693232
Tgfbi_M5,DEG,-1.4587482742650826
Tgif1_M0,DEG,-2.0451839431364025
Tgif1_M1,DEG,0.0313216124066356
Tgif1_M3,DEG,0.3326803461246289
Tgm2_M0,DEG,-1.1486166582036383
Tgm2_M2,DEG,1.93884641389078
Tgm2_M3,DEG,1.0431220086914272
Tgm2_M5,DEG,-1.0371476271161009
Tgoln1_M0,DEG,-2.2139680523360883
Thbs1_M6,Signature,0.2490110731285442
Thbs1_O7,Signature,0.1335589833453853
Thoc2_M4,DEG,-2.2521097476212093
Thoc7_B4,DEG,-0.7180006550960397
Thoc7_M4,DEG,-0.5618514447807865
Thy1_M5,Signature,0.3239654810084434
Thy1_T4,DEG,-0.4873587446202656
Timm10b_M4,DEG,-0.5661438187153698
Timm10b_M5,DEG,-0.9042581066789592
Timm23_B4,DEG,-0.2271092736690054
Timm23_M1,DEG,-0.3341027896494626
Timm23_M3,DEG,-0.4726772173832189
Timm23_T4,DEG,0.0183553813217459
Timm23_T5,DEG,-0.2120832112207385
Timp3_O13,DEG,-1.4686260803431304
Tinagl1_O10,Signature,-1.784390940545248
Tiparp_B3,DEG,-0.3465724308838512
Tiparp_M1,DEG,0.6633169851021403
Tiparp_M3,DEG,1.0601311264372582
Tiparp_M4,DEG,1.7191251512366776
Tiparp_M5,DEG,0.7400067952695841
Tiparp_T8,Signature,0.327078934462494
Tjp3_O15,Signature,
Tk1_T5,Signature,
Tkt_M0,DEG,-1.8301387784902217
Tle5_M1,DEG,-0.3506477759334881
Tle5_M3,DEG,-0.6702905634114726
Tle5_O7,DEG,-1.5535359070538806
Tle5_T1,DEG,-0.3276598999303827
Tle5_T3,DEG,-0.2372697007035503
Tlk1_B3,DEG,0.4876882848077781
Tln1_M0,DEG,-0.5923277339136848
Tln1_M1,DEG,-0.2417449190714228
Tln1_M3,DEG,-0.2670568122869129
Tln1_M4,DEG,-0.2879789078716286
Tln1_T3,DEG,-1.2683572861295025
Tln1_T5,DEG,-0.4043547103610069
Tm2d2_M4,DEG,0.3600049164944614
Tm6sf1_M3,DEG,0.1183670335299972
Tm9sf3_M3,DEG,0.0398016465304504
Tma7_M3,DEG,-0.3245629483540194
Tma7_M4,DEG,-0.1515131125938951
Tma7_T4,DEG,-0.1538530930375451
Tmbim6_B4,DEG,-0.2715662213093524
Tmbim6_M0,DEG,-0.7209735352622086
Tmbim6_M2,DEG,-1.8263228918120809
Tmbim6_M3,DEG,0.1423344395862261
Tmbim6_M4,DEG,-0.2444013050992867
Tmbim6_O10,DEG,-0.4948224781648686
Tmed10_M0,DEG,-0.6966939438693325
Tmed10_M3,DEG,0.1582895265289263
Tmed2_B3,DEG,0.0491628192270887
Tmed2_M0,DEG,-0.3438297932476166
Tmed2_O10,DEG,-1.935000523279874
Tmed2_T4,DEG,-0.1157524458950149
Tmed5_M0,DEG,-1.0676147618358045
Tmed5_M1,DEG,0.1469990497019749
Tmed5_M4,DEG,0.1944306509735885
Tmed5_M5,DEG,0.11226141038784
Tmed5_T5,DEG,-0.433936678828293
Tmem123_B3,DEG,0.056455378484449
Tmem123_M0,DEG,-1.2825887010254853
Tmem123_M3,DEG,-0.2717084930101264
Tmem123_T5,DEG,0.289043599912296
Tmem131_M4,DEG,0.7226762096890594
Tmem131_M5,DEG,1.674860425841569
Tmem134_B3,DEG,-0.2751118638793287
Tmem134_M4,DEG,-0.4115659699885062
Tmem147_M4,DEG,-1.8515533746445847
Tmem14c_M0,DEG,-2.199767295157637
Tmem14c_M1,DEG,-0.6242684805667102
Tmem14c_M3,DEG,-0.4035901772333017
Tmem158_O13,Signature,
Tmem160_M0,DEG,-2.175838577160522
Tmem160_M1,DEG,-0.3594393770889956
Tmem160_M3,DEG,-0.4752857483899806
Tmem160_M4,DEG,-0.2270086719657894
Tmem176a_M1,DEG;Signature,-0.1817234762308577
Tmem176a_M3,DEG,1.9357164109322127
Tmem176a_M5,DEG,1.784329686859821
Tmem176a_O7,DEG,-0.9405112862548856
Tmem176a_T7,DEG,-0.3405664255505056
Tmem176b_M1,DEG;Signature,-0.2429115092643748
Tmem176b_M3,DEG,1.860080121174453
Tmem176b_M5,DEG,2.566034521930673
Tmem176b_O4,Signature,-0.2488867761539033
Tmem176b_O7,DEG,-0.9340931385868246
Tmem189_M3,DEG,3.529136986743878
Tmem219_M4,DEG,-2.344066898706153
Tmem229b_M7,Signature,-1.789698084965772
Tmem234_B3,DEG,-0.3500633508458995
Tmem248_B3,DEG,-0.2574555888824338
Tmem256_M0,DEG,-1.8294948820925288
Tmem258_M3,DEG,-0.6099349967264642
Tmem258_T4,DEG,-0.5189825344083014
Tmem50a_B3,DEG,0.2387005137879074
Tmem50a_M0,DEG,-0.9751645383666984
Tmem50a_M3,DEG,0.4717570269732655
Tmem50b_M4,DEG,0.6948654479261491
Tmem59_M1,DEG,-0.6375423836260932
Tmem59_M4,DEG,-0.5022252731265443
Tmf1_B4,DEG,-1.699613271596362
Tmpo_T5,DEG,-0.2294223897264609
Tmsb10_B1,DEG,-0.2096525891229548
Tmsb10_B3,DEG,0.4637368363702255
Tmsb10_M0,DEG,-0.1614945745456753
Tmsb10_M3,DEG,-0.8683813436144893
Tmsb10_T5,DEG,-0.0882328162449766
Tmsb4x_B0,DEG,0.0347736380302195
Tmsb4x_B2,DEG,0.0312415823922322
Tmsb4x_B3,DEG,0.1802317363784358
Tmsb4x_B5,DEG,0.0131734071634175
Tmsb4x_M3,DEG,-0.0944776819249585
Tmsb4x_M5,DEG,0.0836058436398654
Tmsb4x_T1,DEG,0.0035995862243584
Tmsb4x_T2,DEG,0.0838609674689317
Tmsb4x_T3,DEG,-0.1241076100722285
Tmsb4x_T4,DEG,-0.0783027893693948
Tmsb4x_T6,DEG,-0.0747132985459079
Tmsb4x_T7,DEG,-0.1350863909456094
Tnfaip2_M0,DEG,-0.8605230812064782
Tnfaip2_M3,DEG,0.4226669353135538
Tnfaip2_M5,DEG,-0.9298197990673528
Tnfaip3_B6_0,Signature,0.0554204051019236
Tnfaip3_M0,DEG,-1.7566498930896794
Tnfaip3_M1,DEG,-0.7457110066166517
Tnfaip3_T1,DEG,0.3164997752093508
Tnfaip3_T2,DEG,-0.1858023179842683
Tnfaip6_O7,Signature,0.8309570124205906
Tnfaip8_M3,DEG,-0.9088586396997478
Tnfaip8_M4,DEG,0.2497222727140682
Tnfrsf17_B3,DEG;Signature,0.3445984450835149
Tnfrsf18_T2,DEG;Signature,-0.4751810003408045
Tnfrsf1b_M1,DEG,0.4671391657682919
Tnfrsf1b_M3,DEG,0.7213901655611307
Tnfrsf1b_T2,DEG,-0.4644847556444572
Tnfrsf4_T1,DEG,-2.828399210976675
Tnfrsf4_T2,DEG;Signature,-0.2310886853787155
Tnfsf11_T7,Signature,
Tnfsf8_T0,Signature,
Tnfsf8_T1,DEG;Signature,-0.2030867296181543
Tnni2_M4,Signature,0.2118988604401352
Tnrc6b_B3,DEG,0.1651266882929916
Tns1_O13,DEG,-2.644362443845609
Tob2_B5,Signature,-0.1721059838345608
Tomm20_B1,DEG,-0.0934399390035637
Tomm20_B3,DEG,0.0728921430071264
Tomm20_M4,DEG,0.0871366927747579
Tomm20_T2,DEG,-0.1276830727773313
Tomm5_M4,DEG,-1.2301091553663783
Tomm6_M0,DEG,-0.6727490228616373
Tomm6_M3,DEG,-0.2341986794068127
Tomm6_T4,DEG,-0.1327921999922709
Tomm7_M3,DEG,-0.3703367399938502
Tomm7_M5,DEG,0.2239663181806236
Tomm7_T4,DEG,-0.1325538432228817
Top1_M3,DEG,0.1917011337133457
Top1_M4,DEG,0.431793583445018
Top1_T4,DEG,-0.2738461930401404
Top2a_B8,Signature,-0.342368148560336
Tor1aip1_M5,DEG,-0.6228302330639974
Tpd52_M3,DEG,1.0725191148774194
Tpd52_M5,DEG,-0.9814667971684672
Tpi1_M5,DEG,-1.5585628426990763
Tpi1_T5,DEG,-1.285441110889023
Tpm1_O13,Signature,0.0679852833102258
Tpm2_O13,Signature,0.4029186923656769
Tpm3_B1,DEG,0.0334608192145632
Tpm3_B3,DEG,0.4497282452818179
Tpm3_M1,DEG,0.1692551168908676
Tpm3_M3,DEG,-0.2481845923406199
Tpm3_M4,DEG,0.0461938341013751
Tpm3_M5,DEG,0.1592766376657447
Tpm3_T1,DEG,0.0800346469649862
Tpm3_T2,DEG,0.1119791586663744
Tpm4_B0,Signature,0.8994242945287514
Tpm4_B1,DEG,0.5981435950925288
Tpm4_M3,DEG,-0.4291851730071201
Tpm4_M4,DEG,0.3201677815246099
Tpm4_T1,DEG,2.048516893616388
Tpm4_T3,DEG,0.1691366445811809
Tpm4_T4,DEG,0.0023446145489132
Tpm4_T5,DEG,0.3625910243976153
Tpm4_T7,DEG,0.482265673227804
Tpr_B3,DEG,0.0787242832718934
Tpr_B5,DEG,-0.1980684419531827
Tpr_M0,DEG,-1.580604306020147
Tpr_M1,DEG,-0.4492350127956885
Tpr_M3,DEG,-0.6491024983255494
Tpr_T1,DEG,-0.1952003245762565
Tpr_T2,DEG,0.2563656471307588
Tpst2_B3,DEG,0.1108735399329683
Tpst2_M3,DEG,1.3646232779921204
Tpt1_B3,DEG,-0.0820044322581256
Tpt1_B5,DEG,0.0203846036681244
Tpt1_M4,DEG,0.0059097902697108
Tpt1_O7,DEG,0.0466415019236739
Tpt1_T1,DEG,0.002664846381035
Tpt1_T2,DEG,-0.0195624762412181
Tpt1_T4,DEG,0.0160342382888184
Tpx2_B8,Signature,-0.6730574717680009
Tpx2_T5,Signature,-0.711119569773177
Tra2a_B5,DEG,-1.268344339197319
Tra2a_M3,DEG,-0.4160856256800713
Tra2b_M3,DEG,0.2276908846064753
Tra2b_T2,DEG,-0.4239640852664141
Trac_B6_0,Signature,-1.863254690119896
Trac_M5,Signature,-1.3729325592032933
Trac_T1,DEG,-0.4033386369728426
Trac_T2,DEG,-0.3382772354101374
Trac_T3,DEG,-0.3905687315955722
Traf1_M3,DEG,-0.8897146655864815
Traf1_T0,DEG,0.2154432866583567
Traf1_T1,DEG,-0.7666115348283735
Traf1_T2,DEG,-0.5425369799619133
Tram1_B3,DEG,0.2547267663062048
Tram2_B3,DEG;Signature,0.1771559554885802
Trappc2l_B3,DEG,-0.3281955830069839
Trappc2l_M4,DEG,-0.3973148678630114
Trat1_T0,Signature,
Trbc1_B6_0,Signature,-1.2975701818063543
Trbc1_M5,Signature,-1.064385535274221
Trbc2_B6_0,Signature,-0.2159548969403884
Trbc2_M5,DEG;Signature,-0.7526008271243867
Trbc2_T1,DEG,-0.1718977864308966
Trbc2_T3,DEG,-0.1248033669130438
Trbc2_T5,DEG,-0.1797249447336718
Trem3_M2,Signature,
Trf_B3,Signature,0.0029537706920982
Trib1_M4,DEG,0.4507610323373008
Trim25_M4,DEG,0.8817083648942496
Trip12_M1,DEG,-1.7384921361325036
Trip12_M3,DEG,-2.263653895858612
Trp53inp1_B3,DEG,-0.3447779508823911
Trps1_M3,DEG,0.1908142534905766
Tspan13_B3,DEG,0.2171228890391692
Tspan13_B4,DEG,0.4842032907719384
Tspan13_M1,DEG,0.0422948684956168
Tspan13_M3,DEG,-0.3312826436605429
Tspan13_M5,DEG,1.2092947196058108
Tspan1_O15,Signature,0.00096808968048
Tspo_B3,DEG,0.1054045838078562
Tspo_M0,DEG,-0.9329795819173928
Tspo_M1,DEG,-0.3028089567915181
Tspo_M3,DEG,-0.6832066672148487
Tspo_M4,DEG,-0.6208231748205543
Tspo_M5,DEG,-0.7734548447746681
Tspo_O7,DEG,-0.5479313405582942
Tspo_T0,DEG,-0.5855120845608867
Tspo_T3,DEG,-1.5742586908388
Tspo_T4,DEG,-0.1419922401433089
Ttc14_B4,DEG,-0.3312788510065265
Ttc14_M4,DEG,-0.6925900791581046
Ttc39b_M5,DEG,-1.3017410407139132
Ttc39b_T0,Signature,
Tuba1b_B4,DEG;Signature,-1.9962808400536984
Tuba1b_M5,DEG,-1.2877127135405102
Tubb4b_B3,DEG,1.5091166288472753
Tubb5_B4,DEG;Signature,-0.845001049802206
Tubb5_M4,DEG,-0.649105433866231
Tubgcp5_M7,Signature,-0.2303997752500308
Tut4_B2,DEG,-0.1585134304218179
Tut4_B5,DEG,-0.3181234882026973
Tut4_M4,DEG,0.0472889325126227
Tut4_M5,DEG,0.0114389998348723
Txk_T3,Signature,-0.2335779625856668
Txk_T6,Signature,0.0161040977117328
Txk_T6_3,Signature,-0.1598003884515552
Txn1_B1,DEG,-0.5121970088698484
Txn1_B3,DEG,0.0947210387260926
Txn1_M0,DEG,-0.5267851229061559
Txn1_M1,DEG,-0.1736088376375534
Txn1_M2,DEG,-0.2486657193081336
Txn1_M3,DEG,-0.2641941424049923
Txn1_M4,DEG,-0.5370875375380942
Txn1_M5,DEG,-0.5677905754929072
Txn1_O7,DEG,-0.4125568968261125
Txn1_T1,DEG,0.1622360467114156
Txn1_T3,DEG,-0.19952934075115
Txn1_T4,DEG,-0.2098225224564066
Txn2_M4,DEG,-1.3956264002488603
Txndc11_B3,DEG,-0.5597120841527237
Txndc15_M4,DEG,-1.0065795880215282
Txndc17_B3,DEG,-0.2544808762453718
Txndc17_M4,DEG,-0.3324247372790092
Txndc5_B3,DEG;Signature,-0.4220499242091797
Txndc5_B7,Signature,
Txnip_M2,DEG,1.7014007947704204
Txnl1_M3,DEG,-0.4709200191578183
Txnl4a_M4,DEG,-0.4651955205868203
Txnrd1_M0,DEG,-1.5243882663562005
Txnrd1_M1,DEG,0.352804790793277
Txnrd1_M3,DEG,0.5180719820814873
Txnrd1_T5,DEG,-0.9345347941325204
Tyms_B8,Signature,-0.3778538611168819
Tyms_T5,DEG,-0.5559343666826899
Tyrobp_M1,DEG,-0.1090352324772541
Tyrobp_M4,DEG,-0.1596906764521559
Tyrobp_M5,DEG,-0.2249188806524293
U2af1_M3,DEG,-2.1055303806854573
U2af1_T5,DEG,-0.2593551750293419
Uap1_O7,Signature,1.0306871693727049
Uba52_M1,DEG,-2.562291489434301
Uba52_M3,DEG,-3.0676328576790235
Uba52_T4,DEG,-1.1960995797074156
Ubald2_M4,DEG,-0.5001258813091125
Ubald2_T2,DEG,-0.2398027224095461
Ubald2_T3,DEG;Signature,-0.1654011470233073
Ubap2l_M3,DEG,-0.2527964305261249
Ubb_B1,DEG,0.0141116346706044
Ubb_B3,DEG,0.084323878170941
Ubb_M1,DEG,-0.2466636028286389
Ubb_M3,DEG,-0.3291902412561212
Ubb_M5,DEG,-0.1333370726646928
Ubb_O7,DEG,-0.4036228241928293
Ubc_B3,DEG,0.5540475873122342
Ubc_M3,DEG,0.3666911477847097
Ubc_O10,DEG,0.3762301817184815
Ube2a_T5,DEG,0.2782746016278622
Ube2b_B0,DEG,0.4269473507556558
Ube2b_B1,DEG,0.1350787897859297
Ube2b_B3,DEG,0.3557120414141136
Ube2b_B4,DEG,0.1671200410907528
Ube2b_B5,DEG,0.192326279315542
Ube2b_T1,DEG,0.131224048696237
Ube2b_T2,DEG,0.2061370949799591
Ube2b_T3,DEG,0.1342686865447785
Ube2b_T5,DEG,0.3348608943275933
Ube2b_T6,DEG,0.3269022507415363
Ube2b_T7,DEG,0.2564549400819191
Ube2c_T5,Signature,-0.251294319937165
Ube2d2a_M0,DEG,-2.000068599511096
Ube2d3_B1,DEG,-0.0891259122547795
Ube2d3_M0,DEG,-0.4145139808345625
Ube2d3_M1,DEG,0.1176962382204097
Ube2d3_M3,DEG,0.0912154620405741
Ube2d3_T2,DEG,-0.1389810052927343
Ube2d3_T3,DEG,-0.1964346158794005
Ube2d3_T4,DEG,-0.1700343909122209
Ube2i_M0,DEG,-2.362033144068128
Ube2i_M3,DEG,-0.6617639157046984
Ube2i_M4,DEG,-0.3031174176429896
Ube2i_T5,DEG,-0.1887739591592881
Ube2j2_M4,DEG,0.7866232130293839
Ube2l3_T5,DEG,-0.209146250556203
Ube2m_T5,DEG,-0.7141717211038268
Ube2n_M3,DEG,-0.3528043653859882
Ube2q1_M4,DEG,-1.2112989437989783
Ube2s_B4,DEG,-0.3652173018155816
Ubfd1_M4,Signature,0.2005357199085262
Ubl5_B0,DEG,0.0403273157520734
Ubl5_B1,DEG,0.1239829122132582
Ubl5_M0,DEG,-0.4358117720847604
Ubl5_M3,DEG,-0.3081071478791632
Ubl5_M5,DEG,0.0944400737421189
Ubl5_T1,DEG,0.0646356748804114
Ubl5_T5,DEG,0.1049429920555724
Ubn1_T5,DEG,0.3063230628697929
Ubr2_T6_3,Signature,0.4419555354137833
Ubxn1_M1,DEG,-0.3586710286401351
Ubxn1_M3,DEG,-0.5677154592476081
Ubxn1_T7,DEG,-2.2512898109126103
Ubxn4_B3,DEG,0.0042403701958158
Ubxn4_M4,DEG,0.4392367305492518
Ubxn4_M5,DEG,0.4379460184797755
Ucp2_B4,DEG,-0.2060304850721034
Ucp2_M0,DEG,-0.3681453926267836
Ucp2_M3,DEG,0.2358897911311238
Ucp2_M4,DEG,-0.1693212639927213
Ucp2_M5,DEG,-0.2275909490186924
Ucp2_T1,DEG,-0.3432297692773171
Ucp2_T4,DEG,-0.6570987898541812
Ufm1_M4,DEG,0.2741271434805183
Ugdh_O7,Signature,1.5383013259974403
Uhrf2_T4,DEG,0.2588146250654545
Uhrf2_T5,DEG,0.5633194903384255
Uhrf2_T8,Signature,1.4143676603769182
Unc119b_M4,Signature,1.136165506461341
Unc93b1_B4,DEG,-0.9133867740704764
Unc93b1_M0,DEG,-0.5406184441647361
Unc93b1_M1,DEG,-0.2150589858408483
Unc93b1_M3,DEG,0.5917681068934753
Unc93b1_M4,DEG,-0.6213091756950653
Unc93b1_M5,DEG,-0.9185668001605278
Upb1_M7,DEG;Signature,-0.6974335055023613
Upp1_M2,Signature,
Uqcc2_M4,DEG,-0.8057944373415731
Uqcc2_T5,DEG,-0.9076371996843078
Uqcr10_M3,DEG,-0.2037729654960166
Uqcr11_M0,DEG,-0.6986511007403327
Uqcrb_B1,DEG,0.0672977523434166
Uqcrb_M0,DEG,-0.8602948988870611
Uqcrb_M3,DEG,-0.3222861707974691
Uqcrc2_M4,DEG,-0.62487862685211
Uqcrfs1_M3,DEG,-0.5796679628846026
Uqcrh_M1,DEG,-0.0928546981702322
Uqcrh_M3,DEG,-0.0957616439339353
Uqcrh_T4,DEG,-0.0678417124337438
Uqcrh_T5,DEG,0.0667483312733397
Uqcrq_M0,DEG,-0.357451078686702
Uqcrq_M3,DEG,-0.1092464601956585
Uqcrq_M4,DEG,-0.1928417801613502
Uqcrq_T4,DEG,-0.8994811280369148
Usp9x_M3,DEG,0.3137653361776992
Usp9x_M4,DEG,0.0539830584951619
Vamp8_M0,DEG,-0.4554717258557508
Vamp8_M1,DEG,-0.2058658200152354
Vamp8_M4,DEG,-0.2133137447819419
Vamp8_M5,DEG,-0.4435696383143322
Vapa_B3,DEG,0.2113935047347218
Vapa_M0,DEG,-1.4397501976173213
Vapa_M1,DEG,0.1775857515629082
Vapa_M3,DEG,0.2484598311988257
Vasn_O7,Signature,
Vasp_M0,DEG,-0.7148417053226188
Vasp_M1,DEG,-0.3460903952286672
Vasp_M3,DEG,-0.5693299242701091
Vasp_T5,DEG,-0.3997726064187046
Vcam1_M1,DEG,-0.8877833035897165
Vcam1_O4,Signature,-0.5175637407581007
Vcan_O4,Signature,
Vdac2_B3,DEG,-0.2743169813279852
Vdac2_M0,DEG,-1.7248929692052102
Vdac2_M3,DEG,-0.3295155013438953
Vdac2_M4,DEG,-0.4260668408158249
Vdac2_M5,DEG,-0.5378702250878624
Vdac2_T5,DEG,-0.2468341480846269
Vdac3_M4,DEG,-0.7669611677113063
Vegfa_M1,DEG,0.325109344655151
Vegfa_M3,DEG,3.424565680192291
Vegfa_T7,Signature,0.6011282917366825
Vgll4_T2,DEG,-0.3356190732102608
Vgll4_T4,DEG,0.2814376574949699
Vgll4_T5,DEG,0.5575892414983383
Vim_M0,DEG,-0.1909521354746274
Vim_M1,DEG,0.0762621626312982
Vim_M3,DEG,0.2438314976844499
Vim_M4,DEG,0.3783920138311015
Vim_T2,DEG;Signature,0.366531749324549
Vim_T4,DEG,-0.3905467547283539
Vmp1_B3,DEG,-0.4541789622420216
Vmp1_M1,DEG,-1.02580069096673
Vmp1_M3,DEG,-0.3794312079813907
Vmp1_M5,DEG,-0.5596178634462063
Vpreb3_B3,DEG,-0.506377322267847
Vpreb3_B4,DEG,-0.717556359897541
Vps37b_T1,DEG,0.6275241943231016
Vps37b_T3,DEG;Signature,0.163058282210092
Vps37b_T5,DEG,0.2869297224160682
Vps4b_M3,DEG,0.2225185512480631
Wac_M3,DEG,-1.2267437398232763
Wasf2_M4,DEG,-0.3798300146584429
Wdfy4_M4,DEG;Signature,-0.4165057828222742
Wdr1_M1,DEG,-0.7559062191569326
Wdr1_M3,DEG,-0.9510144803763588
Wdr26_M3,DEG,0.220651703952958
Wfdc17_M2,DEG;Signature,-2.654857171060578
Wfdc21_M2,Signature,
Wipf1_M1,DEG,0.0735900448781248
Wipf1_T0,Signature,
Wipf1_T5,DEG,-1.2793367394523063
Wls_T8,Signature,-0.9989068162943562
Wnk1_B1,DEG,0.09021019667091
Wnk1_M7,DEG,0.3954556698298033
Wnk1_T1,DEG,-0.2585446034965675
Wnk1_T2,DEG,-0.0733456540630718
Wnk1_T3,DEG,-0.3346484921936931
Wnk1_T4,DEG,-0.3951805796557082
Wnt4_O4,Signature,
Wnt5a_O13,Signature,
Xbp1_B7,Signature,1.4078484899447372
Xbp1_M4,DEG,0.9158102438436452
Xcr1_M4,DEG;Signature,-0.2401334509073829
Xist_B0,DEG,-0.4199307282456275
Xist_B1,DEG,-0.2732058168133546
Xist_B2,DEG,-0.3100165009446802
Xist_B3,DEG,-0.1390861031516786
Xist_B5,DEG,-0.508937176784862
Xist_M0,DEG,-0.3513332325757223
Xist_M1,DEG,-0.2568358127513017
Xist_T1,DEG,-0.3376356798421265
Xist_T2,DEG,-0.2513871061529535
Xist_T3,DEG,-0.2539387084667269
Xist_T4,DEG,-0.1859254734538509
Ybx1_B1,DEG,0.0661165506322813
Ybx1_B5,DEG,0.1040445087848109
Ybx1_M5,DEG,0.1020400401634959
Ybx1_T1,DEG,0.1428507297943379
Ybx1_T2,DEG,0.37958610678967
Ybx1_T6,DEG,0.2237361775579455
Ythdc1_B4,DEG,-0.317171191783982
Ythdc1_M1,DEG,-0.3308424129045121
Ythdc1_T2,DEG,-0.7596495410497675
Ywhab_M0,DEG,-0.3350454952286782
Ywhae_B1,DEG,0.074532722603518
Ywhae_M1,DEG,0.2286375125889191
Ywhah_M1,DEG,0.3044437934248842
Ywhaz_B1,DEG,0.1180573792417191
Ywhaz_B2,DEG,0.1508183728732259
Ywhaz_B3,DEG,0.3693994166412079
Ywhaz_B4,DEG,0.125524092187548
Ywhaz_B6_0,DEG,0.2310863236539682
Ywhaz_M0,DEG,-0.3827933828951051
Ywhaz_M1,DEG,0.1772528753428998
Ywhaz_M3,DEG,0.1117218213719758
Ywhaz_M4,DEG,0.1459967738096686
Ywhaz_M5,DEG,0.2473144711869752
Ywhaz_M6,Signature,0.4460817415240061
Ywhaz_O13,DEG,-0.6208124129880164
