gene_id	gene_name	Anderson1B	Anderson2B	Barrow1B	Barrow2B	Bechtel1B	Bechtel2B	Bierek1B	Bierek2B	Bolong1B	Bolong2B	Bolong3B	Carey1B	Carey2B	Carroll1B	Carroll2B	Carroll3B	Chandler1B	Chandler2B	Cloquet1B	Cloquet2B	Colton1B	Colton2B	Cooper1B	Cooper2B	Fischer1B	Fischer2B	Foster1B	Foster2B	Greenwell1B	Greenwell2B	Greenwell3B	Halbert1B	Halbert2B	Heiss1B	Heiss2B	Howard1B	Howard2B	Hutter1B	Hutter2B	Jones1B	Jones2B	Keith1B	Keith2B	Klein1B	Klein2B	Lam1B	Lam2B	Martin1B	Martin2B	Max1B	Max2B	McFarland1B	McFarland2B	MJones1B	MJones2B	MJones3B	Murray1B	Pentz1B	Pentz2B	Porbandarwalla1B	Pratt1B	Pratt2B	Ptak1B	Ptak2B	Randolph1B	Randolph2B	Rothery1B	Rothery2B	Smith1B	Smith2B	Strople1B	Strople2B	Swenson1B	Swenson2B	Taucher1B	Taucher2B	Taylor1B	Taylor2B	Wells1B	Wells2B	Willoughby1B	Willoughby2B	Woolsey1B	Woolsey2B
ENSCAFG00845000070	OR6Z1	0	0	3.908	0	0	0	0	0	0	2	0	0	2.5	0	0	0	0	22.822	0	2	0	0	2	0	1	0	0	0	0	0	10.133	1	3.77	1	2.003	0	2.846	0	0	0	0.5	0	0	0	0	0	0	0	1	3	1	0	6.149	0	0	0	0	2	0	0	2	0	0	0	7.586	0	0	0	0	0	0	0	1	3.5	0	0	4	1	4	9.337	0	0	3.017	0
ENSCAFG00845000071	ENSCAFG00845000071	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000072	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000073	NFATC1	2	5	11	17	13	4	19	27	0	8.999	0	7	8	52	12.001	15	29.99	49.001	0	0	0	0	5	0	1	7	5	0	0	0	8	0	1	13.001	0	12.001	12	23.001	4	39.5	0	4	2	9	11	0	0	14	0	7	10	6	1	39.5	0	0	9	11	0	27	10	12	27.998	10	36	14	16	17.001	0	16.001	0	0	3	0	6.001	12	8	3	16	15	11.001	16	41.736	0
ENSCAFG00845000074	ENSCAFG00845000074	0	0	0	1.138	0	1	0	0	0	0	1	0	0	0	0	1.5	1.45	6.96	0	0	0	0	0	0	0	0	0	0	0	0	4.256	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3.059	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.48	0	0	0	0	0	1	0	0
ENSCAFG00845000075	U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000076	ENSCAFG00845000076	0	0	1	0	0	1	1.267	0	0	0	1	0	0	0	0	0	0	4.752	0	0	0	0	2.378	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5.705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.053	0	1	0	1.511	0	0	0	0
ENSCAFG00845000077	MYCT1	1	0	8	2	15	0	1	15	0	19	9	6	2	16	9	9	4	48	2	4	1	8	3	1	9	4	0	3	4	0	13	1	7	8	1	8	10	13	24	117	1	22	2	3	12	0	0	3	0	18	3	27	7	117	1	1	4	4	0	36	6	0	78	2	63	8	4	4	0	11	2	4	0	1	2	20	22	8	4	19	8	28	208	14
ENSCAFG00845000078	ZNF428	7	2	22	16	51	1	7	78	0	42	0	8	33	42	31	24	19	258	1	4	0	2	15	0	6	6	2	1	1	6	38	4	9	15	2	9	13	17	18	54	3	22	0	31	53	0	0	6	3	30	21	44	50	54	3	2	4	30	0	230	3	0	157	1	133	24	18	22	6	23	2	0	14	1	22	97	38	5	27	202	7	11	139.771	1
ENSCAFG00845000079	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000080	ENSCAFG00845000080	4	0	12.993	15	32	0	21	86.998	0	25.97	2	18.993	16.857	40.998	30	27	27.664	95.814	5	11	1	10.909	9.969	1	1	8.96	0	2.848	0	0	12.89	0	8.845	17	6	34.642	16.428	30.888	20.962	49.948	3	25	0	23.97	42.885	3	1.854	17	0	19.99	25	17	0	49.942	3	2	12.76	16.945	0	125.821	1	3	107.951	2	39.975	40.856	29	18.938	4	16	1	1	5.913	7	10	29	18.941	11.892	9	16	10.832	7.69	53	7
ENSCAFG00845000081	ENSCAFG00845000081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000082	OR6Z1	0	0	3.893	3.818	0	0	0	2	0	0	0	1	2.5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	10.132	1	2.759	0	1.997	1	2.847	0	0	0	0.5	1	0	0	2	0	0	0	1	3	0	10.24	6.149	0	1	0	0	0	0	3.818	2	0	0	0	7.587	2.001	0	0	0	1	0	0	0	3.5	0	7.649	0	0	0	11.055	0	2	3.547	1
ENSCAFG00845000083	ENSCAFG00845000083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000084	SRRM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000085	VIP	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSCAFG00845000086	KCTD15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.994	0	0	0	0
ENSCAFG00845000087	ENSCAFG00845000087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000088	ZNF576	0	0	2	0	2	0	0	7	0	4	0	0	4	10	7	14	1	7	0	0	0	2.113	1	0	0	2	0	1	0	0	1	0	0	1	1	6	1	1	0	4	1	4	0	2	9	0	0	0	0	0	2	3	1	4	1	1	2	5	0	16	2	2	10	1	9	1	6	2	1	1	0	0	0	0	2	21	5	3	5	4	2	1	10	1
ENSCAFG00845000089	HEY2	0	0	1	1	2	1	1	2	0	1	0	0	2	0	0	1	0	2.001	1	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	2	0	0	0	1	0	0	0	0	1	2	0	0	0	0	2	0	0	5	0	0	1	1	0	1	0	0	0	0	0	2	0	0	3	0	4.243	1	1	0	1	0	1	1	0	1.018	0	2	0	1	1
ENSCAFG00845000090	DKKL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000091	ENSCAFG00845000091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000092	IARS1	3	6	8	8	37	3	32.001	60.096	0	44	5	12	12	41	24	29	23	57.001	3	39	3	10	9	0	24	16.001	6	2	1	2	70	0	0	44	0	17	46	35.999	28	43	5	35	3	27	46	1	4	16	0	20	43	37.001	33	44	5	0	14	20	0	64.999	16	3	40.999	8	61.999	27	66.999	48	3	11.032	18	1	7.999	15.999	23	35	17	9.001	60.001	67.998	20	16	96	19.999
ENSCAFG00845000093	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000094	ENSCAFG00845000094	1	0	3	2	5	0	0	9	0	1	0	1	0	2	0	6	4	11	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	2	3	2	0	4	0	2	4	0	0	0	0	8	0	1	1	2	0	0	0	2	0	9	0	0	4	0	1	1	1	5	0	0	0	0	0	2	0	3	1	3	1	1	0	1	3	1
ENSCAFG00845000095	ENSCAFG00845000095	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0
ENSCAFG00845000096	ENSCAFG00845000096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000097	IRGQ	0	0	35	33	2	0.995	5	31	0	18	5	0	51	0	6	5	30	141.105	0	20	0	10	29	1	5	5	4	11	3	0	61.907	2	27	29	26	3	17	3	4	12	8	6	0	5	16	0	1	0	0	35	2	61.318	119.824	12	8	0	9	24	0	37	11	1	1	3	52	15	5	3	0	34	4	1	26	16	5	34	31	5.747	41	91.964	9	20	57	20
ENSCAFG00845000098	CHST8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
ENSCAFG00845000099	C1H9orf85	0	0	1	0	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	1.008	2	0	0	2	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSCAFG00845000100	ENSCAFG00845000100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSCAFG00845000101	ENSCAFG00845000101	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
ENSCAFG00845000102	ENSCAFG00845000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000103	ENSCAFG00845000103	2	3	2.751	11	30.144	0	11	58.083	0	19.413	0	3	3.424	22.725	15.662	15.897	17.05	41.184	1	15	1	7	5.065	1	3	6.907	0	2.554	2	0	24.978	2	2.308	24.23	2	4.059	13.532	11	13.026	12.261	2	15.073	2	25	51.555	0	0	1	0	16.64	19.707	34.255	25.144	12.523	2	0	1.093	28.439	1	102.132	4	1	43.811	2	56.093	20.127	12.54	17.317	2	19.107	3	1	8	5	7	28.508	8.48	3.036	17.254	56.015	7	10	34.737	4
ENSCAFG00845000104	FBXO5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845000105	ENSCAFG00845000105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000106	ENSCAFG00845000106	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSCAFG00845000107	SMIM17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000108	PINLYP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00845000109	ENSCAFG00845000109	3	0	6	9	9	0	0	26	0	3	3	12	1	2	3	8	4	20	0	1	0	7	2	0	2	1	0	0	0	0	2	0	1	10	1	11	3	15	6	25	0	10	0	6	28	0	0	3	0	5	2	18	0	25	0	1	0	1	1	8	2	0	18	0	36	8	10	2	0	9	0	0	1	0	0	10	7	3	7	17	3	2	6	1
ENSCAFG00845000110	ENSCAFG00845000110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000111	TEAD2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0
ENSCAFG00845000112	ENSCAFG00845000112	0	0	0	1	2	1	4	9	0	1	0	2	2	1	0	4	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	2	0	0	8	0	0	0	1	4	0	0	1	0	5	0	3	1	8	0	0	0	0	0	2	0	1	3	0	4	0	2	0	0	3	0	0	0	0	0	1	1	1	0	3	1	2	0	0
ENSCAFG00845000113	ZNF529	0	1	1	0	8	0	2	12	0	1	0	1	2	3	1	5	4	3	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	9	2	3	5	7	1	1	0	1	3	0	0	1	0	0	2	0	1	7	1	0	0	3	0	7	0	0	7	0	1	2	1	4	0	0	0	0	0	0	1	6	3	0	1	0	3	1	2	0
ENSCAFG00845000114	ENSCAFG00845000114	0	0	1	0	0	0	1	1.042	0	1	0	0	0	0	4	0	0	3.449	2	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	2	0	1	0	5	0	1	3.384	1	0	0	0	1	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	1	2	1	1.07	7.058	0	0	1	0
ENSCAFG00845000115	ENSCAFG00845000115	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1.011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845000116	ENSCAFG00845000116	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0
ENSCAFG00845000117	ENSCAFG00845000117	0	0	1	0	0	0	0	2.296	0	0	0	0	1	0	0	0	1	10.197	0	2	0	2	0	0	0	0	0	1	0	0	3	0	0	5	0	1	0	0	1	1.045	0	0	0	0	0	0	0	0	0	1	0	5	11.275	1.045	0	0	0	2	0	1	0	0	0	0	2.486	3.295	0	1	0	1	0	0	0	3	0	3.818	2	0	0	14.161	0	2	0	1
ENSCAFG00845000118	ENSCAFG00845000118	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000119	ENSCAFG00845000119	0	0	0	1	1	1	3	3	0	0	1	1	1	0	1	0	2	8	0	1	0	0	2	0	1	5	0	0	1	0	2	0	0	1	1	2	1	1	3	4	0	7	0	0	0	0	0	0	0	4	1	4	0	4	0	0	1	0	0	9	1	1	5	0	3	3	0	1	0	2	0	0	0	0	1	3	3	1	0	6	0	2	5	1
ENSCAFG00845000120	MTRF1L	2	0	2	4	10	0	1	15	0	5	1	2	3	9	10	9	2	7	2	2	0	0	0	0	0	4	0	0	0	1	1	0	1	4	1	6	6	10	4	14	0	12	0	2	5	0	0	4	0	0	1	0	0	14	0	0	3	2	0	15	0	0	5	1	1	8	1	2	0	2	2	0	3	4	1	3	4	1	0	2	11	3	12	0
ENSCAFG00845000121	ENSCAFG00845000121	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8.028	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	5	0	0	0	0	1	0	2	1	0	0	0	4	0	0	0	0	1	0	0	0	1	0	2	1	1	0	10	0	1	2	0
ENSCAFG00845000122	ENSCAFG00845000122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000123	ABHD17B	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	4	1	0	1	0	1.138	2	2	0	0	0	1	0	0	0	0	3	2	0	0	0	2	0	3	0
ENSCAFG00845000124	ENSCAFG00845000124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000125	ENSCAFG00845000125	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845000126	ZNF382	0	0	1	4	1	1	0	5	0	0	4	0	2	5	3	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	1	5	1	1	0	0	0	0	0	2	0	2	1	0	2	0	1	2	3	0
ENSCAFG00845000127	U4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000128	PEPD	0	0	3	1	40.001	5	1	28.001	0	12	0	6.999	13	47	14.999	31	11	30	1	0	0	3.999	9	0	0	0	0	0	0	0	10	0	0	6	3	1	6	3	7.999	34	1	8	0	7	22	0	1	3	0	9.001	16	2	0	33.001	1	0	4	5	0	73	0	0	40	3	25	9	9	16	0	5	4	0	3	0	17	31	9	2	24.001	24	7	3	28	0
ENSCAFG00845000129	CDH20	2	0	1	2	1	0	0	0	0	1.5	1	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	1	0	1	1	1	0	0	2	0	1	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	3	1	0	0	0	1	0	2	0	1	0	0	0	0	2	1	0	0	1	1
ENSCAFG00845000130	ADARB2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1.019	1.031	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1.091	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	1	3.15	0	0	1	0
ENSCAFG00845000131	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000132	ENSCAFG00845000132	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	1	1	0	2	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0
ENSCAFG00845000133	ZNF484	0	0	0	0	2	0	0	2	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000134	ATP9B	0	0	5.476	5	29	0	3	12	0	16	5.999	1	6	18	22	38.001	5	14	0	0	0	6	0	0	7	4	0	0	0	0	9	0	3	4	0	11.001	2	10	9.001	34	3	15	0	27.999	14	0	0	0	0	10	11.999	2	0	33.999	3	0	8	18	0	28	8	0	34.001	0	9	5	7	19	8	5	0	0	1	0	20.001	7	0	2	3	8	2	4	29.001	0
ENSCAFG00845000135	XRCC1	2	0	6	10	12	0	4	18	0	2	0	6	11	22	3	12	9	19	0	1	0	0	2	0	1	4	0	0	2	0	4	0	2	6	2	9	4	4	3	13	2	3	0	0	11	0	0	6	0	1	1	11	2	13	2	0	0	2	0	32	2	2	20	2	20	5	3	3	2	7	0	0	1	1	0	7	9	2	10.403	25	1	0	16	2
ENSCAFG00845000136	ENSCAFG00845000136	0	0	2	1	8	0	2	14	0	1	0	2	2	4	6	1	9	7	2	0	1	0	0	0	0	0	0	0	0	0	1	0	4	2	1	7	0	6	1	12	0	9	0	0	3	0	0	2	0	1	5	3	2	12	0	0	0	3	0	9	1	0	4	0	4	0	2	3	0	1	0	0	0	0	2	0	3	1	2	2	1	2	2	0
ENSCAFG00845000137	ENSCAFG00845000137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
