Edge Name,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw0_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw0_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw1_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw1_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw10_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw10_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw2_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw2_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw3_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw3_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw4_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw4_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw5_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw5_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw6_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw6_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw7_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw7_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw8_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw8_sign,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw9_present,comb_TLS_c_ipval_0.3_PUC_w_meta_FDR_0.15_all_nw9_sign,Present_Count
Mycbp2_B1<==>Palld_T7,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Mycbp2_B1<==>Plekho1_B4,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Mycbp2_B1<==>S100a4_T7,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Mycbp2_B1<==>S100a6_M3,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Mycbp2_B1<==>Smim3_M3,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Mycbp2_B1<==>Tpm3_M5,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Mycbp2_B1<==>Txnrd1_M3,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Mycbp2_B1<==>Vegfa_T7,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Mycbp2_B5<==>Pabpn1_T5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Mycbp2_B5<==>Psma3_T5,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Mycbp2_B5<==>Psmb10_M5,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Mycbp2_B5<==>Tcrg-C1_T4,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Mycbp2_B5<==>Tmsb4x_B0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Mycbp2_B5<==>Ttc39b_M5,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Mycbp2_M3<==>Nktr_T4,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Mycbp2_M3<==>Pycard_M1,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Mycbp2_M3<==>Rtcb_B4,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myh9_M1<==>Rel_M1,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_M1<==>Rpl31_M1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myh9_M1<==>Rps11_M1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myh9_M1<==>Rps23_M1,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>N4bp2l2_B1,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myh9_T1<==>Ndufa13_T2,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myh9_T1<==>Ndufb8_M0,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Ostf1_M0,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Pfn1_T0,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myh9_T1<==>Polr1d_T4,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myh9_T1<==>Psap_M4,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myh9_T1<==>Psma3_M0,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Psma6_T5,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myh9_T1<==>Psmb8_M0,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myh9_T1<==>Rac2_T0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myh9_T1<==>Rac2_T4,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myh9_T1<==>Rbm3_B1,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Rilpl2_B1,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myh9_T1<==>Rpl10_B1,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myh9_T1<==>Rpl14_T1,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Rplp0_T5,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Rplp1_B2,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Sec11c_T7,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myh9_T1<==>Selenow_M4,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myh9_T1<==>Spcs2_T4,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Tmem160_M0,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myh9_T1<==>Xist_B0,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>Zbtb20_B1,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T1<==>mt-Atp8_B3,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Myh9_T3<==>Scaf11_B4,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Myh9_T3<==>Selenow_B1,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T3<==>Tuba1b_B4,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T4<==>Plekho2_M4,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myh9_T4<==>Ptma_B5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Myh9_T4<==>Rpl11_T4,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myh9_T4<==>Rpl17_T4,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myh9_T4<==>Rpl27_T4,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myh9_T4<==>Rps16_T5,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myh9_T4<==>Rps4x_T1,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myh9_T4<==>Tmsb10_B3,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Ndufb1-ps_T2,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12a_M0<==>Pdcd10_M0,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Plekho2_M0,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Pomp_M0,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12a_M0<==>Psme2_B3,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Rel_B4,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Rpl13_M3,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Myl12a_M0<==>Rpl36_T1,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Rpl41_B3,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Sec61b_T0,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_M0<==>Sec61b_T4,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12a_M0<==>Sec61g_T5,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Selenow_T3,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Sppl2a_M0,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Sumo2_M0,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_M0<==>Sypl_B4,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Tmed10_M0,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Tnfrsf18_T2,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Top1_T4,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_M0<==>Ube2d3_M0,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_M0<==>mt-Co2_B1,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Myl12a_M3<==>Paip2_T2,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_M3<==>Prkar1a_T1,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_M3<==>Ptprcap_B4,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_M3<==>Rgs10_T6,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_M3<==>Rpl6_B5,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Myl12a_M3<==>Scn7a_O7,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12a_M3<==>Smarca5_B1,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_M3<==>Tomm20_B3,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_M3<==>Tpm4_T3,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_O7<==>Nusap1_T5,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12a_O7<==>Rps21_T2,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T1<==>Rps3a1_O7,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T1<==>Rps4x_T1,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Myl12a_T1<==>Slc25a3_B1,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12a_T2<==>Nfkbia_T5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Myl12a_T2<==>Nme1_B5,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Pak2_T1,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Plekho1_B4,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_T2<==>Polr1d_B5,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12a_T2<==>Ppig_M1,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12a_T2<==>Rab2a_M3,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Rab8b_M1,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12a_T2<==>Rab8b_M4,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_T2<==>Ran_B1,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12a_T2<==>Rps11_M7,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Myl12a_T2<==>Slc25a3_T3,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12a_T2<==>Snrpd1_B5,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Snrpe_B1,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Stat4_M3,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_T2<==>Tes_M4,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12a_T2<==>Tmem50b_M4,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Tnfaip8_M4,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12a_T2<==>Tpm4_T3,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Ube2b_T2,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12a_T2<==>Usp9x_M4,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Vps29_M3,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Ybx1_B1,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T2<==>Ywhaz_T1,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_T2<==>mt-Nd3_M5,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Myl12b_T3,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Nampt_M5,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Ndufa7_M0,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Nkg7_T3,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Pdcd4_T3,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Psme1_M4,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Rnf130_M0,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Rnf149_M5,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Rpsa_M5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Myl12a_T3<==>Satb1_B5,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12a_T3<==>Sec61b_T0,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Serbp1_T5,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Sfrp1_O7,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>Sppl2a_M0,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12a_T3<==>mt-Co2_B5,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Myl12b_B1<==>Ncor1_T1,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_B1<==>Ndufa13_B1,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_B1<==>Nme2_T2,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_B1<==>Pdia3_M4,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12b_B1<==>Ppp4r2_B4,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Myl12b_B1<==>Rock1_M0,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12b_B1<==>Selenow_B1,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12b_B1<==>Serf2_T3,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12b_B1<==>Shisa5_T1,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_B1<==>Tmbim6_B4,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12b_B5<==>Plekho1_B4,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_B5<==>Rps27a_M4,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Myl12b_B5<==>Rps8_T6,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_B5<==>Selenow_T1,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_M3<==>Plekho2_M1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Myl12b_M3<==>Psmd8_M0,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Myl12b_M3<==>Rpl35a_T6_2,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Myl12b_M3<==>Sdf4_T0,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,1
Myl12b_M3<==>Son_B5,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_M3<==>Ssr4_M3,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Nars_B3,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Odc1_B3,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12b_T2<==>Phc2_M3,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T2<==>Pim1_T2,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Myl12b_T2<==>Prkar1a_B1,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Pten_M4,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12b_T2<==>Rbm25_T3,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Rpl10a_T3,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Rpl11_B2,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,1
Myl12b_T2<==>Rpl17_T2,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Myl12b_T2<==>Rpl35a_O7,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Rps4x_B2,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Snrpg_B1,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T2<==>Snx20_M4,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myl12b_T2<==>Sub1_B5,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12b_T2<==>Tgfbi_M0,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Myl12b_T2<==>Tmed5_M3,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12b_T2<==>Tpm4_T1,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12b_T2<==>Zeb1_T6,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T2<==>Zfp36l1_B5,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T2<==>mt-Nd3_M3,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T3<==>Napsa_B1,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Nkg7_T3,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12b_T3<==>Pdcd4_T3,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12b_T3<==>Pgam1_M5,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12b_T3<==>Prdx1_M5,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Psme1_T0,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T3<==>Pycard_M5,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Rpl9_M3,False,,False,,False,,False,,False,,False,,False,,False,,True,-,False,,False,,1
Myl12b_T3<==>Rpsa_M5,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Rrbp1_M5,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T3<==>Rwdd1_T4,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myl12b_T3<==>Satb1_B5,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Satb1_T5,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Sdf4_T2,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T3<==>Sec61b_T0,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12b_T3<==>Serf2_T3,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Skap1_T0,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Srp14_M4,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,1
Myl12b_T3<==>Sumo2_T3,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T3<==>Tmsb10_M3,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12b_T3<==>Tnfaip2_M5,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12b_T3<==>Tnfrsf4_T1,False,,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,1
Myl12b_T3<==>Txndc5_B7,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myl12b_T5<==>Ndufb5_M1,False,,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,1
Myl12b_T5<==>Nfkbia_O10,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12b_T5<==>Prdx2_M4,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T5<==>Prkar1a_T2,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myl12b_T5<==>Ran_T5,True,-,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T5<==>Rpl11_B5,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,-,1
Myl12b_T5<==>Set_B5,False,,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,1
Myl12b_T5<==>Spib_M7,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T5<==>Ssb_T1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myl12b_T5<==>Stat3_B1,False,,True,+,False,,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T5<==>Stat3_T3,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myl12b_T5<==>Tnrc6b_B3,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,1
Myl12b_T5<==>Tpm3_B1,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,+,False,,1
Myl12b_T5<==>Tpm4_T4,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl12b_T5<==>Ube2b_T7,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,1
Myl12b_T5<==>Unc119b_M4,False,,False,,False,,False,,False,,True,+,False,,False,,False,,False,,False,,1
Myl6_B0<==>Ncl_B5,False,,False,,False,,True,+,False,,False,,False,,False,,False,,False,,False,,1
Myl6_B0<==>Ppt1_M1,False,,False,,True,-,False,,False,,False,,False,,False,,False,,False,,False,,1
Myl6_B0<==>Rpl23_T5,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,False,,1
Myl6_B0<==>Rpl28_T1,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
Myl6_B0<==>Rps23_B2,False,,False,,False,,False,,False,,True,-,False,,False,,False,,False,,False,,1
