Unnamed: 0,p_val,avg_log2FC,p_val_adj
Rps25,6.35071842502183e-05,-0.2167117908157858,0.0003206338326779
Ddx6,0.0314201794077955,0.211907231714427,0.0521988534302862
Atp5l,1.5876796062554575e-05,-0.2031816058288743,0.0001008127848143
Psma4,0.0003269429143729,-1.026144816495092,0.0010708415075188
Cox5a,0.0003016591251885,-0.2452085945039634,0.0010104116329129
Nptn,0.0315432613391559,0.7447483559863015,0.0523193517404268
Hexa,1.5876796062554575e-05,1.2402087876758718,0.0001008127848143
Pkm,0.3053901722632373,0.1202445138782375,0.3835908110345274
Rpl4,1.5876796062554575e-05,-0.3369185991724355,0.0001008127848143
Dennd4a,0.0021592442645074,-0.5427000512553259,0.0052460512060215
Plekho2,0.0010374103461443,0.6123241974691884,0.002889701897527
Ppib,1.5876796062554575e-05,-0.3788024488118776,0.0001008127848143
Rab8b,0.038707628800508,0.334374792404452,0.0627937238378147
Rps27l,0.0314201794077955,-0.205389185028721,0.0521988534302862
Arpp19,0.0002219962051443,-1.8238793796581043,0.0008975854205964
Eef1a1,1.5876796062554575e-05,-0.0883008135116647,0.0001008127848143
Cox7a2,0.0001111375724378,-0.28889957465729,0.0005158178810453
Syncrip,0.038707628800508,0.2895567841084554,0.0627937238378147
Bcl2a1d,0.0002423343526326,-0.6897598572969528,0.0008975854205964
Bcl2a1b,0.0252441057394617,-0.1408606517297722,0.0428322121972833
Ctsh,0.0015241724220052,-0.1809766713564062,0.0039241752656104
Atp1b3,0.0015241724220052,0.5074031343600766,0.0039241752656104
Rpl29,0.0002345546750104,-1.0168155393831868,0.0008975854205964
Manf,0.0029848376597602,0.4543308886598863,0.0068499046072102
Gnai2,1.5876796062554575e-05,-0.1655556630184598,0.0001008127848143
Rhoa,0.0473446058585377,-0.0962220855032604,0.0752713779778594
Gpx1,0.015860919266492,-0.1660392336506642,0.0285000893069778
Tma7,1.5876796062554575e-05,-0.3047756234312572,0.0001008127848143
Rpsa,1.5876796062554575e-05,-0.2823146467429813,0.0001008127848143
Rpl14,1.5876796062554575e-05,-0.3236064432680033,0.0001008127848143
Ccr1,0.0002423343526326,2.624368434494013,0.0008975854205964
Ccr5,0.0004386095771341,1.6334984469396616,0.0013968028071809
Tab2,0.0119353940509598,-0.6998543985760399,0.0227917580124416
Abracl,0.0073033261887751,-0.2432112039923357,0.0144807329605023
Rps12,0.0001111375724378,-0.1114331002813752,0.0005158178810453
Stx7,0.0010374103461443,-0.6471487553385291,0.002889701897527
Epb41l2,3.175359212510915e-05,0.7410455233178391,0.0001786139557037
Marcks,0.004096213384139,0.440912237280288,0.0088140974066192
Cd164,0.0003016591251885,0.5737286810410883,0.0010104116329129
Snx3,0.0201317774073192,0.1830297610335032,0.035132484652937
Lilr4b,0.0473446058585377,0.5108723744023724,0.0752713779778594
Lilrb4a,0.1152655394141462,0.2442106470929873,0.165924663829821
Man1a,0.0029848376597602,0.9018479378116002,0.0068499046072102
Serinc1,0.0573787409700722,0.2322089653196407,0.0897084545378017
Psap,1.5876796062554575e-05,1.0056385588758534,0.0001008127848143
Sgpl1,0.0002462939704825,1.0661779556704616,0.0008975854205964
Sar1a,0.0367103646724126,-1.4012679518467903,0.060405766988787
Srgn,0.1349368897356513,-0.0627003501421211,0.1900131712604069
Ddx21,0.5087557841299859,-0.1255081485516126,0.5916429624432982
Specc1l,0.0002345546750104,3.4745652244473453,0.0008975854205964
Mif,0.0473446058585377,-0.1853951601912103,0.0752713779778594
Itgb2,0.0095578312296578,0.3767960345705319,0.0184558867960743
Cstb,1.5876796062554575e-05,1.0448765420172328,0.0001008127848143
Bsg,0.0123997777248551,0.3254531338074952,0.0229174463307589
Gpx4,0.0201317774073192,0.1919764650620734,0.035132484652937
Atp5d,0.0004763038818766,-0.2036784324748471,0.00143724349196
Rps15,1.5876796062554575e-05,-0.2832161971459819,0.0001008127848143
Oaz1,0.0004763038818766,-0.1321499894288362,0.00143724349196
Gadd45b,0.3837421608319441,0.1474075311863837,0.4650739302822742
Tle5,0.0003269429143729,-0.5792906999231665,0.0010708415075188
Txnrd1,0.004096213384139,0.5180719820814873,0.0088140974066192
