gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Tnfrsf1a,0.1392241769628668,0.4353311290632924,0.8851346804304723,-0.2691433125736678,-0.1026219262966135,0.033617495851758,0.7116567636815573,0.6620286329700817,0.697550222365269
Cd9,0.0562090536736773,0.1832542295925155,0.5048625053940248,-0.6092765358908876,-0.3619174321089297,-0.1609970026961928,0.9068566142062968,0.7083493253932844,0.4936421694461363
Clec2d,0.4357306600317365,0.7074539677020747,0.9769702553219756,-0.0840748274577349,-0.033566590561316,0.0182759443335826,1.621855331268355,1.5849595168403825,0.848397744310294
Emp1,0.0072978850398355,0.0905208596874355,0.3427783535853141,-29.09122195497514,-27.695157254792,0.0,0.217306674796863,0.0,0.36456346230282244
Plbd1,0.4357306600317365,0.7950121719642381,1.0,-0.0307249188652526,0.0154767392932563,0.0592891545235069,1.6896336066526323,1.7063773246191825,0.848397744310294
H2afj,0.0303828219765775,0.126022121770373,0.3407786135629546,0.0155041668423605,0.0651386518645377,0.1201751614355549,1.2640801347167512,1.3231454660900188,0.4105318980663675
Arhgdib,0.3123214216762161,0.5443701458566098,0.8852339144732017,-0.0061907738412725,0.0331276259771695,0.0744615950085028,1.6261434033097777,1.6645441130563663,0.7816596966146192
Kras,0.026229387834857,0.126022121770373,0.4025038237820035,-0.0114964464660569,0.0632437987602278,0.1330800217253179,0.9513172466444806,0.9940161750154548,0.4105318980663675
Rps9,0.3407786135629546,0.7074539677020747,1.0,-0.0045843462991341,0.0090220823164961,0.0252577470561099,3.3227442673102425,3.3424029198891314,0.848397744310294
Rpl28,0.0885337720142295,0.2144938077835174,0.4704864220587896,0.0140604269153641,0.033093877752131,0.053001969366114,2.7816473270761715,2.845939041093195,0.5137366964428034
Ube2s,0.0953916483695426,0.2942370484552679,0.6518199117183919,-29.12976958151391,-28.49938393633673,0.0,0.3966250577229947,0.0,0.601778728666774
Rps5,0.0463865932813986,0.1409552191443714,0.3708443333042212,0.0105972049888229,0.0303892205951219,0.0480095645702869,2.741851726954864,2.802032220252366,0.4373702842052263
Chmp2a,0.0225760625231335,0.0998774027692641,0.4025038237820035,-0.2474380421185603,-0.1399045187739002,-0.0472799834951587,0.8390187778322464,0.7628375690927018,0.371695650812198
