gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_Salmonella_infTLSwk6_median,FDR_BH
Sp140,0.0424886615917809,0.3648813140419181,0.9590483657712308,-0.9298805208575645,0.4494219543644272,28.795147761401463,0.3558263405112885,0.4848984769386339,0.7801472889302248
Itm2c,0.1605283605283605,0.6453768453768453,1.0,-0.1537813550618426,-0.0219732867918243,0.0920853899742137,1.2572806194322852,1.2428249956190287,0.7801472889302248
Ncl,0.3822843822843822,0.7984459984459983,1.0,-0.0338795517668281,0.0266356327721904,0.1071336693211602,1.5248644535523623,1.549831719596975,0.8016992708494454
Ptma,0.1605283605283605,0.7209013209013208,1.0,-0.0443674131945265,0.001635404062617,0.0416240685091226,2.8559709872825287,2.8609034615945776,0.7801472889302248
Eif4e2,0.1605283605283605,0.705132174172284,1.0,-0.5761551663350805,0.058947210245654,0.7030983121753634,0.5138418021162332,0.5361017056485236,0.7801472889302248
Inpp5d,0.1948717948717948,0.7209013209013208,1.0,-0.2568279873968324,-0.0181425792273408,0.2097483103573645,0.7440207404546966,0.7342658800719153,0.7801472889302248
Arl4c,0.2786324786324786,0.7984459984459983,1.0,-0.0733419338033853,0.00428224731422,0.0844252943090458,1.752902063354456,1.7603919706828126,0.8016992708494454
Lrrfip1,0.1605283605283605,0.7209013209013208,1.0,-0.1359103017347064,0.0199473138355384,0.16505417327274,0.9032452910701776,0.916680347348822,0.7801472889302248
Ube2f,0.0177903286236667,0.2268047955085498,0.917340311144601,-0.1073803289545733,0.2013258983295572,1.22847072393944,0.5049158545661052,0.5683748870691658,0.7801472889302248
Ndufa10,0.116191076702653,0.5897737906589078,1.0,-1.141347581482168,0.4104598265453323,28.80299036053709,0.3099534858813759,0.4307082155575937,0.7801472889302248
Cops9,0.1303807303807303,0.7209013209013208,1.0,-0.2280360289648075,-0.062747790139751,0.1130491992900117,0.856244713183661,0.8191437412328162,0.7801472889302248
Gpr35,0.0065616501031227,0.0621104744239398,0.3695475343523985,-29.40671763526457,-1.9820085069155984,-0.4011378038476784,0.6428211983713362,0.182543568963817,0.7801472889302248
Hdlbp,0.2263157778954907,0.7209013209013208,1.0,-0.2880640894307658,-0.0238220691759026,0.2166402559206267,0.6500162558227025,0.6367096895641018,0.7801472889302248
Fam174a,0.1025458809789091,0.5623719669710694,1.0,-0.577072513262845,-0.1328328382033068,0.0938161394529637,0.6562397518712988,0.6024458140468434,0.7801472889302248
Vps4b,0.1948717948717948,0.7209013209013208,1.0,-0.1279662428357231,0.0930720081456629,0.3010512328280082,0.6902622015488883,0.738505007047373,0.7801472889302248
Ralb,0.1163008546420284,0.5655630979387989,1.0,-28.595099896349424,-1.0218860584387963,27.30424837963134,0.1325613981214102,0.0789282381222247,0.7801472889302248
Dbi,0.0006216006216006,0.0206682206682206,0.2344988344988344,-0.4214450439586603,-0.2813974436320243,-0.1517724749355452,1.1906215518263574,0.9744462840596116,0.7801472889302248
Actr3,0.0379176379176379,0.2786324786324786,0.959129759129759,-0.1335514875750157,-0.0728506398744878,0.0045774827068966,1.7152704244640886,1.6289987072984649,0.7801472889302248
Ubxn4,0.1948717948717948,0.6453768453768453,1.0,-0.0999738331746911,0.0951052197985294,0.2727698995552082,0.724559790863383,0.771112067967849,0.7801472889302248
Cxcr4,0.2786324786324786,0.7596736596736595,1.0,-0.2066157125935235,0.039621626319221,0.2484353175792934,1.051328746279612,1.0886827289345424,0.8016992708494454
Mapkapk2,0.0206682206682206,0.1605283605283605,0.5737373737373737,0.0668881060787262,0.1757606343177388,0.2864796128758897,1.01120357384751,1.141748370860555,0.7801472889302248
Rab7b,0.0379176379176379,0.3282051282051281,0.959129759129759,-0.3399248709719658,-0.1887093056790552,-0.0309428773482501,1.689700792026305,1.478470380042775,0.7801472889302248
Nucks1,0.0029526029526029,0.1303807303807303,0.959129759129759,-0.0319416409786453,0.2205987522872722,0.4700731781022016,0.5451960268247068,0.6365433366834123,0.7801472889302248
Snrpe,0.1605283605283605,0.7209013209013208,1.0,-0.1150907287683245,0.0254739372522758,0.14380625508911,1.0109535282712008,1.0288777422710726,0.7801472889302248
Btg2,0.0046620046620046,0.0498834498834498,0.2786324786324786,-0.650648502123549,-0.4230624354927194,-0.2058462189611489,1.0833441033119338,0.8086562664179661,0.7801472889302248
Adipor1,0.2344988344988344,0.7209013209013208,1.0,-0.2218089088235726,0.0007035836983228,0.188681930942937,0.6840699687015063,0.6905474588532278,0.7801472889302248
Arl8a,0.1705220617263874,0.7090730856847203,1.0,-1.3713292184494985,0.0192527948409001,1.1941192882946852,0.4820018781909497,0.4835829551245793,0.7801472889302248
Ptprc,0.1048951048951048,0.6453768453768453,1.0,-0.0996760311769473,-0.0363626656534013,0.036132545522251,1.9580611163884296,1.9104292103352176,0.7801472889302248
Rgs2,0.1219191312607537,0.6662276454096188,1.0,-28.895572060030943,-0.5779340964078128,28.246977319189245,0.3100558680629026,0.201022303285114,0.7801472889302248
