gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Cd53,0.0147630147630147,0.1303807303807303,0.6453768453768453,-0.2638637987986431,-0.1543022491364557,-0.0387166691215296,1.4035871181724051,1.262351533476695,0.7721257302743612
Lamtor5,0.1311003359891045,0.6275008061114353,1.0,-0.1704526635681218,1.1110048932222854,28.918131123062025,0.2247535891581705,0.4801211856464405,0.7721257302743612
Psma5,0.1303807303807303,0.6453768453768453,1.0,-0.2842650892878893,-0.0855758193667977,0.3016050315034927,0.7407312566399615,0.6935271379255212,0.7721257302743612
Stxbp3,0.1411893573533081,0.6362542681663956,1.0,-0.3187038373724479,-0.0704771026216011,0.5017656441153291,0.6129914681641995,0.5876662312870427,0.7721257302743612
Prpf38b,0.1303807303807303,0.6453768453768453,1.0,-0.2058180852603104,-0.0254122878976402,0.1637456660061931,0.9116614421565404,0.900138403808318,0.7721257302743612
Vcam1,0.2344988344988344,0.7129894874507409,1.0,-0.265390925138703,0.1207795114884326,0.8275889003668501,1.6077218758971534,1.7550199210430537,0.7721257302743612
1810037I17Rik,0.0147630147630147,0.1948717948717948,0.7209013209013208,-0.3947048653443576,-0.2240478840684407,-0.0930226405169609,0.9537114048645048,0.81862756299178,0.7721257302743612
Snhg8,0.3589041079776869,0.7913911161280311,1.0,-0.2314845830358086,0.1320170625820397,1.36525809363463,0.5348159781376876,0.5758792872443912,0.8028438038229958
Camk2d,0.0808012021668319,0.4935627897033893,1.0,-0.1208479145870858,0.7938322683468259,2.3464419257336644,0.3389896497806802,0.6012396955125645,0.7721257302743612
Ostc,0.0308276094320916,0.3706183398171955,1.0,-0.1448177315124233,0.1695487865741937,1.4204949978939072,0.548482918314064,0.6160132884251297,0.7721257302743612
Rpl34,0.3282051282051281,0.7984459984459983,1.0,-0.0442454302997409,0.0046478981972339,0.0533005838718371,3.056389290863696,3.0652682726879523,0.8028438038229958
Aimp1,0.2172187573017174,0.7791362111653477,1.0,-1.9160951723811912,0.5904837795185672,28.696151757857223,0.2092842297845422,0.2718100694713909,0.8028438038229958
Tet2,0.0503082027202481,0.5623719669710694,1.0,-0.250585556662209,0.4664902801330023,2.4532484260488148,0.3939179076878404,0.5480185618256702,0.7721257302743612
Cisd2,0.1388637976716842,0.4323095522662977,0.957492737513927,0.0351566825984048,1.938090511285011,29.02871887683028,0.1334525029169147,0.5144626478669126,0.7721257302743612
Ube2d3,0.2344988344988344,0.7209013209013208,1.0,-0.0731269113067042,0.0205292944243776,0.1198497501553298,1.5205210409341725,1.53619691219134,0.7721257302743612
Nfkb1,0.3282051282051281,0.7984459984459983,1.0,-0.0796173484786779,0.0475943778667526,0.2534939345259364,1.2792403591818848,1.3191525515406175,0.8028438038229958
Ppp3ca,0.2697960790058185,0.7129894874507409,1.0,-0.3768712747946902,-0.106877737793753,0.4253964726438748,0.6736448348353082,0.6226794208523629,0.7721257302743612
H2afz,0.1048951048951048,0.5053613053613053,1.0,-0.0164374485068358,0.117325117819168,0.2894964308061344,2.1023036425697965,2.2824494888549376,0.7721257302743612
Dnajb14,0.1221757823939265,0.6339972307873878,1.0,-0.4410691207805027,0.2533170682532704,28.859748176536705,0.4216915020154758,0.5073633346577308,0.7721257302743612
Eif4e,0.0046620046620046,0.0379176379176379,0.1948717948717948,0.2664173668128398,0.5141560323222875,0.8244851556668339,0.8685654826668879,1.24262026649195,0.7721257302743612
Gbp7,0.0180440947460136,0.0822168388123539,0.3706183398171955,-1.0768386694676504,-0.663732986143999,-0.2978281879752714,0.977968279272821,0.6224224879875587,0.7721257302743612
Gbp2b,0.0355562316423979,0.1859940458034531,0.6663755535354914,-1.9738464465535344,-0.7781723803238939,-0.2494368599307855,0.7709411809292555,0.4659358360846426,0.7721257302743612
Lmo4,0.0104118104118104,0.0206682206682206,0.1275273133578452,0.3424347259835776,0.6221261558408677,1.6296328709787935,0.6220133596800337,0.9559826681189584,0.7721257302743612
Selenof,0.0281274281274281,0.4418026418026417,1.0,-0.0593540348543054,0.0611682008402034,0.2464651690038779,1.050829704699248,1.09337769970315,0.7721257302743612
Sh3glb1,0.0279409479409479,0.3282051282051281,0.959129759129759,-0.0053959108020616,0.069127375070125,0.144430973343232,1.6579091180416086,1.7405517826131014,0.7721257302743612
Bcl10,0.2039855834043977,0.7129894874507409,1.0,-0.2512073295471743,0.0587475716319783,1.247591403472858,0.5982420872011127,0.6245374350143089,0.7721257302743612
Gng5,0.2344988344988344,0.7984459984459983,1.0,-0.0701651974020982,-0.0264351277856625,0.0281631848758647,2.064034583769698,2.025178664286547,0.8028438038229958
Fubp1,0.2256382570886546,0.7090730856847203,1.0,-0.2738279723881962,0.6130862189922768,2.680526220907061,0.3104165914826129,0.529125733252661,0.7721257302743612
Srsf11,0.0649572649572649,0.4418026418026417,0.959129759129759,-0.0805194455450879,0.1899662133515818,0.4535855698302853,0.747572122395084,0.8509328795271729,0.7721257302743612
Wls,0.1776874391005868,0.6662276454096188,1.0,-27.529079459434097,-0.3101855805861248,28.30820804752105,0.3540390908452945,0.254840790323239,0.7721257302743612
Lyn,0.2786324786324786,0.7209013209013208,1.0,-0.1215110785924568,-0.0201642812380866,0.1086407386119395,1.5575090424568712,1.529595142051294,0.7721257302743612
Rps20,0.0379176379176379,0.2786324786324786,0.959129759129759,-0.0065353766740902,0.0298336192691196,0.0592288421068866,3.465829525584902,3.536719191301465,0.7721257302743612
Sdcbp,0.0147630147630147,0.2344988344988344,0.8784770784770783,-0.1487645179991435,-0.0795117027556997,0.015161371005877,1.9015151421568413,1.7982364538186686,0.7721257302743612
Rab2a,0.0029526029526029,0.0829836829836829,0.5053613053613053,0.0523982601901972,0.2492511924494082,0.4712691351297192,0.7378043215526024,0.8795527215925604,0.7721257302743612
Pnrc1,0.0046620046620046,0.0498834498834498,0.3822843822843822,-0.3409292621091598,-0.1721121467517429,-0.0337809536808912,1.389396331600625,1.22979025528818,0.7721257302743612
Dnaja1,0.0206682206682206,0.1303807303807303,0.5053613053613053,0.1668329688115273,0.3892280594884696,0.9046960517332406,0.680202945080089,0.8946945210612876,0.7721257302743612
Bag1,0.0498834498834498,0.3822843822843822,1.0,-0.0780908449553842,0.1779315045628191,0.4278128502334256,0.652951836686007,0.7371373474066352,0.7721257302743612
Dctn3,0.0090090961446315,0.1490657581328524,0.7898534698691263,-29.105702675846185,-1.116768536779747,0.2044613065681887,0.5592465355441095,0.2430909227226325,0.7721257302743612
Vcp,0.0279409479409479,0.2786324786324786,0.959129759129759,-0.0350909037695072,0.1257006913537819,0.323784912091716,0.8617406089499677,0.935132842049996,0.7721257302743612
Cd72,0.182423401990066,0.491634177169701,0.9580006439768992,-0.7769240332377225,-0.399300475158101,0.092430118766988,0.9069605859268576,0.6877498343622407,0.7721257302743612
Tln1,0.2344988344988344,0.6453768453768453,1.0,-0.1984335774145207,-0.0712818943997707,0.0710311445156384,1.4821032979258524,1.40614312201409,0.7721257302743612
Clta,0.0379176379176379,0.5737373737373737,1.0,-0.1298972478780478,-0.025628631069752,0.0914758937654466,1.7473375406611311,1.7165885100567548,0.7721257302743612
Anp32b,0.1948717948717948,0.7166414625555935,1.0,-0.1553533007581295,0.0203825233770105,0.2439844680467061,0.8339414002681967,0.8386746252273765,0.7721257302743612
Tgfbr1,0.0180440947460136,0.1605283605283605,0.7129894874507409,-0.011245024330428,0.4489573265183937,1.0782549509431498,0.5874488648897402,0.7999212512829222,0.7721257302743612
Sec61b,0.0498834498834498,0.2344988344988344,0.7209013209013208,0.0951221531676089,0.2223110116176168,0.3724202031366228,1.2893522190649476,1.5072540546269324,0.7721257302743612
Nr4a3,0.065285648928054,0.1956677425436415,0.5743139158835239,0.2959759942142244,1.2671207156451212,29.601000561307394,0.3102081918540582,0.7689862030294243,0.7721257302743612
Abca1,0.0147630147630147,0.1605283605283605,0.6453768453768453,0.032092330316996,0.2349743916407397,0.4698740795747211,1.1415410592678077,1.3341647510192614,0.7721257302743612
Rad23b,0.0325306307291984,0.4109392401761573,0.9588655791622837,-0.1879702654531743,1.8403546919529177,29.035736015896173,0.138743371464747,0.51230305475632,0.7721257302743612
Klf4,0.0018648018648018,0.0498834498834498,0.5737373737373737,-0.8566369131508134,-0.4705118338548685,-0.0891345161866995,1.0650222593249747,0.7773671875038541,0.7721257302743612
Txn1,0.0104118104118104,0.0829836829836829,0.6453768453768453,0.0371566533346518,0.1226683221653082,0.2305367503143219,1.6143875284734313,1.7519086303054974,0.7721257302743612
Gng10,0.0046620046620046,0.1303807303807303,0.6453768453768453,0.085000875756147,0.2625822863858036,0.5087310821772455,0.7407182933430252,0.8848230499949354,0.7721257302743612
Ugcg,0.1705610877239446,0.7058654396235203,1.0,-0.9304023956876216,0.4732727533982649,28.84783808926969,0.2951171323524531,0.4509955342521887,0.7721257302743612
Ptbp3,0.1303807303807303,0.6453768453768453,1.0,-0.1719386546585179,-0.0027944983411393,0.1804492212151954,1.0906581757297,1.0855404118696836,0.7721257302743612
Slc31a2,0.1651999264393238,0.6217687412649331,1.0,-28.293939356595224,-0.3891260550603603,28.37597179198208,0.1797401904153157,0.1161482004570815,0.7721257302743612
Atp6v1g1,0.0006216006216006,0.0069930069930069,0.1303807303807303,0.0907843564434357,0.181947165587696,0.2993385351917261,1.44900054304289,1.64134884280941,0.7721257302743612
Plin2,0.0649356588529593,0.3169975086812533,0.8747345961020656,-0.0946668360502001,0.3440762039198848,0.9713363205040682,0.5677246127816,0.7192713431212923,0.7721257302743612
Rps6,0.0649572649572649,0.2786324786324786,0.6453768453768453,0.0652671930256858,0.1335641193544252,0.1899870235635206,2.313476571087958,2.5369219223871826,0.7721257302743612
Jak1,0.1303807303807303,0.5737373737373737,1.0,-0.2646798646269848,-0.0937744891198067,0.0735186862879545,0.906698899984049,0.8466534417114345,0.7721257302743612
Leprot,0.0752002988766929,0.2496751994882275,0.6662276454096188,-29.0612145325382,-1.2168870979838662,0.0376966238062292,0.5319374153946215,0.2203772491428405,0.7721257302743612
Pde4b,0.0006216006216006,0.0206682206682206,0.1958624708624699,0.0796574867817684,0.2331751809598553,0.3645203106626973,1.12676841960438,1.3232613434583476,0.7721257302743612
Mier1,0.1550343725091923,0.7090730856847203,1.0,-0.7580034728439011,-0.0936630246220115,1.9632866507093811,0.4917061733751002,0.487948287272873,0.7721257302743612
Tmem59,0.1048951048951048,0.5737373737373737,1.0,-0.0646329619742356,0.1255743871179937,0.3281472549948962,0.8142060852447917,0.8889446483730701,0.7721257302743612
Scp2,0.1948717948717948,0.7209013209013208,1.0,-0.243313880746773,-0.0941744190237471,0.0370170838335858,1.10855025262371,1.0391330551655011,0.7721257302743612
Tut4,0.0946411198588863,0.6217687412649331,1.0,-28.13168787357721,0.3722345904458564,28.644385026816977,0.1161482004570815,0.19341277523241,0.7721257302743612
Nrd1,0.0009068567509923,0.0095379523581334,0.1275273133578452,0.2458214299334289,0.8762286494705295,2.7392771317976945,0.3923845155967099,0.7126190028999722,0.7721257302743612
Cmpk1,0.1048951048951048,0.6453768453768453,1.0,-0.3378832462384818,-0.1183639984607596,0.1538122314279116,0.8783215004801973,0.8104040145563349,0.7721257302743612
Uqcrh,0.0206682206682206,0.1605283605283605,0.6453768453768453,0.0174201882833546,0.0995362162120237,0.1810922012937651,1.6731431931861374,1.7915118028064123,0.7721257302743612
Akr1a1,0.1303807303807303,0.6453768453768453,1.0,-0.0776870099274017,0.0063018199697545,0.123574342472367,1.49668331835159,1.502078180307055,0.7721257302743612
Prdx1,0.0379176379176379,0.3282051282051281,0.959129759129759,-0.0456216749319974,0.0716601404177766,0.2024219899898804,1.657307770487575,1.7370544246679838,0.7721257302743612
Rps8,0.2335081585081585,0.6453768453768453,1.0,-0.0191310963104306,0.0300872823641439,0.0795126371694473,3.38813050508126,3.458894384794722,0.7721257302743612
Atp6v0b,0.1303807303807303,0.7209013209013208,1.0,-0.0556482725671642,0.0282449445888791,0.1162550953036646,1.60068483673991,1.631263391765445,0.7721257302743612
Slc2a1,0.1163008546420284,0.6536395693173636,1.0,-28.646602600351347,0.0,28.379948167949426,0.127023684269971,0.1451616264755854,0.7721257302743612
Svbp,0.0379176379176379,0.2344988344988344,0.7984459984459983,0.0265771064622572,0.1978681118751483,0.4076287654927865,0.71002618440884,0.81124706676608,0.7721257302743612
Ybx1,0.1048951048951048,0.5737373737373737,1.0,-0.05338609634716,0.0136328961875713,0.0996999843474527,2.2188488433064704,2.24697730440436,0.7721257302743612
Smap2,0.0568084358325113,0.3593635170698864,0.9563151474800834,-28.83447490329308,-0.6078123872163081,0.522543605571372,0.5181522001449339,0.3521472339953923,0.7721257302743612
Ppt1,0.0147630147630147,0.3282051282051281,0.959129759129759,-0.0569819363179422,0.2058567726020617,0.5165700095453053,0.7807023734720182,0.901734991258349,0.7721257302743612
Cap1,0.0206682206682206,0.3282051282051281,1.0,-0.1022448884660896,0.1071697886616722,0.3189799262021603,0.8689336405439567,0.9358220831465796,0.7721257302743612
Macf1,0.1948717948717948,0.7209013209013208,1.0,-0.1926759576203742,0.0118925190533664,0.2276263421569049,0.8403559283773363,0.8465256620075907,0.7721257302743612
Ndufs5,0.0827588565892864,0.6453768453768453,1.0,-0.3283613423020003,-0.044713242051427,0.6766493075677354,0.6670882601230821,0.6431083888624585,0.7721257302743612
Akirin1,0.0016625122099821,0.034915128970127,0.3694929212098171,0.7776896525412285,2.4754494344237967,29.09289476987242,0.0988875895137382,0.5326084002357026,0.7721257302743612
Rragc,0.039099715658779,0.4239989896164244,1.0,-0.1068953268021873,0.7465713749262259,28.978789788836234,0.3249210866225185,0.5521623345491161,0.7721257302743612
Zc3h12a,0.0053510343901815,0.0658827641887259,0.3716774469130736,0.2533216560234054,0.5449031285437789,0.925802336928898,0.6703630191576795,0.9683925326820706,0.7721257302743612
Thrap3,0.065285648928054,0.5606272147226752,1.0,-0.2408660569429311,0.3501538373565815,2.212192114753667,0.4277251469683892,0.5517018189811655,0.7721257302743612
Map7d1,0.0518570202911714,0.4777416340135931,1.0,-0.090568894595899,0.100883233312374,0.7112337948701796,0.6317405547706038,0.669094970580118,0.7721257302743612
Psmb2,0.1303807303807303,0.6453768453768453,1.0,-0.1229460976045212,0.1112786270147769,0.2831608376158213,0.824681023940243,0.8963113961207609,0.7721257302743612
Sfpq,0.1025458809789091,0.4418026418026417,0.959129759129759,-0.0825315812298998,0.1681056125747337,0.3581999174248731,0.7558977032286505,0.8466534417114345,0.7721257302743612
Ak2,0.0018014358695427,0.0591504362583107,0.6315599488097796,0.400691156324195,2.4015827752473866,29.133046711284784,0.1018309261624297,0.528524555282256,0.7721257302743612
Rnf19b,0.0281274281274281,0.2786324786324786,0.959129759129759,-0.5093306459314633,-0.1853355210524691,0.1220178854616126,1.0317392715314084,0.9099752195551104,0.7721257302743612
Marcksl1,0.1303807303807303,0.6453768453768453,1.0,-0.3269848992591,-0.0818787507402796,0.2314977236613626,1.409942408578685,1.33844089700334,0.7721257302743612
Eif3i,0.0822168388123539,0.5606272147226752,1.0,-0.1128972461232538,0.290749897529042,2.36374024784922,0.522460453222921,0.634887920969128,0.7721257302743612
Tmem234,0.1889374480029941,0.6453768453768453,1.0,-0.4089703630374031,-0.1150052533858043,0.2207969657571487,0.7753408690452654,0.7108160427757703,0.7721257302743612
Khdrbs1,0.1048951048951048,0.6453768453768453,1.0,-0.172228236888801,0.0749609954995861,0.4044520414633336,0.6374584029300137,0.6697822104751899,0.7721257302743612
Ptp4a2,0.1605283605283605,0.7209013209013208,1.0,-0.1130677204476372,0.0012931501235988,0.1096078363928907,1.481418902981545,1.4834347121345988,0.7721257302743612
Sdc3,0.0308276094320916,0.187959068257727,0.7123816042098661,-1.1312718481399089,-0.51409118917501,-0.1605056921165332,0.7880140072512795,0.5445293529257871,0.7721257302743612
Laptm5,0.0649572649572649,0.3822843822843822,0.959129759129759,-0.0022615716577676,0.037504217984615,0.079000109281174,2.412278009733234,2.475513454160881,0.7721257302743612
Epb41,0.1970345369219474,0.6945980769823016,1.0,-27.80203980746809,1.2723793298218768,28.93768249097422,0.0906603215289297,0.3233949835832392,0.7721257302743612
Atpif1,0.0649572649572649,0.6453768453768453,1.0,-0.0920077331650461,0.0183226986526194,0.1543892498878021,1.4185858037022887,1.433300821500494,0.7721257302743612
Dnajc8,0.1859940458034531,0.6362542681663956,1.0,-0.5240614066986082,-0.1462121814228144,0.7269942585173129,0.6981168725480162,0.6330912889493269,0.7721257302743612
Ptafr,0.0046620046620046,0.1048951048951048,0.7209013209013208,0.0193548752134816,0.3563700004946583,0.6251641536060678,0.8823714485003554,1.1246219785239848,0.7721257302743612
Stx12,0.0932356757256784,0.5009042191737003,1.0,-0.1969765096551981,2.090909620438051,28.865827567603425,0.1106768811737992,0.4338651425068214,0.7721257302743612
Fam76a,0.0090090961446315,0.1221757823939265,0.71323001110293,0.3120629266176746,2.158495820762767,29.11668367079254,0.1161482004570815,0.5265015166166919,0.7721257302743612
Wasf2,0.1889374480029941,0.7117678869696501,1.0,-0.3423474771698496,-0.0252303844337627,0.2833014621813423,0.6677861369613298,0.6561594885200183,0.7721257302743612
Cd52,0.0649572649572649,0.5053613053613053,1.0,-0.049904082164779,0.0364068331604876,0.1275263413225831,2.6528671394452825,2.7222420126352223,0.7721257302743612
Sh3bgrl3,0.0829836829836829,0.4418026418026417,0.959129759129759,-0.0225269990791472,0.0798440674554061,0.1883004895894558,1.5230912438529076,1.6008120711096765,0.7721257302743612
Tmem50a,0.1948717948717948,0.6453768453768453,1.0,-0.1720395782981766,-0.0378669480869388,0.1274316738830315,1.039454249417865,1.0151440237648417,0.7721257302743612
Rsrp1,0.1303807303807303,0.5737373737373737,1.0,-0.3893135765893499,-0.1107565538504015,0.1211283133094072,0.8209663337900457,0.7648133867851858,0.7721257302743612
Syf2,0.0924391357016531,0.5465237317126098,1.0,-29.024593896241846,-0.3582164957817026,28.700135922491864,0.2794446823671217,0.200885598800431,0.7721257302743612
Runx3,0.0006216006216006,0.0100266559492814,0.1303807303807303,0.3495640013247892,0.6414967160478187,1.0602692608466662,1.0112047685196472,1.5923835149308925,0.7721257302743612
Clic4,0.194013209013209,0.7209013209013208,1.0,-0.1621810034632754,-3.758981280063911e-05,0.1910301084790732,1.28060263242757,1.273420196468923,0.7721257302743612
Srrm1,0.0006216006216006,0.0379176379176379,0.6453768453768453,0.0478290261692359,0.32574275858385,0.6145893896410011,0.8170528454176668,1.0243252430619103,0.7721257302743612
Fuca1,0.0206682206682206,0.3282051282051281,0.959129759129759,-0.0509423764611879,0.1040549825508122,0.2886625885363344,1.038534270364285,1.115819389647595,0.7721257302743612
Rpl11,0.0498834498834498,0.3822843822843822,0.959129759129759,-0.0151769576799677,0.0298558962136576,0.0761577685468056,2.86783925141232,2.929870396297168,0.7721257302743612
C1qb,0.3822843822843822,0.7984459984459983,1.0,-0.02825367988654,-0.0035759947860715,0.0349996240421228,3.87168436943477,3.86907845116149,0.8028438038229958
C1qc,0.4418026418026417,0.8784770784770783,1.0,-0.0515116459251277,0.0066928081304436,0.0630785816489966,3.4261369129086874,3.441674075691511,0.8784770784770783
C1qa,0.3822843822843822,0.683139083139083,1.0,-0.0488289015304461,-0.0171925262097719,0.0192517171939183,3.936767338976686,3.89178152669202,0.7721257302743612
Cdc42,0.1948717948717948,0.7209013209013208,1.0,-0.0720006368200217,-0.0182162416205555,0.0540051572082949,2.021423662105667,1.9928703507146104,0.7721257302743612
Eif4g3,0.1605283605283605,0.7123816042098661,1.0,-0.4289946143625188,0.008522530218711,1.123267327619302,0.5579558955520818,0.5649725744897865,0.7721257302743612
Hp1bp3,0.1388637976716842,0.6314395816467896,1.0,-28.593267192143006,-0.0592013605755014,28.724456703609757,0.2937332522679318,0.3192465515476585,0.7721257302743612
Ddost,0.0065616501031227,0.0752002988766929,0.4323095522662977,0.6672050898734168,2.4077021458169234,29.193754016835637,0.1018309261624297,0.5739384303245547,0.7721257302743612
Micos10,0.0046620046620046,0.1048951048951048,0.7209013209013208,0.0441584662097694,0.1835838299873995,0.3782904329810748,0.992519757988511,1.12623258410811,0.7721257302743612
Capzb,0.0281274281274281,0.2786324786324786,0.959129759129759,-0.0349391366910412,0.084424026776135,0.1733051416254722,1.3496882191261,1.4345613556046226,0.7721257302743612
Sdhb,0.0379176379176379,0.3483448382440535,0.959129759129759,-0.0577149085450773,0.1483717136409804,0.6790456976009424,0.6679665938665358,0.7337683649822427,0.7721257302743612
Atp13a2,0.1454638334839635,0.5498255885806054,1.0,-28.765858747050416,-0.6230781407820304,27.826658089354623,0.4053907688331742,0.237819497949687,0.7721257302743612
Necap2,0.1705610877239446,0.7090730856847203,1.0,-28.81826761206018,-0.2359572168532333,1.7306845899524348,0.3794052300656642,0.3179178503556205,0.7721257302743612
Efhd2,0.0649572649572649,0.3822843822843822,0.959129759129759,-0.0244355473053024,0.0369236625371885,0.10294474801446,1.9480842113163013,2.0007170653313557,0.7721257302743612
Dhrs3,0.3148402731431644,0.7898534698691263,1.0,-1.0000889673983455,-0.002369774765433,0.8504333440777456,0.5219700325988463,0.5215987801697005,0.8028438038229958
Tnfrsf1b,0.0237658095149077,0.3822843822843822,0.960151515151514,-0.1599613017132883,0.1104638578869935,0.3667402146187909,0.7003667548304258,0.7578364997400587,0.7721257302743612
Eno1,0.1550343725091923,0.7058654396235203,1.0,-0.1994656944732446,0.3036077689063574,28.97930050430588,0.4236206349317123,0.5334575451543151,0.7721257302743612
Park7,0.0649572649572649,0.6453768453768453,1.0,-0.2546201602715695,-0.0188862666511519,0.325349998921244,0.6995347895162136,0.6865100492103671,0.7721257302743612
Rpl22,0.0649572649572649,0.5737373737373737,1.0,-0.0223704103700103,0.0195607352094051,0.0760648321176517,2.45715817463222,2.487227228757005,0.7721257302743612
Rer1,0.0926516686095554,0.6355065570939342,1.0,-0.3363063833230011,-0.0910307105813019,0.1795579077381747,0.6401434330750068,0.598081577236151,0.7721257302743612
Gnb1,0.1303807303807303,0.6453768453768453,1.0,-0.1883952007973695,-0.0662195270243369,0.061373856022935,1.121286456925055,1.074301862041455,0.7721257302743612
Nadk,0.0720366326038636,0.4935627897033893,1.0,-26.708728490906573,-0.2758283682749414,1.0643239140794432,0.5036416349765118,0.3879539877730368,0.7721257302743612
Ssu72,0.0497823518904928,0.4935627897033893,1.0,-0.343677864875952,-0.1272711274062603,0.5125240598825797,0.6090244921137112,0.559227394839084,0.7721257302743612
Aurkaip1,0.0272229406830318,0.3112018520843261,0.95799832386793,-28.95248506118154,-0.4647009363701282,0.3555732334710294,0.5632834390932373,0.3901826657164589,0.7721257302743612
Sdf4,0.1299941232811224,0.672143970444527,1.0,-0.3352369868872648,0.0088311138102628,0.4170114484822639,0.6286119655951192,0.6347620302580941,0.7721257302743612
Isg15,0.0135184698402608,0.3282051282051281,1.0,-0.0879211186211558,0.2131546268964578,0.6196162053815754,0.7313595682894268,0.834896149387403,0.7721257302743612
Sri,0.0379176379176379,0.3282051282051281,0.8804933954933936,0.0052206609641662,0.1467793025222584,0.3064323084506054,0.8153913852605755,0.9006182628766602,0.7721257302743612
Fgl2,0.1948717948717948,0.6453768453768453,1.0,-0.210643957089677,-0.0897615550937411,0.0279370018704503,1.5262069379213976,1.428733256646255,0.7721257302743612
Kmt2e,0.0704615426471519,0.6025243523612969,1.0,-28.808058348207013,-0.3557842949482129,28.28649527173352,0.3335290649508513,0.2219817649584432,0.7721257302743612
Tomm7,0.1303807303807303,0.5737373737373737,1.0,-0.0676680393639514,0.0673356171934462,0.2072266309816522,1.16650025330111,1.2237777549064774,0.7721257302743612
Rheb,0.0379176379176379,0.3822843822843822,0.959129759129759,-0.4531716497778597,-0.1946850052978013,0.092606919005857,0.8887659274589803,0.7787820681476523,0.7721257302743612
Dnajb6,0.0003108003108003,0.0104118104118104,0.0829836829836829,0.14903372798942,0.2803263123267171,0.4550367643355696,1.0390085913509486,1.26043846725028,0.7721257302743612
Slc35f6,0.0112423678902456,0.1826944712149479,0.8729594252880423,0.2500259798305866,2.254435764547943,29.06726030973898,0.1072847316352172,0.5066084703885165,0.7721257302743612
Ost4,0.0829836829836829,0.3282051282051281,0.8784770784770783,-0.2299397674116798,-0.0862998596020053,0.0477500646989935,1.124075471391345,1.0622886323542633,0.7721257302743612
Mrpl33,0.0379176379176379,0.3822843822843822,0.959129759129759,-0.2982114268408903,-0.1301547013830383,0.0314644385627808,1.0840646641216098,0.9898937268244028,0.7721257302743612
Fosl2,0.0379176379176379,0.4418026418026417,1.0,-0.1867937845220288,0.0999314398348865,0.4903098979535031,0.843077443823916,0.89697626206438,0.7721257302743612
Ppp1cb,0.1782588513308433,0.6945980769823016,1.0,-28.481728996855047,-0.1007751273519021,28.15634938101456,0.134208203122753,0.1120920113382922,0.7721257302743612
Ywhah,0.0206682206682206,0.3822843822843822,0.959129759129759,-0.0541409895259182,0.1228697282925384,0.3072471605602642,0.8115297781564841,0.8886762427517757,0.7721257302743612
Lrpap1,0.0904879299312675,0.5623719669710694,1.0,-0.1620120088427354,0.1016084684983113,0.6840344046960511,0.6017541377096443,0.6404050750519774,0.7721257302743612
Mrfap1,0.0828964098822239,0.5053613053613053,1.0,-0.124876221618724,0.1150697528030868,0.3129225444127634,0.7938792664448937,0.855701001898008,0.7721257302743612
Wdr1,0.0498834498834498,0.4418026418026417,1.0,-0.3351267180143568,-0.1303628312480652,0.0810702012684115,0.6925762715254259,0.631145130720761,0.7721257302743612
Cd38,0.0177903286236667,0.1550343725091923,0.6371515107233481,-0.7370452976370515,-0.4700934485554909,-0.1230171529597492,0.845780025953472,0.611507119734706,0.7721257302743612
Lap3,0.0704615426471519,0.3854182323682291,0.956284952863831,-29.18067414999807,-1.1111321475157017,1.7452804089696334,0.4226156033938272,0.1841858677568633,0.7721257302743612
Dhx15,0.2619562016970459,0.7791362111653477,1.0,-1.2277101400771142,0.834668456917588,28.46097785645144,0.2074929782148272,0.3437437691880717,0.8028438038229958
Rbpj,0.0046620046620046,0.0979798193704604,0.6003948990741995,-0.73140446561964,-0.4279787822043869,-0.0496253414084288,0.9299806819105824,0.6935056459095543,0.7721257302743612
Rpl9,0.1048951048951048,0.4418026418026417,0.959129759129759,-0.0121391327983793,0.0468155988078894,0.1056016701772717,2.771328346322157,2.853665424246701,0.7721257302743612
Smim14,0.0262521179996348,0.3514015705829848,0.9590483657712308,-0.052161825788693,1.0778412830859283,29.175280931636603,0.2690970771360605,0.5757928124437208,0.7721257302743612
Ube2k,0.1221757823939265,0.5623719669710694,1.0,-0.1877313553177954,0.423273136776898,29.01491113921433,0.4070124434459337,0.545796332403784,0.7721257302743612
Srp72,0.1782588513308433,0.6217687412649331,1.0,-27.08768052366533,0.0243040823918998,27.049474245660512,0.2890343479620832,0.3682298617452713,0.7721257302743612
Ythdc1,0.0498834498834498,0.4418026418026417,1.0,-0.3863171724898815,-0.1612791985784472,0.0660844191672718,0.9724408453090744,0.875349242717966,0.7721257302743612
Jchain,0.0100266559492814,0.1605283605283605,0.8748281581614409,0.0256485880433314,0.2391498835021805,1.298741125256056,0.584066885858147,0.6839674625230165,0.7721257302743612
Ankrd17,0.0390712095758423,0.5255516528137945,1.0,-0.9290297186518344,0.7901765034374139,28.912146817224265,0.2503564035798345,0.4687821554729093,0.7721257302743612
Pf4,0.098376499171856,0.3169975086812533,0.8324162344076115,-2.0856118709613733,-0.9880387146656712,-0.1608772551039002,1.1121367554289616,0.5616841226336151,0.7721257302743612
Cxcl2,0.0379176379176379,0.2344988344988344,0.8784770784770783,-0.0695229002653185,0.2406716379084703,0.5879475094651044,2.0325419023730387,2.3989492980020377,0.7721257302743612
