gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Ccnt2,0.0070948503736257,0.0933375471780228,0.621957050218449,0.0,28.158460001803032,28.87004709412852,0.0,0.3001418613140073,0.7662009620772506
R3hdm1,0.0739906272078213,0.6355065570939342,1.0,-0.3499204478105069,0.0957550642072899,0.3850757268357149,0.509025422704415,0.5460413628658702,0.7662009620772506
Ubxn4,0.0829836829836829,0.5053613053613053,1.0,-0.1857665699079311,-0.0494222159167165,0.1161730071761416,0.8946165751411603,0.8621374931024448,0.7662009620772506
Cxcr4,0.0585216810711015,0.3716774469130736,1.0,-0.5149672623276982,-0.2055502601612077,0.1403508070306816,0.7785561071164885,0.6767478455351669,0.7662009620772506
Mapkapk2,0.2786324786324786,0.7984459984459983,1.0,-0.1527550261660845,0.0034836926485603,0.1715260529324929,0.744524501964143,0.7450282906445616,0.8014073187925759
Rassf5,0.0324742023051655,0.4077747606225913,1.0,-0.0386937350934102,27.35883136129642,28.71092084152344,0.0,0.1823631217134032,0.7662009620772506
Nucks1,0.194013209013209,0.7209013209013208,1.0,-0.2230593295869156,0.0771227930326458,0.2908468842642566,0.803147306532359,0.8545725021479853,0.7662009620772506
Nuak2,0.1826944712149479,0.7111541697294341,1.0,-1.6624169281197356,-0.2029797727285616,0.761919728629954,0.4767807933972552,0.3975553456841333,0.7662009620772506
Snrpe,0.1948717948717948,0.7209013209013208,1.0,-0.1182743173332407,-0.0265716771248424,0.0979642129238836,1.4182249791383876,1.3939363654679424,0.7662009620772506
Btg2,0.0206682206682206,0.2344988344988344,0.8784770784770783,0.0111544596017595,0.2156218610793063,0.3898289217213531,1.331556254003425,1.5491483278942226,0.7662009620772506
Adipor1,0.0844092388901283,0.5009042191737003,1.0,-1.3670696164068654,1.4627442873944814,28.897533885235784,0.1231765981292145,0.3690883629573422,0.7662009620772506
Nav1,0.0175515010354848,0.2696996243908753,1.0,0.0,26.16335382806998,28.40407904467498,0.0,0.0751543777991067,0.7662009620772506
Csrp1,0.0180440947460136,0.2687359373937462,0.8747345961020656,-0.0184575802899101,0.1814073019724366,0.8887489882096233,0.5905611678792265,0.6646610441985052,0.7662009620772506
Ptprc,0.0649572649572649,0.5737373737373737,0.960151515151514,-0.0947064248171129,-0.0162945689582916,0.0477985844060601,2.175995833336966,2.155505486148777,0.7662009620772506
