gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Eprs,0.1303807303807303,0.6453768453768453,1.0,-0.280648993147995,-0.0308428651096567,0.2734306127536325,0.742522402135148,0.7203183496670682,0.7494076618421543
Atf3,0.1266856129229834,0.6314395816467896,1.0,-1.0982882379699874,-0.1888305155907658,0.3027966760560125,0.5814791920560904,0.5124473980158911,0.7494076618421543
Ppp2r5a,0.1550343725091923,0.7123816042098661,1.0,-0.5332474506394875,0.0886890567468007,0.3409686110890292,0.5511493770173099,0.587831664041292,0.7494076618421543
Fam107b,0.1411232837969484,0.7090730856847203,1.0,-1.136791993483278,-0.1222792341318271,0.8296025395187476,0.4858694684713175,0.4352827949489397,0.7494076618421543
Celf2,0.0495843045843046,0.3822843822843822,1.0,-0.3091112058779636,-0.1180947224572589,0.0902290883820233,0.9355277209438244,0.8616180053617445,0.7494076618421543
Atp5c1,0.2786324786324786,0.7984459984459983,1.0,-0.1055300218361602,-0.0145846350628459,0.0684783985206318,1.4016232132308126,1.386554553835375,0.7995452816012704
Rbm17,0.0310273967484435,0.4239989896164244,1.0,-0.6061809449061066,0.982000022397653,28.912569938702013,0.2187554917920942,0.4480053151477881,0.7494076618421543
Rsu1,0.1776874391005868,0.7090730856847203,1.0,-1.5373692569629815,-0.0110724614155445,1.2357281442852837,0.4339036774738345,0.3820956164865349,0.7494076618421543
Vim,0.0281274281274281,0.2786324786324786,0.959129759129759,-0.0448526686603343,0.0732145240245867,0.1800128470631108,2.23146646580422,2.3438554585810927,0.7494076618421543
Commd3,0.0561971119187938,0.451913458279073,1.0,-28.650592997979995,-26.51719768335004,2.845443698796412,0.2010212926163127,0.0,0.7494076618421543
Pip4k2a,0.1303807303807303,0.6453768453768453,1.0,-0.2661862404155629,-0.0759773365957229,0.1367523286848509,0.9037356740916276,0.8556858822597957,0.7494076618421543
Apbb1ip,0.0828964098822239,0.5623719669710694,1.0,-0.3133920755664837,-0.058740224483864,0.1672843067684389,0.621405114030923,0.5970304761332957,0.7494076618421543
Abi1,0.1605283605283605,0.7123816042098661,1.0,-0.3139052675220444,0.0504523950981598,0.3112105197616984,0.589693588973207,0.6189550336732166,0.7494076618421543
Yme1l1,0.1180186098204507,0.6025243523612969,1.0,-27.53337762846202,0.9166503149335944,28.22159471510697,0.0,0.0821077137487765,0.7494076618421543
Edf1,0.0104118104118104,0.1303807303807303,0.6453768453768453,-0.2378961816936967,-0.1313530880766169,-0.0214488664567764,1.3643556274223574,1.2442159022555126,0.7494076618421543
Rpl7a,0.1048951048951048,0.6453768453768453,1.0,-0.0583971186673705,-0.0190016669042953,0.0225001321893926,2.6707689549916624,2.633401336520203,0.7494076618421543
Surf4,0.0641270276279999,0.5244497218060842,1.0,-28.654988500131147,-1.0999848173626368,1.2859139310721863,0.362772253825681,0.1236803046831197,0.7494076618421543
Olfm1,0.0322773460947971,0.2619562016970459,0.9450018303390728,-28.868639112005887,-28.01796128267297,0.0,0.2777799659921277,0.0,0.7494076618421543
Set,0.0206682206682206,0.1948717948717948,0.8784770784770783,-0.3103875752111649,-0.1568548629208737,-0.0004091358383849,1.4720662991352675,1.313888173675165,0.7494076618421543
Tor1a,0.1025077345151939,0.6314395816467896,1.0,-28.709680716476885,-0.4210037019435523,1.2667143738611648,0.4093977641327837,0.270906483368527,0.7494076618421543
BC005624,0.1703212404551248,0.7090730856847203,1.0,-28.519812691398677,-0.1157955027490311,1.930102225510751,0.4168963096643775,0.3798136093900245,0.7494076618421543
Fnbp1,0.0379176379176379,0.2786324786324786,0.959129759129759,-0.0641259459531293,0.2043610512314641,0.4642658477898268,0.7162129058068134,0.82480622931638,0.7494076618421543
Ass1,0.0649572649572649,0.5737373737373737,1.0,-0.170440357290629,0.0941417220394087,0.3838450203510081,0.6539081581876636,0.6956270949256278,0.7494076618421543
Swi5,0.0379176379176379,0.3822843822843822,1.0,-0.1499110387020953,0.1158430688313539,0.3749459126489983,0.7770359701572436,0.8320450882480837,0.7494076618421543
Rpl12,0.1303807303807303,0.5737373737373737,1.0,-0.0162627561896268,0.0159780170114145,0.0477882930469607,3.170145192170647,3.2084854164312278,0.7494076618421543
Hspa5,0.0649572649572649,0.3282051282051281,0.7984459984459983,-0.2608185325199664,-0.1316233237255669,-0.0090378571175512,1.8341522438045823,1.6719736605044,0.7494076618421543
Fbxw2,0.180008443727484,0.7495587827451977,1.0,-28.312523083884766,0.0,27.45354370403052,0.0,0.0760925001286455,0.7723599818456327
Traf1,0.1605283605283605,0.6453768453768453,1.0,-0.2448770442250486,-0.0741600062798277,0.0988989255269871,1.587200428431237,1.5097631836511924,0.7494076618421543
