gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Cytip,1.5876796062554575e-05,1.5876796062554575e-05,1.5876796062554575e-05,0.2928808188822668,0.336053003216427,0.378705088501008,2.35414759716009,2.9727011136098227,0.0005572755417956656
Baz2b,0.0123997777248551,0.4268635389378423,0.9699293482575216,-0.1262103388534804,0.0976013204604682,0.2934747593696525,0.6937767196352389,0.7434975554546945,0.565392838366727
March7,0.015860919266492,0.343145193299992,0.9699293482575216,-0.2233650294563104,-0.1068362546637302,0.0517106591000299,1.000672619483411,0.92809882504375,0.48812142998296737
Rbms1,0.0149830042629052,0.2082876875446535,0.9699293482575216,-0.0238469135698749,0.1638687614646242,0.3839624566209128,0.6178721028766835,0.6860109843171135,0.33964682150138614
Tank,0.0252441057394617,0.343145193299992,0.9699293482575216,-0.0863451601701287,0.1087817742868364,0.3526885460188182,0.631751501896294,0.6752872786885571,0.48812142998296737
Psmd14,0.0461324763980995,0.3524953100957074,0.9691122863264724,-2.1174548771309194,-0.1289823592511673,0.1415831203134742,0.509604569049942,0.473420677367119,0.4999024397720941
Dpp4,0.0120318597994687,0.1736964858864386,0.8459280157583419,-0.6727880191157084,-0.2017827661392414,0.0685289692325892,0.6271104258386693,0.5500006323901803,0.30636917862381885
Ppig,0.0003016591251885,0.0201317774073192,0.3837421608319441,0.063440689700552,0.1785351318908656,0.3236285552956791,0.9991509243789928,1.126060538492525,0.06295103670351036
Ssb,0.1349368897356513,0.6784313725490196,1.0,-0.2157256367206768,-0.0484647495772073,0.1108454993967569,0.9321968292670252,0.9017133334203348,0.7221513624403514
Dync1i2,0.2379772961816305,0.6985956961394035,1.0,-0.2261862589540405,-0.0157210218871278,0.1950106641638396,0.5962895410330289,0.5940724510308253,0.7402478168903567
Hat1,0.0003348594455668,0.0017100293456709,0.0258941190249426,-29.449959642825338,-1.592977040050882,-0.4340585665789287,0.664233663764116,0.2247116752938245,0.011166889308474157
Wipf1,0.038707628800508,0.343145193299992,0.9699293482575216,-0.0267274921767701,0.1805441877369714,0.3834678848995513,0.7448868466540425,0.8411324597650256,0.48812142998296737
Atp5g3,0.015860919266492,0.3389054406609085,0.9699293482575216,-0.1780893638688201,-0.047890711363869,0.0608531758161404,1.22735559450063,1.1871384007195511,0.48812142998296737
Hnrnpa3,0.0978804477256489,0.5208065412399778,1.0,-0.1066892582460375,-0.0245658983487498,0.0539019069150744,1.661294284877925,1.6288541892625,0.6493893285088178
Nfe2l2,0.0003016591251885,0.0054933714376438,0.0573787409700722,0.242508021129623,0.4082247368590215,0.5945483990264764,1.351738082599096,1.7959938501426624,0.02520488071389508
Itga4,1.5876796062554575e-05,0.0001111375724378,0.0015241724220052,0.3297123953063911,0.4622986933717926,0.6090087638822539,1.0442159851925097,1.4431188472679,0.0018143854849147815
Itprid2,0.0002219962051443,0.0002345546750104,0.0036827970389574,1.252682017869309,1.9281722538226416,29.414823951857954,0.1791403945210575,0.6919297924208171,0.003115285896913784
Zc3h15,0.0201317774073192,0.3053901722632373,0.9699293482575216,-0.0355732374293523,0.1146551337931565,0.3506053483081143,0.6278039916873568,0.678168059972884,0.4480332307811757
Ptprj,0.0834045094198544,0.4847604312438069,0.967739567973502,-28.22574056434891,1.1149899280083964,28.81655354958645,0.0931016302294247,0.211219922854199,0.627764431623081
Psmc3,0.0047957988581912,0.0978804477256489,0.6157070384098022,-0.3900977567772266,-0.2043342704933053,-0.0485692645104816,0.6431483963154925,0.5567488349686704,0.1946517685648882
Spi1,0.1152655394141462,0.6238787012780821,1.0,-0.0964441848102058,-0.0303252788815538,0.0542193670802555,1.518553240593735,1.4838639412902448,0.7075328728549493
Api5,0.1181731149811196,0.6319793444436901,1.0,-28.77402176337941,-0.985489668878577,28.156476756371266,0.2938167567287887,0.1068517291616502,0.7161412426141573
Cd44,0.0003016591251885,0.0022988170023958,0.0205899103531997,0.6038826604927148,0.9304680765082366,1.4887484621189064,0.4791585739077757,0.9133951465672716,0.01350434757892763
Caprin1,0.004096213384139,0.0824958323410335,0.5713582599031516,-0.3418906102824122,-0.1997567064840151,-0.0540437663729251,0.8626349718446671,0.753716054143689,0.17159133126934967
Eif3m,0.0003016591251885,0.0123997777248551,0.2082876875446535,-0.4086069248941443,-0.2678200862548443,-0.1211177056688991,1.001085550325298,0.831932912509558,0.045101782190923735
Nop10,0.015860919266492,0.1813447646264983,0.8506311026434865,-0.2943202063070294,-0.1655758958059941,0.0065027310220845,0.991452329367292,0.8798589738567966,0.31011942696175837
