gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Sf3b1,0.1048951048951048,0.4735819735819735,0.959129759129759,-0.0409032293255361,0.0811499409129352,0.1937042634451102,1.5051867350963124,1.5922673476996625,0.7562781578048752
Coq10b,0.1303807303807303,0.6453768453768453,1.0,-0.136011062754724,0.0639648999338741,0.266578041847802,0.7921625308479376,0.8260628770013472,0.7562781578048752
Hspd1,0.1048951048951048,0.461920478323797,1.0,-0.062624738460231,0.1771670858209101,0.4932627671220178,0.6022464333277651,0.6814013855990997,0.7562781578048752
Hspe1,0.2786324786324786,0.7984459984459983,1.0,-0.0760414194615396,0.0326883902571247,0.1302526414413873,1.4650487610468326,1.4974602225610552,0.7996929208798025
Bzw1,0.1948717948717948,0.7209013209013208,1.0,-0.2149719894192699,-0.0375193781913999,0.1361149981722202,0.8327065787153187,0.8134739686454253,0.7562781578048752
Clk1,0.3282051282051281,0.7984459984459983,1.0,-0.1551363480684143,-0.0245890027216501,0.1102050000060449,1.012782568500655,0.9922157838990784,0.7996929208798025
Ndufb3,0.2344988344988344,0.7209013209013208,1.0,-0.1839459538714916,-0.0366755984347079,0.0974856443198273,0.8744085717762935,0.8517876783912492,0.7562781578048752
Cflar,0.0069930069930069,0.0828964098822239,0.2344988344988344,0.3370110967374878,0.5672418980257437,0.8000261623368247,0.5541703898868302,0.8194135132490117,0.7562781578048752
Sumo1,0.2344988344988344,0.7209013209013208,1.0,-0.1596569246258847,-0.0119870459234009,0.1131064234644622,1.00112186109523,0.9936373739618684,0.7562781578048752
Fam117b,0.1686509059388473,0.7090730856847203,1.0,-1.4428674753672692,-0.1000154278278372,0.2973249514184009,0.5258401260120529,0.492239077971491,0.7562781578048752
Eef1b2,0.0379176379176379,0.2344988344988344,0.7984459984459983,-0.0887396533460907,-0.0375178831472962,0.0087537929590479,2.691428350185885,2.630913936118903,0.7562781578048752
Rpl37a,0.3282051282051281,0.7209013209013208,1.0,-0.0602132486807546,-0.034411598546403,-0.0106090126813148,3.597954070091355,3.50794605493231,0.7562781578048752
Arpc2,0.1303807303807303,0.5737373737373737,1.0,-0.0647194979885709,-0.0284252962834977,0.0110587226088248,2.5195040001170077,2.471388947315205,0.7562781578048752
Aamp,0.2257768083327037,0.7111541697294341,1.0,-0.4270584980820148,-0.0027991920273947,0.8322707061390661,0.4884965280277084,0.481003916265151,0.7562781578048752
Dock10,0.2786324786324786,0.7209013209013208,1.0,-0.2760669580375561,-0.0588958634860058,0.1533265468486373,0.8926624948940161,0.8561498295506482,0.7562781578048752
Mff,0.1447541897224064,0.6217687412649331,1.0,-28.674816363679057,-0.8479788262970247,1.2112582726902097,0.2813957516188665,0.178994281035736,0.7562781578048752
Trip12,0.0739427870157715,0.5407180823419928,1.0,-0.2774409294079478,0.224386625455804,0.7378222531429266,0.460484927159161,0.5374431615353185,0.7562781578048752
A530032D15Rik,0.0309783644973281,0.3593635170698864,1.0,-28.95420514510088,-0.9775972970955682,0.48936833029535,0.4678615702853557,0.2378684134102847,0.7562781578048752
