Edge Name,U_statistic,p_value,infTLSwk3_median,KOTLS_median,note
Acsl1_M0<==>Rps14_T2,121.0,5.308949483981107e-05,0.7999999999999998,0.2907676272500433,
Acsl1_M0<==>Slc25a4_M3,,,,,insufficient data
Acsl1_M0<==>Taldo1_M0,,,,,insufficient data
Acsl1_M0<==>Tgfbi_M0,104.0,0.004458764495381594,0.5999999999999999,0.3734574541540404,
Acsl1_M0<==>Ube2i_M0,121.0,5.9041102149204506e-05,0.7999999999999998,0.413397904825699,
Acsl1_M0<==>Vasp_M0,,,,,insufficient data
Acsl1_M0<==>Zfp36l1_T1,121.0,5.4185703535224785e-05,0.7999999999999998,0.3752689304621436,
Actb_B1<==>Aldoa_T7,106.0,0.002912189899031983,0.7999999999999998,0.6071428571428572,
Actb_B1<==>Igkv14-111_B2,121.0,5.2818142526737694e-05,0.7999999999999998,0.4088274227868593,
Actb_B1<==>Mier1_T1,,,,,insufficient data
Actb_B1<==>Rps7_B1,57.0,0.842285461162321,0.6999999999999998,0.6785714285714286,
Actb_M0<==>Cox5b_M0,,,,,insufficient data
Actb_M0<==>Emp3_M0,121.0,4.4686695865133594e-05,0.7999999999999998,0.5238095238095238,
Actb_M0<==>Ifi44_M0,,,,,insufficient data
Actb_M0<==>Igha_B4,23.0,0.013414891473915724,-0.7999999999999998,-0.5476190476190477,
Actb_M0<==>Iigp1_M0,106.0,0.002210203182626433,0.7999999999999998,0.5790612191686635,
Actb_M0<==>Ms4a4c_M0,121.0,5.39100257511496e-05,1.0,0.5851208511926005,
Actb_M0<==>Ms4a6d_M0,121.0,2.5529886111115496e-05,1.0,0.5595238095238095,
Actb_M0<==>Pfn1_M0,108.0,0.0017925352695519249,0.7999999999999998,0.4761904761904761,
Actb_M0<==>Psma7_M0,,,,,insufficient data
Actb_M0<==>Psme2_M0,121.0,3.513469998404118e-05,0.7999999999999998,0.6428571428571429,
Actb_M0<==>Rps29_M2,1.0,6.006325074488278e-05,-0.7999999999999998,-0.4166666666666666,
Actb_M0<==>Tspo_M0,95.0,0.023970194349437045,0.5999999999999999,0.5238095238095238,
Actb_M3<==>Antxr2_M1,,,,,insufficient data
Actb_M3<==>Cox7c_B5,42.0,0.23187272078608068,-0.7999999999999998,-0.7261904761904763,
Actb_M3<==>Ets1_T0,5.0,0.00018363696096254024,-0.7999999999999998,-0.3928571428571428,
Actb_M3<==>Malat1_T4,6.0,0.0003553408453756381,-0.6999999999999998,-0.4404761904761904,
Actb_M3<==>Mast4_T7,13.0,0.0018989002228133889,-0.7999999999999998,-0.5,
Actb_M3<==>Rbpj_M3,,,,,insufficient data
Actb_M3<==>Slc25a5_T5,115.0,0.00035673046731960004,0.7999999999999998,0.4166666666666666,
Actb_M3<==>Snrpf_T1,2.0,7.994908666894661e-05,-0.7999999999999998,-0.4285714285714285,
Actb_M4<==>Crem_M4,0.0,6.678261317114188e-05,-0.5999999999999999,-0.3809523809523809,
Actb_M4<==>Gnb2_M4,,,,,insufficient data
Actb_M4<==>Isy1_T4,3.0,0.00016279900276327597,-0.5999999999999999,-0.4404761904761904,
Actb_M4<==>Ube2b_T3,0.0,5.2010519776173455e-05,-0.7999999999999998,-0.3809523809523809,
Actb_T0<==>Actb_T2,121.0,5.39100257511496e-05,0.7999999999999998,0.2619047619047619,
Actb_T0<==>Actb_T3,112.0,0.0006541109940647064,0.7999999999999998,0.5119047619047619,
Actb_T0<==>Aebp2_T1,0.0,3.513469998404118e-05,-0.7999999999999998,-0.3452380952380952,
Actb_T0<==>Arpc5_T1,,,,,insufficient data
Actb_T0<==>Azin1_B3,0.0,5.336192425161486e-05,-0.7999999999999998,-0.4285714285714286,
Actb_T0<==>B4galt5_M1,,,,,insufficient data
Actb_T0<==>Eef1a1_M0,101.0,0.007781844973170519,0.7999999999999998,0.5952380952380952,
Actb_T0<==>Eif4e_M1,,,,,insufficient data
Actb_T0<==>Eldr_M7,112.0,0.0007678073982236948,0.6999999999999998,0.3452380952380952,
Actb_T0<==>Emb_T3,4.0,0.00016257344751774612,-0.7999999999999998,-0.369047619047619,
Actb_T0<==>Grb2_B3,40.0,0.18581943620324815,-0.5999999999999999,-0.4761904761904762,
Actb_T0<==>Gtf2b_B4,,,,,insufficient data
Actb_T0<==>Hspa5_M1,,,,,insufficient data
Actb_T0<==>Ighg2c_B6_0,111.0,0.0009473067737273449,0.7378647873726218,0.5098469138649105,
Actb_T0<==>Ighv5-6_B5,0.0,5.39100257511496e-05,-0.7745966692414834,-0.3171675237082733,
Actb_T0<==>Igkv15-103_B2,10.0,0.0009409244154547133,-0.6324555320336759,-0.4375861746349629,
Actb_T0<==>Kdm6b_M1,6.0,0.00027768572333217146,-0.7999999999999998,-0.5714285714285714,
Actb_T0<==>Map1lc3b_T3,29.0,0.03949418683418794,-0.7999999999999998,-0.5,
Actb_T0<==>P2ry10_T5,0.0,2.5073050903188137e-05,-0.7999999999999998,-0.3571428571428571,
Actb_T0<==>Pfn1_T3,120.0,5.9447112128086684e-05,0.7999999999999998,0.4166666666666666,
Actb_T0<==>Rab8b_M4,0.0,7.008848252365201e-05,-0.6999999999999998,-0.4642857142857143,
Actb_T0<==>S100a10_B1,,,,,insufficient data
Actb_T0<==>Samsn1_M3,0.0,7.247620135614743e-05,-0.8999999999999999,-0.5952380952380952,
Actb_T0<==>Serpinb9_M3,0.0,5.336192425161486e-05,-0.7999999999999998,-0.4404761904761904,
Actb_T0<==>Sh3glb1_B3,,,,,insufficient data
Actb_T0<==>Slc25a5_B4,81.0,0.18581943620324815,0.5999999999999999,0.4285714285714285,
Actb_T0<==>Snrpf_B5,0.0,2.5376882928366753e-05,-0.7999999999999998,-0.4761904761904761,
Actb_T0<==>Sqstm1_M3,0.0,3.493796286718787e-05,-0.7999999999999998,-0.3809523809523809,
Actb_T0<==>Stat4_M3,,,,,insufficient data
Actb_T0<==>Ywhaz_M3,0.0,3.493796286718787e-05,-0.7999999999999998,-0.3452380952380952,
Actb_T1<==>Actb_T5,120.0,9.326666569801715e-05,0.7999999999999998,0.4761904761904761,
Actb_T1<==>Ighg1_B6_0,121.0,6.776152938160719e-05,0.7745966692414834,0.2963107819741614,
Actb_T1<==>P2ry10_M4,2.0,9.439963623385996e-05,-0.7999999999999998,-0.3928571428571428,
Actb_T2<==>Actb_T3,40.0,0.18707779861647833,0.4999999999999999,0.7142857142857143,
Actb_T2<==>Actr3_M3,,,,,insufficient data
Actb_T2<==>Arap2_T4,,,,,insufficient data
Actb_T2<==>Eif4e_M1,,,,,insufficient data
Actb_T2<==>Emb_T3,2.0,9.439963623385996e-05,-0.7999999999999998,-0.3928571428571428,
Actb_T2<==>Hspa8_M0,96.0,0.01934015348981284,0.7999999999999998,0.4880952380952381,
Actb_T2<==>Ighv5-6_B5,45.0,0.3234037071591159,-0.6324555320336759,-0.5016871528412081,
Actb_T2<==>Lyn_M7,,,,,insufficient data
Actb_T2<==>Rora_T2,0.0,4.212900596968845e-05,-0.7999999999999998,-0.3333333333333333,
Actb_T2<==>Samsn1_M3,5.0,0.00023845202600001573,-0.7999999999999998,-0.5357142857142858,
Actb_T2<==>Sqstm1_M3,38.0,0.14568700656336045,-0.5999999999999999,-0.4880952380952381,
Actb_T2<==>Ywhaz_B3,8.0,0.00040383173898413046,-0.7999999999999998,-0.4523809523809523,
Actb_T3<==>Actb_T4,100.0,0.009504499071476324,0.7999999999999998,0.4880952380952381,
Actb_T3<==>Ass1_M3,,,,,insufficient data
Actb_T3<==>Azin1_B3,0.0,7.247620135614743e-05,-0.8999999999999999,-0.5714285714285714,
Actb_T3<==>Capza2_T4,0.0,6.941748277774133e-05,-0.8999999999999999,-0.4523809523809524,
Actb_T3<==>Chd2_T2,21.0,0.009257090473886577,-0.7999999999999998,-0.5595238095238095,
Actb_T3<==>Gna13_T3,14.0,0.002452390653844629,-0.6999999999999998,-0.4880952380952381,
Actb_T3<==>Grb2_B3,8.0,0.00040383173898413046,-0.7999999999999998,-0.4285714285714286,
Actb_T3<==>Ighv1-56_B3,119.0,0.0001302992823047534,0.7162277660168379,0.329914439536929,
Actb_T3<==>Ighv2-6-8_B2,0.0,4.3045518776050735e-05,-0.7745966692414834,-0.424414414946573,
Actb_T3<==>Ighv5-6_B5,32.0,0.0652074382986999,-0.7378647873726218,-0.4936810292300385,
Actb_T3<==>Man1a_B3,32.0,0.06345448770004389,-0.6999999999999998,-0.4761904761904761,
Actb_T3<==>Map1lc3b_T3,4.0,0.00019793663735146299,-0.7999999999999998,-0.3333333333333333,
Actb_T3<==>Marcks_M3,14.0,0.002105776212337755,-0.7999999999999998,-0.4166666666666666,
Actb_T3<==>Mcl1_M4,,,,,insufficient data
Actb_T3<==>Pafah1b1_B3,3.0,0.00010595103887517782,-0.7999999999999998,-0.5476190476190477,
Actb_T3<==>Pfn1_T3,113.0,0.00040219476619988845,0.7999999999999998,0.5238095238095237,
Actb_T3<==>Prkar1a_T3,19.0,0.006131478451828041,-0.7999999999999998,-0.6071428571428572,
Actb_T3<==>Rbm39_B3,,,,,insufficient data
Actb_T3<==>Samsn1_M3,15.0,0.0026598796894671092,-0.7999999999999998,-0.4761904761904761,
Actb_T3<==>Serpinb9_M3,0.0,7.042584107210719e-05,-0.7999999999999998,-0.4166666666666666,
Actb_T3<==>Slc25a5_B4,107.0,0.0023900483483094287,0.6999999999999998,0.4404761904761904,
Actb_T3<==>Slc38a2_B3,28.0,0.03447645461672913,-0.5999999999999999,-0.4047619047619047,
Actb_T3<==>Srgn_B3,0.0,7.21313396196828e-05,-0.8999999999999999,-0.3452380952380952,
Actb_T3<==>Srgn_M3,52.0,0.5969685876922346,-0.6999999999999998,-0.6666666666666666,
Actb_T3<==>St8sia4_M3,,,,,insufficient data
Actb_T3<==>Stat4_M3,,,,,insufficient data
Actb_T3<==>Timm23_T4,0.0,3.4742089753691696e-05,-0.7999999999999998,-0.4047619047619047,
Actb_T3<==>Tmsb4x_T3,121.0,3.4742089753691696e-05,0.7999999999999998,0.6904761904761905,
Actb_T3<==>Txndc5_B3,97.0,0.017595813048434016,0.6999999999999998,0.5238095238095237,
Actb_T3<==>Zeb1_T2,8.0,0.0004623465137352902,-0.7999999999999998,-0.4523809523809524,
Actb_T4<==>Basp1_M3,18.0,0.004692253203613014,-0.7999999999999998,-0.5714285714285714,
Actb_T4<==>Cdc42se1_M3,,,,,insufficient data
Actb_T4<==>Cytip_B3,,,,,insufficient data
Actb_T4<==>Fmnl1_M3,28.0,0.0325832351605726,-0.7999999999999998,-0.5119047619047619,
Actb_T4<==>Gpbp1_M3,8.0,0.0005167771871542485,-0.7999999999999998,-0.4761904761904761,
Actb_T4<==>Hspa5_M1,,,,,insufficient data
Actb_T4<==>Ikbkb_M3,4.0,0.0001397933559771675,-0.7999999999999998,-0.5714285714285714,
Actb_T4<==>Myl12a_M3,12.0,0.001534591463207102,-0.6999999999999998,-0.4047619047619047,
Actb_T4<==>Reep5_T5,33.0,0.0746607264919341,-0.5999999999999999,-0.4285714285714285,
Actb_T4<==>Sqstm1_M3,12.0,0.0014456865331374717,-0.7999999999999998,-0.4523809523809523,
Actb_T4<==>Stat4_M3,,,,,insufficient data
Actb_T4<==>Tbc1d15_B3,9.0,0.0006637147810482205,-0.7999999999999998,-0.4166666666666666,
Actb_T4<==>Tnfaip8_M3,5.0,0.0001828106329818348,-0.7999999999999998,-0.3928571428571428,
Actb_T4<==>Tnrc6b_B3,10.0,0.0008338757996451376,-0.7999999999999998,-0.3333333333333333,
Actb_T4<==>Tomm20_B3,3.0,0.00012500599249587322,-0.7999999999999998,-0.369047619047619,
Actb_T4<==>Tpm4_T3,12.0,0.0013165561138823321,-0.7999999999999998,-0.5595238095238095,
Actb_T4<==>Tspan13_M1,15.0,0.0029692362327137485,-0.4999999999999999,-0.369047619047619,
Actb_T4<==>Zeb1_T2,0.0,6.113511520103547e-05,-0.7999999999999998,-0.2619047619047618,
Actb_T5<==>Eif2s2_M4,,,,,insufficient data
Actb_T5<==>Malat1_T3,6.0,0.0002730659049402004,-0.7999999999999998,-0.4761904761904761,
Actb_T5<==>Mxi1_T5,2.0,0.0001037778606220367,-0.7999999999999998,-0.5119047619047619,
Actg1_B0<==>Itm2b_M1,10.0,0.00092195098416948,-0.6999999999999998,-0.5833333333333334,
Actg1_B3<==>Arpc3_M2,,,,,insufficient data
Actg1_B3<==>Cacna1s_B3,,,,,insufficient data
Actg1_B3<==>Cdkn1a_M1,121.0,7.008848252365201e-05,0.7999999999999998,0.4523809523809523,
Actg1_B3<==>Crem_B1,66.0,0.7416082369140863,0.5999999999999999,0.5357142857142858,
Actg1_B3<==>Gfpt2_O7,,,,,insufficient data
Actg1_B3<==>Pcsk5_O7,105.0,0.0037620691089419174,0.6999999999999998,0.4285714285714286,
Actg1_B3<==>S100a10_B3,,,,,insufficient data
Actg1_B3<==>S100a11_B3,,,,,insufficient data
Actg1_B3<==>Samsn1_M5,121.0,3.493796286718787e-05,0.7999999999999998,0.369047619047619,
Actg1_B3<==>Sec62_T5,,,,,insufficient data
Actg1_B3<==>Sf3b1_B1,,,,,insufficient data
Actg1_B3<==>Smim3_M3,121.0,5.336192425161486e-05,0.7999999999999998,0.4642857142857143,
Actg1_B3<==>Tnfaip6_O7,,,,,insufficient data
Actg1_B3<==>Ube2d3_B1,,,,,insufficient data
Actg1_B3<==>Vasn_O7,105.0,0.003771943231257533,0.6689323936863109,0.4166666666666666,
Actg1_B3<==>Ywhaz_B4,121.0,3.493796286718787e-05,0.7999999999999998,0.4642857142857143,
Actg1_M0<==>Ciita_B4,121.0,6.083252067914158e-05,0.7999999999999998,0.2619047619047618,
Actg1_M0<==>Cybb_M0,84.0,0.12153629761197637,0.7999999999999998,0.6785714285714286,
Actg1_M0<==>Eef1a1_B5,,,,,insufficient data
Actg1_M0<==>Iglc4_B3,5.0,0.00014909822706206784,-0.7745966692414834,-0.3415269791253003,
Actg1_M0<==>Igsf6_M0,,,,,insufficient data
Actg1_M0<==>Rpl7a_T5,,,,,insufficient data
Actg1_M0<==>Rps4x_T5,121.0,6.113511520103547e-05,0.5999999999999999,0.369047619047619,
Actg1_M0<==>Sod2_M0,121.0,2.5224605330959902e-05,1.0,0.5476190476190477,
Actg1_M5<==>Atp5f1_M0,,,,,insufficient data
Actg1_M5<==>Ctsz_B1,,,,,insufficient data
Actg1_M5<==>Igha_T1,88.0,0.06722444494737202,0.7999999999999998,0.6428571428571428,
Actg1_M7<==>Iglc2_B5,18.0,0.005095028775695128,-0.7999999999999998,-0.4880952380952381,
Actg1_M7<==>Mt2_O7,,,,,insufficient data
Actg1_T1<==>Arpc3_T1,,,,,insufficient data
Actg1_T1<==>Ezr_M1,114.0,0.00036269514875197174,0.7999999999999998,0.4047619047619047,
Actg1_T1<==>Fyn_T1,,,,,insufficient data
Actg1_T1<==>Id2_T2,99.0,0.011653079935583942,0.7999999999999998,0.6190476190476191,
Actg1_T1<==>Ifngr1_T1,,,,,insufficient data
Actg1_T1<==>Ighv8-5_B3,106.0,0.0022033691554731523,0.7745966692414834,0.4987837491108398,
Actg1_T1<==>Rps13_B0,,,,,insufficient data
Actg1_T1<==>Sub1_B0,20.0,0.008493215006745915,0.3999999999999999,0.7023809523809523,
Actg1_T1<==>Sub1_T1,72.0,0.45357524134735705,0.7999999999999998,0.7857142857142857,
Actg1_T1<==>Thbs1_O7,,,,,insufficient data
Actg1_T6<==>Ifngr1_M5,,,,,insufficient data
Actg1_T6<==>Trim25_M4,,,,,insufficient data
Actg1_T7<==>Atp6v1g1_M0,,,,,insufficient data
Actg1_T7<==>Cd2ap_M4,37.0,0.1266005631205305,-0.7999999999999998,-0.6666666666666667,
Actg1_T7<==>Ecm1_O4,,,,,insufficient data
Actr2_B4<==>Gimap6_B4,,,,,insufficient data
Actr2_M0<==>App_M0,121.0,2.5224605330959902e-05,1.0,0.3095238095238095,
Actr2_M0<==>Arpc1b_B2,,,,,insufficient data
Actr2_M0<==>Atp6ap2_M0,121.0,4.444930970556727e-05,0.7999999999999998,0.2261904761904761,
Actr2_M0<==>Atrx_M1,121.0,6.678261317114188e-05,0.7999999999999998,0.3214285714285714,
Actr2_M0<==>B2m_M0,,,,,insufficient data
Actr2_M0<==>BC005537_M0,75.0,0.34594778938658566,0.7999999999999998,0.7857142857142857,
Actr2_M0<==>Capza2_M0,,,,,insufficient data
Actr2_M0<==>Cox6a1_M0,,,,,insufficient data
Actr2_M0<==>Cox6c_M0,121.0,6.678261317114188e-05,0.8999999999999999,0.4880952380952381,
Actr2_M0<==>Cox6c_T4,121.0,5.3635433606434596e-05,1.0,0.2857142857142857,
Actr2_M0<==>Ddx24_T1,97.0,0.016766507011801355,0.7999999999999998,0.4880952380952381,
Actr2_M0<==>Fgl2_M0,,,,,insufficient data
Actr2_M0<==>Gnai2_M0,,,,,insufficient data
Actr2_M0<==>Gnb1_M0,,,,,insufficient data
Actr2_M0<==>H2-T23_M1,121.0,5.336192425161486e-05,0.7999999999999998,0.3452380952380952,
Actr2_M0<==>H2-T23_M3,121.0,5.933681159022572e-05,0.7999999999999998,0.3214285714285714,
Actr2_M0<==>Hexb_M1,121.0,2.5376882928366753e-05,0.7999999999999998,0.4523809523809524,
Actr2_M0<==>Ifi44_M0,,,,,insufficient data
Actr2_M0<==>Ighv1-2_B3,0.0,5.39100257511496e-05,-0.6324555320336759,-0.2924889248819295,
Actr2_M0<==>Khdrbs1_T2,,,,,insufficient data
Actr2_M0<==>Ldha_M0,,,,,insufficient data
Actr2_M0<==>Ly6d_B1,121.0,5.254786447071456e-05,0.7999999999999998,0.4166666666666666,
Actr2_M0<==>Myof_M0,121.0,4.444930970556727e-05,0.7999999999999998,0.4642857142857143,
Actr2_M0<==>Nap1l1_M0,,,,,insufficient data
Actr2_M0<==>Ppp1ca_M0,121.0,7.008848252365201e-05,0.8999999999999999,0.4880952380952381,
Actr2_M0<==>Ptp4a2_M0,,,,,insufficient data
Actr2_M0<==>Ptp4a2_T2,,,,,insufficient data
Actr2_M0<==>Ptprc_M5,,,,,insufficient data
Actr2_M0<==>Rac1_M0,,,,,insufficient data
Actr2_M0<==>Rnf149_M5,,,,,insufficient data
Actr2_M0<==>Rps15a_M3,,,,,insufficient data
Actr2_M0<==>Rps19_M3,,,,,insufficient data
Actr2_M0<==>Serpinf1_O7,58.0,0.8951604967935916,0.4999999999999999,0.6190476190476191,
Actr2_M0<==>Snap23_M3,,,,,insufficient data
Actr2_M0<==>Sppl2a_M0,,,,,insufficient data
Actr2_M0<==>Stk17b_T4,,,,,insufficient data
Actr2_M0<==>Tmsb10_B1,,,,,insufficient data
Actr2_M0<==>Tomm6_M0,121.0,2.5224605330959902e-05,1.0,0.4047619047619047,
Actr2_M0<==>Tuba1b_M3,121.0,6.083252067914158e-05,0.7999999999999998,0.4523809523809523,
Actr2_M0<==>Ubl5_M0,,,,,insufficient data
Actr2_M0<==>Uqcrq_M0,121.0,6.908383563702692e-05,0.8999999999999999,0.3928571428571428,
Actr2_T1<==>Arf1_M3,121.0,6.581459125405937e-05,0.7999999999999998,0.4047619047619047,
Actr2_T1<==>Igha_T1,56.0,0.7922386245299017,-0.4999999999999999,-0.5119047619047619,
Actr2_T1<==>Nkg7_T3,,,,,insufficient data
Actr2_T1<==>Scand1_M0,,,,,insufficient data
Actr2_T1<==>Sppl2a_M0,,,,,insufficient data
Actr3_B4<==>B2m_B6_0,93.0,0.032735583189669064,0.7999999999999998,0.5595238095238095,
Actr3_M0<==>Capza2_M0,117.0,0.00013914253889944344,0.7999999999999998,0.4523809523809523,
Actr3_M0<==>Ighv5-9-1_B3,0.0,7.316971073903596e-05,-0.7745966692414834,-0.5357142857142857,
Actr3_M0<==>Ms4a6c_M0,121.0,4.4212905550252896e-05,0.7999999999999998,0.5357142857142858,
Actr3_M0<==>Ost4_M0,89.0,0.06398747557221066,0.5999999999999999,0.4642857142857143,
Actr3_M0<==>Ppib_T2,121.0,3.4742089753691696e-05,0.7999999999999998,0.4166666666666666,
Actr3_M3<==>Basp1_M5,16.0,0.00328760166568723,-0.7999999999999998,-0.4761904761904761,
Actr3_M3<==>Ddx6_M5,3.0,0.00014137904199624382,-0.7999999999999998,-0.4523809523809524,
Actr3_M3<==>Emb_T3,14.0,0.002124884754712675,-0.7999999999999998,-0.4166666666666666,
Actr3_M3<==>Hspa8_M0,117.0,0.0001384939885691917,0.7999999999999998,0.5476190476190477,
Actr3_M3<==>Ifrd1_O10,20.0,0.007534283298655162,-0.7999999999999998,-0.5833333333333333,
Actr3_M3<==>Lyn_M7,0.0,2.5224605330959902e-05,-0.7999999999999998,-0.5357142857142857,
Actr3_M3<==>Nfkb1_M1,22.0,0.01115188931854765,-0.7999999999999998,-0.4404761904761904,
Actr3_M3<==>Nfkbia_O10,18.0,0.005624651341141857,-0.6999999999999998,-0.4880952380952381,
Actr3_M3<==>S100a10_B3,24.0,0.017467152648491104,-0.6999999999999998,-0.5476190476190477,
Actr3_M3<==>S100a11_B1,0.0,6.549432446712987e-05,-0.5999999999999999,-0.3095238095238095,
Actr3_M3<==>Sqstm1_M3,41.0,0.20918250543294636,-0.7999999999999998,-0.7142857142857143,
Actr3_M3<==>Stat4_M3,,,,,insufficient data
Actr3_M3<==>Tgfb1_T5,6.0,0.00027421559679377425,-0.7999999999999998,-0.5476190476190477,
Actr3_M3<==>Ubfd1_M4,0.0,6.710770416007852e-05,-0.7999999999999998,-0.369047619047619,
Actr3_M4<==>Cd7_M7,121.0,3.454707803338654e-05,0.7999999999999998,0.3333333333333333,
Actr3_T2<==>Stat1_M1,,,,,insufficient data
Actr3_T3<==>Ighv1-26_B2,0.0,6.809026952798602e-05,-0.7745966692414834,-0.4123930494211613,
Actr3_T4<==>Eef1b2_B1,,,,,insufficient data
Actr3_T4<==>Fam111a_B4,70.0,0.5532955651175773,0.5999999999999999,0.5476190476190477,
Actr3_T4<==>H2-Eb1_M7,119.0,0.00012630961664641182,0.7999999999999998,0.3214285714285714,
Actr3_T4<==>Igha_M3,14.0,0.0022418109693406927,-0.7999999999999998,-0.6428571428571428,
Actr3_T4<==>Rtcb_B4,101.0,0.008033542671551756,0.7999999999999998,0.5833333333333334,
Actr3_T4<==>mt-Nd2_B1,0.0,5.2278657832674384e-05,-0.7999999999999998,-0.4880952380952381,
Adam17_M1<==>Atp6v1g1_M0,,,,,insufficient data
Adam17_M1<==>Ucp2_M0,,,,,insufficient data
Adamts1_O7<==>Fndc1_O7,121.0,6.0230793058289426e-05,0.7999999999999998,0.3809523809523809,
Adamts1_O7<==>Gm42418_B7,108.0,0.0019217897165665198,0.6999999999999998,0.4880952380952381,
Adgre5_M4<==>D16Ertd472e_T2,115.0,0.0003141566133158711,0.7999999999999998,0.4166666666666666,
Adgre5_M4<==>Sdcbp_M3,,,,,insufficient data
Adgrf5_O10<==>Gask1b_O4,,,,,insufficient data
Adipor1_M5<==>Grcc10_M0,121.0,5.874653006908251e-05,0.7999999999999998,0.5714285714285714,
Adipor1_M5<==>H2afj_T2,112.0,0.0007388563251030598,0.7999999999999998,0.4404761904761904,
Adipor1_M5<==>Igkc_M0,8.0,0.0005167771871542485,-0.7999999999999998,-0.3809523809523809,
Adipor1_M5<==>Myl12a_T3,114.0,0.0004530493866791423,0.6999999999999998,0.3571428571428571,
Aebp2_M4<==>Ago2_T5,113.0,0.0005148290242824538,0.7999999999999998,0.3809523809523809,
Aebp2_M4<==>Anp32a_T4,106.0,0.0029938890456633104,0.6999999999999998,0.3928571428571428,
Aebp2_M4<==>Cdc14a_T7,,,,,insufficient data
Aebp2_M4<==>Chp1_M3,,,,,insufficient data
Aebp2_M4<==>Crtc3_M3,121.0,5.39100257511496e-05,0.7999999999999998,0.2261904761904762,
Aebp2_M4<==>Dgat1_T5,121.0,5.3635433606434596e-05,0.7999999999999998,0.3214285714285714,
Aebp2_M4<==>Gimap7_T0,,,,,insufficient data
Aebp2_M4<==>Ifngr1_T3,121.0,4.374303226511969e-05,0.7999999999999998,0.3571428571428571,
Aebp2_M4<==>Ighg1_B2,0.0,6.113511520103547e-05,-0.7999999999999998,-0.3223580807153903,
Aebp2_M4<==>Isy1_T4,,,,,insufficient data
Aebp2_M4<==>Rab2a_M3,,,,,insufficient data
Aebp2_M4<==>Ramp3_T7,103.0,0.0057203122482973,0.7562307283070526,0.4880952380952381,
Aebp2_M4<==>Runx3_B1,,,,,insufficient data
Aebp2_M4<==>Runx3_M4,,,,,insufficient data
Aebp2_M4<==>Sumo2_B5,121.0,6.143886741109653e-05,0.7999999999999998,0.3928571428571428,
Aebp2_M4<==>Zeb1_T2,89.0,0.06353059999436168,0.6999999999999998,0.5833333333333333,
Aebp2_M5<==>Anp32a_T4,121.0,6.809026952798602e-05,0.7999999999999998,0.3452380952380952,
Aebp2_M5<==>Atp5e_M5,,,,,insufficient data
Aebp2_M5<==>Calm2_B1,121.0,7.282232406630649e-05,0.7999999999999998,0.3452380952380952,
Aebp2_M5<==>Cytip_T2,,,,,insufficient data
Aebp2_M5<==>Got1_T2,117.0,0.0001996295244118293,0.7999999999999998,0.3333333333333333,
Aebp2_M5<==>Morf4l2_M5,121.0,4.4686695865133594e-05,0.7999999999999998,0.3333333333333333,
Aebp2_M5<==>Ndfip1_T0,107.0,0.0023694874111860336,0.5999999999999999,0.3571428571428571,
Aebp2_M5<==>Pttg1ip_M4,121.0,3.4742089753691696e-05,0.7999999999999998,0.3809523809523809,
Aebp2_M5<==>Rps27l_B1,117.0,0.00021987139759838917,0.6999999999999998,0.3333333333333333,
Aebp2_M5<==>Sem1_M3,,,,,insufficient data
Aebp2_M5<==>Sf3b6_B1,121.0,5.308949483981107e-05,0.7999999999999998,0.3095238095238095,
Aebp2_M5<==>Snx20_M3,94.0,0.02752656765750357,0.7999999999999998,0.5833333333333333,
Aebp2_M5<==>Ssb_M5,,,,,insufficient data
Aebp2_M5<==>Vasn_O7,84.0,0.12649093533325614,0.7999999999999998,0.5119047619047619,
Aebp2_M5<==>Wipf1_M3,,,,,insufficient data
Aebp2_T1<==>Arpc5_T1,,,,,insufficient data
Aebp2_T1<==>Btg2_B1,,,,,insufficient data
Aebp2_T1<==>Ccnd2_T3,,,,,insufficient data
Aebp2_T1<==>Eef1a1_M0,0.0,4.444930970556727e-05,-0.7999999999999998,-0.4404761904761904,
Aebp2_T1<==>Kdm6b_M1,121.0,3.493796286718787e-05,0.7999999999999998,0.3214285714285714,
Aebp2_T1<==>Map1lc3b_T3,121.0,4.4686695865133594e-05,0.7999999999999998,0.369047619047619,
Aebp2_T1<==>Rab8b_M3,121.0,6.053108093443737e-05,0.7999999999999998,0.4761904761904761,
Aebp2_T1<==>Rpl11_B5,,,,,insufficient data
Aebp2_T1<==>Samsn1_M3,121.0,5.2818142526737694e-05,0.7999999999999998,0.4047619047619047,
Aebp2_T1<==>Serpinb9_M3,119.0,0.0001246281069367723,0.7999999999999998,0.3571428571428571,
Aebp2_T1<==>Set_B1,,,,,insufficient data
Aebp2_T1<==>Tgfb1_M3,121.0,5.9633661288911566e-05,0.7999999999999998,0.3214285714285714,
Aebp2_T1<==>Ywhaz_M3,121.0,5.9041102149204506e-05,0.7999999999999998,0.3095238095238095,
Aebp2_T2<==>Atp6v0c_B1,117.0,0.00018317260312580638,0.7999999999999998,0.369047619047619,
Aebp2_T2<==>Basp1_M5,120.0,4.708242889038836e-05,0.7999999999999998,0.3571428571428571,
