"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"B_7","M_4","Tgfb1","TGFbR1_R2",0.000881877955117857,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_4","M_4","Tgfb1","TGFbR1_R2",0.0014402903838987,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_1","M_4","Tgfb1","TGFbR1_R2",0.00197197353931839,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_2","M_4","Tgfb1","TGFbR1_R2",0.00271895266324002,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_8","M_4","Tgfb1","TGFbR1_R2",0.00205090395604963,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_4","M_4","Tgfb1","TGFbR1_R2",0.0023744007245531,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_3","M_4","Tgfb1","TGFbR1_R2",0.00181544197111857,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_5","M_4","Tgfb1","TGFbR1_R2",0.00379930807870358,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_0","M_4","Tgfb1","TGFbR1_R2",0.00142793361250836,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_7","M_4","Tgfb1","TGFbR1_R2",0.00202268220963847,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_1","M_4","Tgfb1","TGFbR1_R2",0.0114514058611074,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_5","M_4","Tgfb1","TGFbR1_R2",0.00546800745543914,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_7","M_4","Tgfb1","TGFbR1_R2",0.00457799016603965,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_3","M_4","Tgfb1","TGFbR1_R2",0.00483513176190298,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_4","M_4","Tgfb1","TGFbR1_R2",0.00357920439582362,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_0","M_4","Tgfb1","TGFbR1_R2",0.0067374580809142,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_8","M_4","Tgfb1","TGFbR1_R2",0.00455073245331226,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_10","M_4","Tgfb1","TGFbR1_R2",0.00225535103786184,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_6","M_0","Tgfb1","TGFbR1_R2",0.00318916869457304,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_2","M_0","Tgfb1","TGFbR1_R2",0.00196769789753866,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_8","M_0","Tgfb1","TGFbR1_R2",0.000484106009166381,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_0","M_0","Tgfb1","TGFbR1_R2",0.00239805673213138,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_1","M_0","Tgfb1","TGFbR1_R2",0.0021829673657445,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_5","M_0","Tgfb1","TGFbR1_R2",0.00234856185566567,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_7","M_0","Tgfb1","TGFbR1_R2",0.000840787119486808,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_4","M_0","Tgfb1","TGFbR1_R2",0.00137316729729037,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_1","M_0","Tgfb1","TGFbR1_R2",0.00188005476842332,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_2","M_0","Tgfb1","TGFbR1_R2",0.00259218195426425,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_8","M_0","Tgfb1","TGFbR1_R2",0.00195530337954514,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_4","M_0","Tgfb1","TGFbR1_R2",0.00226370811112017,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_3","M_0","Tgfb1","TGFbR1_R2",0.00173082420167181,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_5","M_0","Tgfb1","TGFbR1_R2",0.00362209865371225,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_0","M_0","Tgfb1","TGFbR1_R2",0.00136138668854321,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_7","M_0","Tgfb1","TGFbR1_R2",0.0019283980944092,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_1","M_0","Tgfb1","TGFbR1_R2",0.0109163204585671,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_5","M_0","Tgfb1","TGFbR1_R2",0.00521282076505968,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_7","M_0","Tgfb1","TGFbR1_R2",0.00436432827060615,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_3","M_0","Tgfb1","TGFbR1_R2",0.00460952672875335,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_4","M_0","Tgfb1","TGFbR1_R2",0.00341227409022577,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_0","M_0","Tgfb1","TGFbR1_R2",0.00642283135078664,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_8","M_0","Tgfb1","TGFbR1_R2",0.00433844526500467,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_10","M_0","Tgfb1","TGFbR1_R2",0.00215022070775338,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_1","M_8","Tgfb1","TGFbR1_R2",0.00494701902783125,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_5","M_8","Tgfb1","TGFbR1_R2",0.00235715982526785,0.04,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_0","M_8","Tgfb1","TGFbR1_R2",0.00290752254725198,0.03,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_6","O_13","Tgfb1","TGFbR1_R2",0.0043899581843893,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_2","O_13","Tgfb1","TGFbR1_R2",0.0027122384985716,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_8","O_13","Tgfb1","TGFbR1_R2",0.000668379978729866,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_0","O_13","Tgfb1","TGFbR1_R2",0.00330386394477646,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_1","O_13","Tgfb1","TGFbR1_R2",0.00300824543034394,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_5","O_13","Tgfb1","TGFbR1_R2",0.00323585071688106,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_7","O_13","Tgfb1","TGFbR1_R2",0.0011603723262091,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_4","O_13","Tgfb1","TGFbR1_R2",0.00189399441262846,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_1","O_13","Tgfb1","TGFbR1_R2",0.00259168415350342,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_2","O_13","Tgfb1","TGFbR1_R2",0.00357054864754901,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_8","O_13","Tgfb1","TGFbR1_R2",0.00269519108591667,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_4","O_13","Tgfb1","TGFbR1_R2",0.00311923188478081,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_3","O_13","Tgfb1","TGFbR1_R2",0.00238636161609098,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_5","O_13","Tgfb1","TGFbR1_R2",0.0049835114263381,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_0","O_13","Tgfb1","TGFbR1_R2",0.0018777700424457,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T_7","O_13","Tgfb1","TGFbR1_R2",0.00265818396356527,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_1","O_13","Tgfb1","TGFbR1_R2",0.0149387549627188,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_5","O_13","Tgfb1","TGFbR1_R2",0.00715995076539561,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_7","O_13","Tgfb1","TGFbR1_R2",0.00599356163990369,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_3","O_13","Tgfb1","TGFbR1_R2",0.00633516823237137,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_4","O_13","Tgfb1","TGFbR1_R2",0.00469590981350995,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_0","O_13","Tgfb1","TGFbR1_R2",0.00880551897028582,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_8","O_13","Tgfb1","TGFbR1_R2",0.00596663079582928,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_10","O_13","Tgfb1","TGFbR1_R2",0.0029638919860436,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","B_8","Tgfb2","TGFbR1_R2",0.00042179131603903,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","B_8","Tgfb2","TGFbR1_R2",0.000547493665562644,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","B_4","Tgfb2","TGFbR1_R2",0.000557904408826532,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","B_4","Tgfb2","TGFbR1_R2",0.00072419839051487,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","M_1","Tgfb2","TGFbR1_R2",0.0018377325112811,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","M_1","Tgfb2","TGFbR1_R2",0.00238607867807206,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","M_5","Tgfb2","TGFbR1_R2",0.000723316705623659,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","M_5","Tgfb2","TGFbR1_R2",0.000938955947519529,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","M_7","Tgfb2","TGFbR1_R2",0.00187961335022389,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","M_7","Tgfb2","TGFbR1_R2",0.00244103056983794,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","M_4","Tgfb2","TGFbR1_R2",0.000532780266816733,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","M_4","Tgfb2","TGFbR1_R2",0.000691580731476242,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","M_0","Tgfb2","TGFbR1_R2",0.000507951193087819,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","M_0","Tgfb2","TGFbR1_R2",0.000659352769118342,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","M_8","Tgfb2","TGFbR1_R2",0.000229111558983083,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","M_8","Tgfb2","TGFbR1_R2",0.000297374169405883,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_4","O_13","Tgfb2","TGFbR1_R2",0.000700657264256429,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"O_7","O_13","Tgfb2","TGFbR1_R2",0.000909638289887324,0,"TGFB2_TGFBR1_TGFBR2","Tgfb2  - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_6","M_8","Tgfb1","ACVR1B_TGFbR2",0.000730724710436835,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"B_2","M_8","Tgfb1","ACVR1B_TGFbR2",0.000450380361303477,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"B_8","M_8","Tgfb1","ACVR1B_TGFbR2",0.000110664712400804,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"B_0","M_8","Tgfb1","ACVR1B_TGFbR2",0.000549086580188209,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"B_1","M_8","Tgfb1","ACVR1B_TGFbR2",0.000499745013405072,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"B_5","M_8","Tgfb1","ACVR1B_TGFbR2",0.000537730826976537,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"B_7","M_8","Tgfb1","ACVR1B_TGFbR2",0.000192259347171053,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"B_4","M_8","Tgfb1","ACVR1B_TGFbR2",0.000314139862157308,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_1","M_8","Tgfb1","ACVR1B_TGFbR2",0.000430287644367344,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_2","M_8","Tgfb1","ACVR1B_TGFbR2",0.000593634606005744,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_8","M_8","Tgfb1","ACVR1B_TGFbR2",0.000447538659747899,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_4","M_8","Tgfb1","ACVR1B_TGFbR2",0.000518264830150328,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_3","M_8","Tgfb1","ACVR1B_TGFbR2",0.000396082585275173,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_5","M_8","Tgfb1","ACVR1B_TGFbR2",0.000830229301014987,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_0","M_8","Tgfb1","ACVR1B_TGFbR2",0.000311441663428707,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_7","M_8","Tgfb1","ACVR1B_TGFbR2",0.000441370270358885,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"M_1","M_8","Tgfb1","ACVR1B_TGFbR2",0.0025126991206028,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"M_5","M_8","Tgfb1","ACVR1B_TGFbR2",0.00119642475745264,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"M_7","M_8","Tgfb1","ACVR1B_TGFbR2",0.00100180771574348,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"M_3","M_8","Tgfb1","ACVR1B_TGFbR2",0.00105745683638978,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"M_4","M_8","Tgfb1","ACVR1B_TGFbR2",0.000781993997625148,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"M_0","M_8","Tgfb1","ACVR1B_TGFbR2",0.00147628815159386,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"M_8","M_8","Tgfb1","ACVR1B_TGFbR2",0.000994745686370335,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"O_10","M_8","Tgfb1","ACVR1B_TGFbR2",0.000492148772020831,0,"TGFB1_ACVR1B_TGFBR2","Tgfb1  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"O_4","M_8","Tgfb2","ACVR1B_TGFbR2",0.000116198250544893,0,"TGFB2_ACVR1B_TGFBR2","Tgfb2  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"O_7","M_8","Tgfb2","ACVR1B_TGFbR2",0.00015081459578716,0,"TGFB2_ACVR1B_TGFBR2","Tgfb2  - (Acvr1b+Tgfbr2)","TGFb","Secreted Signaling","PMID: 27449815"
"T_7","O_4","Bmp2","BMPR1A_BMPR2",0.00200983825245291,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_7","O_4","Bmp2","BMPR1A_BMPR2",0.000803898214666299,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_13","O_4","Bmp2","BMPR1A_BMPR2",0.00339786570076032,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_15","O_4","Bmp2","BMPR1A_BMPR2",0.000807630258829995,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"T_7","O_7","Bmp2","BMPR1A_BMPR2",0.00219394061565139,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_7","O_7","Bmp2","BMPR1A_BMPR2",0.000877278056337503,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_13","O_7","Bmp2","BMPR1A_BMPR2",0.003712380444273,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_15","O_7","Bmp2","BMPR1A_BMPR2",0.000881332245605632,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"T_7","O_13","Bmp2","BMPR1A_BMPR2",0.0025090475497768,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_7","O_13","Bmp2","BMPR1A_BMPR2",0.00100414565104634,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_13","O_13","Bmp2","BMPR1A_BMPR2",0.00423459629741753,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
"O_15","O_13","Bmp2","BMPR1A_BMPR2",0.00100884853316819,0,"BMP2_BMPR1A_BMPR2","Bmp2  - (Bmpr1a+Bmpr2)","BMP","Secreted Signaling","KEGG: mmu04350; PMID:26893264"
